direction,ligand,receptor,disease_score_fap_series,attenuation_fap_ablation,disease_score_blockade_series,attenuation_a5b1_blockade,disease_induced_both_series,attenuation_class,consensus_strength,interaction,attenuation_difference_ablation_minus_blockade,prespecified_focus,focus_order
Fibroblast -> Neutrophil,Lgals3bp,Itgb1,0.344557283100664,0.232000677438877,0.231891483500149,0.41865556709068,True,Attenuated by both,0.232000677438877,Lgals3bp → Itgb1,-0.18665488965180302,False,
Neutrophil -> Fibroblast,Timp2,Itgb1,0.344503481987395,0.307877817499378,0.0847074139567481,0.375492236172504,True,Attenuated by both,0.307877817499378,Timp2 → Itgb1,-0.06761441867312601,False,
Fibroblast -> Neutrophil,Tnxb,Itgb1,0.344293619133687,0.151855437576006,0.12332142373873,0.585734982492635,True,Attenuated by both,0.151855437576006,Tnxb → Itgb1,-0.433879544916629,False,
Fibroblast -> Neutrophil,Mmp14,Cd44,0.344111652608786,0.482181645126835,0.305461381036185,0.374268219868626,True,Attenuated by both,0.374268219868626,Mmp14 → Cd44,0.10791342525820896,False,
Fibroblast -> Neutrophil,Ccl6,Ccr1,0.343745208726952,0.354314637305723,-0.224394789948212,-0.0744935564255155,False,FAP ablation only,,Ccl6 → Ccr1,0.42880819373123846,False,
Fibroblast -> Neutrophil,Tgfbi,Itga5,0.343548266572496,0.382804631553444,0.441651969550593,0.1563145975316,True,Attenuated by both,0.1563145975316,Tgfbi → Itga5,0.226490034021844,False,
Fibroblast -> Neutrophil,Copa,Sort1,0.343517198172156,0.144647209470938,-0.0517730917226279,0.118131462277365,False,Attenuated by both,,Copa → Sort1,0.02651574719357301,False,
Neutrophil -> Fibroblast,Sema4d,Cd72,0.343077861275486,0.468996425187165,0.400273866100837,0.27050064391063,True,Attenuated by both,0.27050064391063,Sema4d → Cd72,0.198495781276535,False,
Fibroblast -> Neutrophil,Csf1,Sirpa,0.341948564606847,0.537331162036577,0.180696516387196,0.366105387911702,True,Attenuated by both,0.366105387911702,Csf1 → Sirpa,0.17122577412487505,False,
Neutrophil -> Fibroblast,Col3a1,Itgb1,0.340990469588061,0.161496586001766,0.361349129754731,0.718698162941738,True,Attenuated by both,0.161496586001766,Col3a1 → Itgb1,-0.5572015769399721,False,
Fibroblast -> Neutrophil,Thy1,Itgav,0.340116109367022,0.330350905800753,0.252982373758496,0.653055549545069,True,Attenuated by both,0.330350905800753,Thy1 → Itgav,-0.32270464374431596,False,
Neutrophil -> Fibroblast,Prnp,Ncam1,0.340059825661116,0.0935065606440356,0.0050678699182664,0.525895544359371,True,Attenuated by both,0.0935065606440356,Prnp → Ncam1,-0.4323889837153354,False,
Neutrophil -> Fibroblast,Itgal,Icam1,0.33988003360824,0.385985103263936,0.281330934662446,0.259926906009675,True,Attenuated by both,0.259926906009675,Itgal → Icam1,0.12605819725426098,False,
Fibroblast -> Neutrophil,Ccn1,Itgam,0.339360772350444,0.157697220604818,-0.0286033176632247,0.55751506476184,False,Attenuated by both,,Ccn1 → Itgam,-0.399817844157022,False,
Fibroblast -> Neutrophil,Lgals3bp,Cd33,0.338374886812871,0.222719154717937,0.12590467512702,0.308864444515756,True,Attenuated by both,0.222719154717937,Lgals3bp → Cd33,-0.08614528979781902,False,
Neutrophil -> Fibroblast,Adam9,Itgb1,0.338088610737124,0.253767483345499,0.309143005982045,0.303785253336187,True,Attenuated by both,0.253767483345499,Adam9 → Itgb1,-0.05001776999068802,False,
Fibroblast -> Neutrophil,Lgals1,Ptprc,0.337377947665008,0.29220300465754,-0.0146604055757666,0.177331480051181,False,Attenuated by both,,Lgals1 → Ptprc,0.11487152460635902,False,
Neutrophil -> Fibroblast,Nucb2,Erap1,0.336097282584275,0.298692971683892,0.0476876306037413,0.265302418451617,True,Attenuated by both,0.265302418451617,Nucb2 → Erap1,0.033390553232274967,False,
Fibroblast -> Neutrophil,Hspg2,Itgb1,0.335872863912713,0.166336267474446,0.202395806338564,0.488959100764276,True,Attenuated by both,0.166336267474446,Hspg2 → Itgb1,-0.32262283328983,False,
Fibroblast -> Neutrophil,Gpc3,Lrp1,0.335225002941286,0.140960228213158,-0.130372223434644,0.461670789770259,False,Attenuated by both,,Gpc3 → Lrp1,-0.320710561557101,False,
Neutrophil -> Fibroblast,Calr,Tap2,0.334381695701067,0.32856659218847,-0.132214572797294,0.274646671916815,False,Attenuated by both,,Calr → Tap2,0.053919920271654986,False,
Neutrophil -> Fibroblast,Sirpb1c,Ptprd,0.331438409911525,0.127783761001921,-0.103275329883887,-0.134199885463467,False,FAP ablation only,,Sirpb1c → Ptprd,0.26198364646538796,False,
Neutrophil -> Fibroblast,Col1a2,Itga2,0.33137791000507,0.225253751163561,0.299315752234203,0.526897596799429,True,Attenuated by both,0.225253751163561,Col1a2 → Itga2,-0.30164384563586805,False,
Neutrophil -> Fibroblast,Col4a2,Ddr2,0.331145857941971,0.216608011988312,0.214060112935131,0.525914684475926,True,Attenuated by both,0.216608011988312,Col4a2 → Ddr2,-0.309306672487614,False,
Fibroblast -> Neutrophil,Tnxb,Itgav,0.330514362796605,0.298055901438656,0.191085781951615,0.65928691544251,True,Attenuated by both,0.298055901438656,Tnxb → Itgav,-0.36123101400385393,False,
Fibroblast -> Neutrophil,Furin,Notch1,0.329902853550393,0.459857466383186,0.14056053448495,0.166845993020349,True,Attenuated by both,0.166845993020349,Furin → Notch1,0.29301147336283695,False,
Neutrophil -> Fibroblast,Col3a1,Itga2,0.329576554703903,0.260853413661247,0.246384066042187,0.536505780967532,True,Attenuated by both,0.260853413661247,Col3a1 → Itga2,-0.275652367306285,False,
Neutrophil -> Fibroblast,Lif,Il6st,0.329074202665022,0.373695661674136,0.48511256844049,0.517921357930951,True,Attenuated by both,0.373695661674136,Lif → Il6st,-0.14422569625681497,False,
Fibroblast -> Neutrophil,Col18a1,Itga5,0.328350581990584,0.50518574060614,0.459822916082893,0.390785542303639,True,Attenuated by both,0.390785542303639,Col18a1 → Itga5,0.11440019830250098,False,
Neutrophil -> Fibroblast,Tgfbi,Itgb5,0.326418718897761,0.242060985153834,-0.0686680389042854,0.116129485052035,False,Attenuated by both,,Tgfbi → Itgb5,0.125931500101799,False,
Neutrophil -> Fibroblast,Dcn,Lrp1,0.325838020990969,0.472477822608655,0.507263019707627,0.704120186363106,True,Attenuated by both,0.472477822608655,Dcn → Lrp1,-0.23164236375445102,False,
Fibroblast -> Neutrophil,App,Cd74,0.325771898829499,0.284948029885721,0.0207301564015316,0.535288235981417,True,Attenuated by both,0.284948029885721,App → Cd74,-0.25034020609569596,False,
Fibroblast -> Neutrophil,Itgb1,Vcam1,0.325128938150282,0.193345561199865,0.0460830849376977,0.482460704693424,True,Attenuated by both,0.193345561199865,Itgb1 → Vcam1,-0.289115143493559,False,
Fibroblast -> Neutrophil,Mmp14,Adam9,0.325079265180279,0.461477331037257,0.46131192728814,0.257794255998425,True,Attenuated by both,0.257794255998425,Mmp14 → Adam9,0.20368307503883204,False,
Neutrophil -> Fibroblast,App,Lrp1,0.325016309503861,0.384209632599281,0.241168685193582,0.456078980445781,True,Attenuated by both,0.384209632599281,App → Lrp1,-0.07186934784650001,False,
Fibroblast -> Neutrophil,Fn1,Itga4,0.324774820394232,0.216780335533587,-0.373379774684054,-0.0724732368573279,False,FAP ablation only,,Fn1 → Itga4,0.28925357239091487,False,
Neutrophil -> Fibroblast,Calr,Itgav,0.324303851378556,0.421682261220423,-0.0654750559372612,0.232775535156989,False,Attenuated by both,,Calr → Itgav,0.188906726063434,False,
Neutrophil -> Fibroblast,Col1a1,Ddr2,0.323519784622527,0.17704914077204,0.40492545514221,0.686492225304418,True,Attenuated by both,0.17704914077204,Col1a1 → Ddr2,-0.509443084532378,False,
Fibroblast -> Neutrophil,Anxa2,Tlr2,0.323268420059274,0.318443546756025,-0.13186851547722,0.143153014832839,False,Attenuated by both,,Anxa2 → Tlr2,0.175290531923186,False,
Fibroblast -> Neutrophil,Apoe,Sorl1,0.323249984454121,0.547426531220314,0.163984991952052,0.206232388549396,True,Attenuated by both,0.206232388549396,Apoe → Sorl1,0.3411941426709181,False,
Neutrophil -> Fibroblast,Thbs1,Sdc4,0.322353099794988,0.628083938657526,0.46317330820586,0.601160701920374,True,Attenuated by both,0.601160701920374,Thbs1 → Sdc4,0.026923236737152023,False,
Fibroblast -> Neutrophil,Icam1,Itgb2,0.321129334184559,0.549242461946454,0.454409803335252,0.524593151447112,True,Attenuated by both,0.524593151447112,Icam1 → Itgb2,0.024649310499341937,True,8.0
Fibroblast -> Neutrophil,Cadm3,Il2rg,0.320828392499807,-0.0201307120029384,-0.147239217538153,0.177388486422195,False,α5β1 blockade only,,Cadm3 → Il2rg,-0.1975191984251334,False,
Fibroblast -> Neutrophil,Ngf,Sort1,0.320472141737031,0.330694410711451,0.279334361528783,0.443184064112326,True,Attenuated by both,0.330694410711451,Ngf → Sort1,-0.11248965340087502,False,
Fibroblast -> Neutrophil,C3,Itgb2l,0.320440956610907,0.440388732369299,0.0333332127626572,0.642426812097656,True,Attenuated by both,0.440388732369299,C3 → Itgb2l,-0.20203807972835697,False,
Fibroblast -> Neutrophil,Timp2,Itgb1,0.318824127542991,0.149998542281929,0.167924534890784,0.54596251284411,True,Attenuated by both,0.149998542281929,Timp2 → Itgb1,-0.395963970562181,False,
Fibroblast -> Neutrophil,Spon2,Gm49368,0.318269559371918,0.303466017101656,-0.0786801118840078,0.323019210754232,False,Attenuated by both,,Spon2 → Gm49368,-0.019553193652576017,False,
Neutrophil -> Fibroblast,Thbs1,Lrp1,0.318027453113986,0.533110415273352,0.361470240462037,0.639557303849553,True,Attenuated by both,0.533110415273352,Thbs1 → Lrp1,-0.106446888576201,False,
Neutrophil -> Fibroblast,Cd244a,Cd79b,0.317676238549305,0.612023403587648,0.261874794919206,-0.0360022971060181,True,FAP ablation only,,Cd244a → Cd79b,0.648025700693666,False,
Fibroblast -> Neutrophil,Il11,Il6ra,0.3169185000514,0.535386175801323,0.131019220293954,0.187588386358761,True,Attenuated by both,0.187588386358761,Il11 → Il6ra,0.347797789442562,False,
Fibroblast -> Neutrophil,Plat,Itgb2,0.315617037802109,0.440151968603232,0.232327204411112,0.446657339546311,True,Attenuated by both,0.440151968603232,Plat → Itgb2,-0.006505370943078959,False,
Neutrophil -> Fibroblast,Col1a2,Itgb1,0.31501404711145,0.0425635901707464,0.386503038168969,0.681312200995857,True,Attenuated by both,0.0425635901707464,Col1a2 → Itgb1,-0.6387486108251106,False,
Neutrophil -> Fibroblast,H2.K1,Aplp2,0.314570377062451,0.298412419360377,0.0626224683886552,0.154905658532894,True,Attenuated by both,0.154905658532894,H2.K1 → Aplp2,0.14350676082748298,False,
Neutrophil -> Fibroblast,Pam,Fap,0.314500528184503,0.192979238088419,-0.0707245181831609,0.363660855425223,False,Attenuated by both,,Pam → Fap,-0.17068161733680398,False,
Fibroblast -> Neutrophil,Adam10,Tspan14,0.314301396323909,0.34951778571846,-0.267769174608919,0.0263491247771529,False,Attenuated by both,,Adam10 → Tspan14,0.3231686609413071,False,
Fibroblast -> Neutrophil,S100a9,Alcam,0.313355695825651,0.629750151652749,0.13411719772052,0.220165313266,True,Attenuated by both,0.220165313266,S100a9 → Alcam,0.409584838386749,False,
Fibroblast -> Neutrophil,Icam1,Itgam,0.312534667148109,0.506126809279017,0.416553377683395,0.556897876561084,True,Attenuated by both,0.506126809279017,Icam1 → Itgam,-0.05077106728206704,False,
Fibroblast -> Neutrophil,Grn,Tnfrsf1b,0.311679427698297,0.404849571285114,0.300331606093941,0.409901071710608,True,Attenuated by both,0.404849571285114,Grn → Tnfrsf1b,-0.0050515004254940155,False,
Neutrophil -> Fibroblast,Lfng,Notch2,0.31156143755915,0.440212659544061,0.224901846908854,0.203554034492879,True,Attenuated by both,0.203554034492879,Lfng → Notch2,0.23665862505118201,False,
Fibroblast -> Neutrophil,Ncam1,Nptn,0.311348126169992,0.0944734030502484,-0.0295485736575406,0.369356682413714,False,Attenuated by both,,Ncam1 → Nptn,-0.27488327936346557,False,
Fibroblast -> Neutrophil,Cxcl12,Itgb1,0.311249727883555,0.297851153854433,0.311195442848818,0.585989941913313,True,Attenuated by both,0.297851153854433,Cxcl12 → Itgb1,-0.28813878805888,False,
Fibroblast -> Neutrophil,Calr,Tap2,0.308128707873016,0.321660594528567,0.0997349585048809,0.131426461262902,True,Attenuated by both,0.131426461262902,Calr → Tap2,0.190234133265665,False,
Neutrophil -> Fibroblast,Adam17,Il6ra,0.307344951199719,0.280787990571722,0.423526165678032,0.482681598864512,True,Attenuated by both,0.280787990571722,Adam17 → Il6ra,-0.20189360829279002,False,
Fibroblast -> Neutrophil,Spon2,Itga4,0.307225716799536,0.238693161852202,-0.322599584954168,0.0772545697096856,False,Attenuated by both,,Spon2 → Itga4,0.16143859214251638,False,
Fibroblast -> Neutrophil,Plat,Itgam,0.307022370765659,0.397036315935796,0.194470778759255,0.478962064660282,True,Attenuated by both,0.397036315935796,Plat → Itgam,-0.08192574872448599,False,
Neutrophil -> Fibroblast,Tgfb1,Itgb3,0.306529093662297,0.300399324826524,0.167384511119006,0.478206035275609,True,Attenuated by both,0.300399324826524,Tgfb1 → Itgb3,-0.17780671044908503,False,
Neutrophil -> Fibroblast,Lamc1,Itgav,0.306143358140976,0.33922160995284,0.443017072500623,0.607025744372038,True,Attenuated by both,0.33922160995284,Lamc1 → Itgav,-0.26780413441919804,False,
Neutrophil -> Fibroblast,Dcn,Egfr,0.304343517263468,0.534351345011087,0.51217923842187,0.520958425417447,True,Attenuated by both,0.520958425417447,Dcn → Egfr,0.013392919593640085,False,
Fibroblast -> Neutrophil,Has1,Cd44,0.302845289464298,0.397599139084884,0.497605648721502,0.531364717283909,True,Attenuated by both,0.397599139084884,Has1 → Cd44,-0.13376557819902501,False,
Fibroblast -> Neutrophil,Sdc2,Ezr,0.302482418240698,0.30984240223599,0.145803078661586,0.481382271680856,True,Attenuated by both,0.30984240223599,Sdc2 → Ezr,-0.171539869444866,False,
Fibroblast -> Neutrophil,Mfap5,Notch1,0.301233193137823,0.20200478182108,-0.203878028439763,0.195152463256173,False,Attenuated by both,,Mfap5 → Notch1,0.006852318564907006,False,
Fibroblast -> Neutrophil,Nampt,Itgb1,0.300787197998622,0.274874110615507,0.297076325615945,0.128314262750229,True,Attenuated by both,0.128314262750229,Nampt → Itgb1,0.14655984786527798,False,
Fibroblast -> Neutrophil,Plat,Lrp1,0.299800590455582,0.339331606880452,0.201280338522318,0.559142502560799,True,Attenuated by both,0.339331606880452,Plat → Lrp1,-0.219810895680347,False,
Fibroblast -> Neutrophil,Tgfb2,Tgfbr1,0.299615559258814,-0.0217478876594434,-0.0725906870826881,0.157082772885956,False,α5β1 blockade only,,Tgfb2 → Tgfbr1,-0.17883066054539942,False,
Neutrophil -> Fibroblast,Furin,Insr,0.29931032198263,0.425983007431599,0.252872107582938,0.281732915585117,True,Attenuated by both,0.281732915585117,Furin → Insr,0.14425009184648202,False,
Fibroblast -> Neutrophil,Cxcl2,Cxcr2,0.299205486937049,0.621593284396852,0.367216588310747,0.130444064619274,True,Attenuated by both,0.130444064619274,Cxcl2 → Cxcr2,0.491149219777578,True,4.0
Neutrophil -> Fibroblast,Tgfb1,Itgav,0.298899253375574,0.322103004693004,0.199111238933718,0.489112676293561,True,Attenuated by both,0.322103004693004,Tgfb1 → Itgav,-0.16700967160055696,False,
Fibroblast -> Neutrophil,Furin,Insr,0.298063838803848,0.42880400726369,-0.111791690771617,0.0821271610951213,False,Attenuated by both,,Furin → Insr,0.3466768461685687,False,
Neutrophil -> Fibroblast,Vcam1,Itgb1,0.29674743638742,0.165741928600125,0.0576726301759241,0.478359542304378,True,Attenuated by both,0.165741928600125,Vcam1 → Itgb1,-0.312617613704253,False,
Fibroblast -> Neutrophil,Apoe,App,0.295604167615905,0.597413428494947,0.435993932505413,0.449445576511477,True,Attenuated by both,0.449445576511477,Apoe → App,0.14796785198347007,False,
Fibroblast -> Neutrophil,Gpc3,Cd81,0.295181863245477,0.118383252646666,-0.04458204837145,0.23631986659166,False,Attenuated by both,,Gpc3 → Cd81,-0.11793661394499398,False,
Neutrophil -> Fibroblast,Slit3,Robo1,0.295091504875932,0.223796510836198,0.271477663100306,0.548797861550898,True,Attenuated by both,0.223796510836198,Slit3 → Robo1,-0.32500135071470004,False,
Neutrophil -> Fibroblast,Col1a1,Itga2,0.294864099727416,0.242324880807553,0.303133789464455,0.53213865176123,True,Attenuated by both,0.242324880807553,Col1a1 → Itga2,-0.289813770953677,False,
Fibroblast -> Neutrophil,Bgn,Tlr4,0.294732063313573,0.433932942602761,0.0301528272819048,0.367230410967384,True,Attenuated by both,0.367230410967384,Bgn → Tlr4,0.06670253163537698,False,
Neutrophil -> Fibroblast,Hsp90b1,Lrp1,0.292837047746584,0.46054142194754,0.175993247565926,0.451192130365978,True,Attenuated by both,0.451192130365978,Hsp90b1 → Lrp1,0.009349291581562003,False,
Fibroblast -> Neutrophil,Icam1,Il2rg,0.2920805441947,0.312301389074704,0.389510246670384,0.392320163094554,True,Attenuated by both,0.312301389074704,Icam1 → Il2rg,-0.08001877401984997,False,
Neutrophil -> Fibroblast,Cklf,Lrp6,0.291810152467678,0.37807923900739,0.196100047038274,0.353905756860137,True,Attenuated by both,0.353905756860137,Cklf → Lrp6,0.02417348214725301,False,
Fibroblast -> Neutrophil,Furin,Adam19,0.291601190842554,0.447194210777089,0.0812804177939681,0.105869616901918,True,Attenuated by both,0.105869616901918,Furin → Adam19,0.341324593875171,False,
Fibroblast -> Neutrophil,Cd34,Selp,0.291204957233788,0.142903259589333,-0.113337372335343,0.192764032950906,False,Attenuated by both,,Cd34 → Selp,-0.04986077336157299,False,
Neutrophil -> Fibroblast,Itgb2,Thy1,0.290919825815335,0.345147460644141,0.07168211797668,0.497862781584757,True,Attenuated by both,0.345147460644141,Itgb2 → Thy1,-0.15271532094061602,False,
Neutrophil -> Fibroblast,Col1a1,Itga5,0.290730161359321,0.379473087635967,0.693961805358347,0.765716391019795,True,Attenuated by both,0.379473087635967,Col1a1 → Itga5,-0.38624330338382806,True,17.0
Neutrophil -> Fibroblast,Adam15,Itga5,0.290410215535263,0.51866006839127,0.420973740566293,0.612648025516131,True,Attenuated by both,0.51866006839127,Adam15 → Itga5,-0.09398795712486097,False,
Fibroblast -> Neutrophil,Tnc,Itga5,0.290299851642907,0.511664875666702,0.436078123380048,0.500275729352135,True,Attenuated by both,0.500275729352135,Tnc → Itga5,0.011389146314567,False,
Fibroblast -> Neutrophil,Mdk,Itgb1,0.289953469503263,0.216905678371764,0.224741421670438,0.478861889263155,True,Attenuated by both,0.216905678371764,Mdk → Itgb1,-0.261956210891391,False,
Neutrophil -> Fibroblast,Sirpb1c,Cd47,0.289603202746541,0.0720378910311576,0.0263569649373947,0.141261973103061,True,Attenuated by both,0.0720378910311576,Sirpb1c → Cd47,-0.06922408207190339,False,
Fibroblast -> Neutrophil,Anxa1,Fpr2,0.287828339008809,0.452704634859584,0.354668330963074,0.504907569603862,True,Attenuated by both,0.452704634859584,Anxa1 → Fpr2,-0.05220293474427795,False,
Neutrophil -> Fibroblast,Tspan5,Tspan13,0.28513770979407,0.376809443210673,0.192739425169177,0.159918096597425,True,Attenuated by both,0.159918096597425,Tspan5 → Tspan13,0.216891346613248,False,
Fibroblast -> Neutrophil,Mdk,Notch2,0.284977906442284,0.242321441887345,0.245457270597458,0.459662616809796,True,Attenuated by both,0.242321441887345,Mdk → Notch2,-0.21734117492245097,False,
Neutrophil -> Fibroblast,Zdhhc5,S1pr1,0.284405657544723,0.371178138113898,0.321886521298451,0.176489361992557,True,Attenuated by both,0.176489361992557,Zdhhc5 → S1pr1,0.194688776121341,False,
Neutrophil -> Fibroblast,Gm5150,Ptprd,0.284086484767245,0.0427955328025756,-0.323154190477076,-0.184505466414146,False,FAP ablation only,,Gm5150 → Ptprd,0.2273009992167216,False,
Fibroblast -> Neutrophil,Cd47,Sirpb1c,0.283807236246435,0.0658563031736709,0.0353614660982653,0.120362295150654,True,Attenuated by both,0.0658563031736709,Cd47 → Sirpb1c,-0.054505991976983095,False,
Fibroblast -> Neutrophil,Furin,Lrp1,0.28372856455735,0.360125569872659,0.152501001933051,0.35290255310899,True,Attenuated by both,0.35290255310899,Furin → Lrp1,0.007223016763668988,False,
Neutrophil -> Fibroblast,F10,F3,0.283107329044824,0.357779637579203,0.366076915695638,0.493906359100621,True,Attenuated by both,0.357779637579203,F10 → F3,-0.13612672152141797,False,
Fibroblast -> Neutrophil,Lama2,Itgb1,0.282474213190603,0.147596802030214,0.0420510260257658,0.248291406389601,True,Attenuated by both,0.147596802030214,Lama2 → Itgb1,-0.10069460435938701,False,
Fibroblast -> Neutrophil,Ccn1,Gm49368,0.281406502561552,0.188128496110316,-0.0725792487793818,0.399982753063669,False,Attenuated by both,,Ccn1 → Gm49368,-0.21185425695335297,False,
Neutrophil -> Fibroblast,Il6,Il6ra,0.281290763803531,0.258827815785197,0.447827242375226,0.599549310614995,True,Attenuated by both,0.258827815785197,Il6 → Il6ra,-0.34072149482979797,False,
Fibroblast -> Neutrophil,Cxcl1,Cxcr2,0.281276212724588,0.517248092655386,0.309496010737842,0.481449469531862,True,Attenuated by both,0.481449469531862,Cxcl1 → Cxcr2,0.03579862312352394,True,3.0
Neutrophil -> Fibroblast,Thbs1,Cd47,0.280836641609869,0.414156757781288,0.237658552795091,0.530605146364818,True,Attenuated by both,0.414156757781288,Thbs1 → Cd47,-0.11644838858353002,False,
Fibroblast -> Neutrophil,Adam17,Itga5,0.280788615736596,0.473471210379235,0.520022698163973,0.502041743882683,True,Attenuated by both,0.473471210379235,Adam17 → Itga5,-0.02857053350344796,False,
Fibroblast -> Neutrophil,Spon2,Itgb2l,0.278577049728841,0.238869581042956,-0.209416359831311,0.59182656108261,False,Attenuated by both,,Spon2 → Itgb2l,-0.35295698003965403,False,
Fibroblast -> Neutrophil,Calr,Lrp1,0.276602083171343,0.229004169716153,0.0819307064509544,0.344761340629773,True,Attenuated by both,0.229004169716153,Calr → Lrp1,-0.11575717091361998,False,
Neutrophil -> Fibroblast,Col4a2,Itga2,0.274712395269082,0.281883752023826,0.167824002812932,0.427116666488293,True,Attenuated by both,0.281883752023826,Col4a2 → Itga2,-0.145232914464467,False,
Fibroblast -> Neutrophil,Angptl2,Pira12,0.274237397084246,-0.0683651965271632,-0.0986793392136475,0.348327368407717,False,α5β1 blockade only,,Angptl2 → Pira12,-0.4166925649348802,False,
Fibroblast -> Neutrophil,Gpc6,Lrp1,0.273920990010775,0.270576251361114,0.0708539069781257,0.548002102204152,True,Attenuated by both,0.270576251361114,Gpc6 → Lrp1,-0.277425850843038,False,
Neutrophil -> Fibroblast,Lamb3,Cd151,0.273688905044479,0.321493975861947,-0.177114289761888,0.282004114143587,False,Attenuated by both,,Lamb3 → Cd151,0.03948986171836,False,
Fibroblast -> Neutrophil,Psap,Lrp1,0.272678196952383,0.243951744415741,0.0166142572998416,0.411150925922969,True,Attenuated by both,0.243951744415741,Psap → Lrp1,-0.16719918150722798,False,
Neutrophil -> Fibroblast,Sirpa,Ptprd,0.27232282271167,0.408908072757212,-0.236121494989326,-0.083344316445186,False,FAP ablation only,,Sirpa → Ptprd,0.492252389202398,False,
Neutrophil -> Fibroblast,Col4a2,Itgb1,0.272237421264352,0.126971368808789,0.227233510969921,0.553753492906943,True,Attenuated by both,0.126971368808789,Col4a2 → Itgb1,-0.42678212409815397,False,
Fibroblast -> Neutrophil,App,Lrp1,0.270954485937995,0.258997718056914,-0.111094335442331,0.487314860864471,False,Attenuated by both,,App → Lrp1,-0.228317142807557,False,
Fibroblast -> Neutrophil,Adam15,Itgb1,0.270510874723485,0.0307084663080595,0.0011581889204709,0.337955969778881,True,Attenuated by both,0.0307084663080595,Adam15 → Itgb1,-0.30724750347082147,False,
Neutrophil -> Fibroblast,Col4a1,Itgav,0.268705837098309,0.364870641245533,0.482526981289701,0.63564662298061,True,Attenuated by both,0.364870641245533,Col4a1 → Itgav,-0.27077598173507705,False,
Fibroblast -> Neutrophil,S100a9,Tlr4,0.267103386509209,0.597976042638074,0.149737597576209,0.16438387234371,True,Attenuated by both,0.16438387234371,S100a9 → Tlr4,0.43359217029436403,False,
Fibroblast -> Neutrophil,Igsf10,Milr1,0.266301045290128,0.140421485004069,-0.141201356434717,0.315866133844697,False,Attenuated by both,,Igsf10 → Milr1,-0.17544464884062796,False,
Fibroblast -> Neutrophil,Timp2,Cd44,0.265715811776812,0.299497115021828,0.145860158299912,0.504369614685618,True,Attenuated by both,0.299497115021828,Timp2 → Cd44,-0.20487249966379,False,
Neutrophil -> Fibroblast,Itgam,Icam1,0.265674219548155,0.481161779309356,0.369931702911678,0.504621021720315,True,Attenuated by both,0.481161779309356,Itgam → Icam1,-0.02345924241095898,False,
Fibroblast -> Neutrophil,Thbs1,Cd47,0.264643618964302,0.554828702927113,0.245902782147065,0.310209869835292,True,Attenuated by both,0.310209869835292,Thbs1 → Cd47,0.24461883309182098,False,
Neutrophil -> Fibroblast,Col1a1,Itgb1,0.264611347944907,0.0874124975925167,0.418098853177,0.714331033735435,True,Attenuated by both,0.0874124975925167,Col1a1 → Itgb1,-0.6269185361429184,False,
Neutrophil -> Fibroblast,Adam15,Itgb1,0.264291402120849,0.226599478347819,0.145110788384946,0.505707112676216,True,Attenuated by both,0.226599478347819,Adam15 → Itgb1,-0.279107634328397,False,
Neutrophil -> Fibroblast,Saraf,Dag1,0.264222159526966,0.284008422098973,0.18302843516589,0.301601703657593,True,Attenuated by both,0.284008422098973,Saraf → Dag1,-0.01759328155862,False,
Neutrophil -> Fibroblast,Itgb2,Icam1,0.262794673985067,0.52492412253801,0.403885253255976,0.446553547791985,True,Attenuated by both,0.446553547791985,Itgb2 → Icam1,0.07837057474602505,False,
Neutrophil -> Fibroblast,Csf1,Csf2ra,0.262225525504014,0.296141359384309,0.124481697489834,-0.0776488468970731,True,FAP ablation only,,Csf1 → Csf2ra,0.37379020628138215,False,
Fibroblast -> Neutrophil,Angptl2,Lilra6,0.261537619265471,-0.129113675946894,-0.260139416493048,-0.0389235277253849,False,Not attenuated by either,,Angptl2 → Lilra6,-0.09019014822150909,False,
Fibroblast -> Neutrophil,Serpine1,Plau,0.261144258924103,0.46602197296366,0.46859133807297,0.307862526201015,True,Attenuated by both,0.307862526201015,Serpine1 → Plau,0.15815944676264498,False,
Fibroblast -> Neutrophil,Thy1,Itgb2,0.260103264770692,0.326679303789627,0.0756953885516278,0.546665017432126,True,Attenuated by both,0.326679303789627,Thy1 → Itgb2,-0.21998571364249903,False,
Neutrophil -> Fibroblast,Adam9,Itgb5,0.259404451616929,0.224015444038624,0.177814256890861,0.107673883006702,True,Attenuated by both,0.107673883006702,Adam9 → Itgb5,0.116341561031922,False,
Neutrophil -> Fibroblast,Alcam,Nrp1,0.259284280485605,0.437816257423241,-0.0227748141739477,0.371361189008362,False,Attenuated by both,,Alcam → Nrp1,0.06645506841487897,False,
Neutrophil -> Fibroblast,Adam10,Tspan5,0.257929374893408,0.184177653542356,-0.0894773225269342,-0.030629447506604,False,FAP ablation only,,Adam10 → Tspan5,0.21480710104896,False,
Neutrophil -> Fibroblast,Anxa2,Plat,0.256688433227872,0.30843714816525,-0.0804075745098291,0.297731995521768,False,Attenuated by both,,Anxa2 → Plat,0.010705152643481985,False,
Fibroblast -> Neutrophil,Igfbp4,Lrp6,0.256436391263085,0.33853370953387,0.110582581108996,0.0800234277424771,True,Attenuated by both,0.0800234277424771,Igfbp4 → Lrp6,0.2585102817913929,False,
Fibroblast -> Neutrophil,Psap,Sort1,0.2562700103582,0.184223473211383,-0.0337296373783064,0.130730681033116,False,Attenuated by both,,Psap → Sort1,0.053492792178266996,False,
