DonorID,ConditionCode,state,program,value,cells,version
Donor6,UA5,CXCR4 neutrophil,Survival_antiapoptosis,-0.0780681182505374,268,identity_markers_removed
Donor6,UD,CXCR4 neutrophil,Survival_antiapoptosis,-0.103950170316981,240,identity_markers_removed
Donor2,UA5,OSM neutrophil,Survival_antiapoptosis,-0.0720320804264297,406,identity_markers_removed
Donor2,UD,CXCR4 neutrophil,Survival_antiapoptosis,-0.131948337439755,455,identity_markers_removed
Donor3,UD,CXCR4 neutrophil,Survival_antiapoptosis,0.156594134423894,551,identity_markers_removed
Donor3,UD,OSM neutrophil,Survival_antiapoptosis,0.16874755855985,754,identity_markers_removed
Donor1,UD,PADI4 neutrophil,Survival_antiapoptosis,-0.126657695847273,16,identity_markers_removed
Donor5,UD,PADI4 neutrophil,Survival_antiapoptosis,-0.19493080904303,70,identity_markers_removed
Donor1,UD,CXCR4 neutrophil,Survival_antiapoptosis,-0.0142755389173462,87,identity_markers_removed
Donor1,UA5,MX1/ISG neutrophil,Survival_antiapoptosis,0.20399939631045,68,identity_markers_removed
Donor2,UD,PADI4 neutrophil,Survival_antiapoptosis,-0.180911935173685,52,identity_markers_removed
Donor1,UA5,PADI4 neutrophil,Survival_antiapoptosis,-0.194497151408853,81,identity_markers_removed
Donor3,UD,PADI4 neutrophil,Survival_antiapoptosis,0.00372796762674096,52,identity_markers_removed
Donor6,UD,PADI4 neutrophil,Survival_antiapoptosis,-0.297850559013642,39,identity_markers_removed
Donor6,UD,OSM neutrophil,Survival_antiapoptosis,-0.161642427297925,182,identity_markers_removed
Donor2,UA5,PADI4 neutrophil,Survival_antiapoptosis,-0.13124048638327,58,identity_markers_removed
Donor5,UD,MX1/ISG neutrophil,Survival_antiapoptosis,0.214897288465133,48,identity_markers_removed
Donor1,UD,OSM neutrophil,Survival_antiapoptosis,0.0205534212874531,84,identity_markers_removed
Donor6,UA5,OSM neutrophil,Survival_antiapoptosis,-0.0046199082820705,179,identity_markers_removed
Donor4,UD,PADI4 neutrophil,Survival_antiapoptosis,0.0428547206748952,56,identity_markers_removed
Donor4,UD,MX1/ISG neutrophil,Survival_antiapoptosis,0.308882560088115,134,identity_markers_removed
Donor4,UA5,PADI4 neutrophil,Survival_antiapoptosis,0.0589099742711295,53,identity_markers_removed
Donor3,UA5,PADI4 neutrophil,Survival_antiapoptosis,0.104082463287542,66,identity_markers_removed
Donor6,UA5,PADI4 neutrophil,Survival_antiapoptosis,-0.18368354874958,36,identity_markers_removed
Donor1,UD,MX1/ISG neutrophil,Survival_antiapoptosis,0.243554863719969,13,identity_markers_removed
Donor6,UA5,MX1/ISG neutrophil,Survival_antiapoptosis,0.173324069537151,27,identity_markers_removed
Donor2,UD,MX1/ISG neutrophil,Survival_antiapoptosis,0.188512796274701,44,identity_markers_removed
Donor5,UA5,OSM neutrophil,Survival_antiapoptosis,-0.483623244250773,1,identity_markers_removed
Donor5,UA5,CXCR4 neutrophil,Survival_antiapoptosis,0.248920266381626,2,identity_markers_removed
Donor5,UA5,MX1/ISG neutrophil,Survival_antiapoptosis,0.208983395896638,1,identity_markers_removed
Donor4,CF,CXCR4 neutrophil,Survival_antiapoptosis,0.227566216989439,1309,identity_markers_removed
Donor3,NA5,OSM neutrophil,Survival_antiapoptosis,0.205919071965384,1521,identity_markers_removed
Donor2,NA5,MX1/ISG neutrophil,Survival_antiapoptosis,0.209783361473373,69,identity_markers_removed
Donor5,NA5,PADI4 neutrophil,Survival_antiapoptosis,-0.140112445691103,59,identity_markers_removed
Donor3,NA5,CXCR4 neutrophil,Survival_antiapoptosis,0.224490307601183,2069,identity_markers_removed
Donor2,NA5,PADI4 neutrophil,Survival_antiapoptosis,-0.0643250231698031,31,identity_markers_removed
Donor3,CF,PADI4 neutrophil,Survival_antiapoptosis,0.201442594682479,60,identity_markers_removed
Donor5,NA5,CXCR4 neutrophil,Survival_antiapoptosis,0.048369726199454,1363,identity_markers_removed
Donor6,CF,OSM neutrophil,Survival_antiapoptosis,-0.00113487708567877,464,identity_markers_removed
Donor3,CF,CXCR4 neutrophil,Survival_antiapoptosis,0.251568188228402,1448,identity_markers_removed
Donor1,CF,MX1/ISG neutrophil,Survival_antiapoptosis,0.217012727014482,65,identity_markers_removed
Donor4,NA5,OSM neutrophil,Survival_antiapoptosis,0.209817581434673,622,identity_markers_removed
Donor1,CF,OSM neutrophil,Survival_antiapoptosis,-0.00623767130835795,454,identity_markers_removed
Donor3,CF,OSM neutrophil,Survival_antiapoptosis,0.226827168130131,1596,identity_markers_removed
Donor2,NA5,OSM neutrophil,Survival_antiapoptosis,0.0482810591097077,423,identity_markers_removed
Donor4,NA5,CXCR4 neutrophil,Survival_antiapoptosis,0.232637163074064,789,identity_markers_removed
Donor6,CF,CXCR4 neutrophil,Survival_antiapoptosis,0.0436502336255429,692,identity_markers_removed
Donor1,CF,CXCR4 neutrophil,Survival_antiapoptosis,0.0534830815127376,699,identity_markers_removed
Donor5,NA5,MX1/ISG neutrophil,Survival_antiapoptosis,0.203022811336392,132,identity_markers_removed
Donor5,NA5,OSM neutrophil,Survival_antiapoptosis,-0.0188079230696337,982,identity_markers_removed
Donor4,CF,OSM neutrophil,Survival_antiapoptosis,0.22356438750774,1266,identity_markers_removed
Donor4,CF,MX1/ISG neutrophil,Survival_antiapoptosis,0.242912306704888,215,identity_markers_removed
Donor2,NA5,CXCR4 neutrophil,Survival_antiapoptosis,0.0355402096105815,625,identity_markers_removed
Donor3,CF,MX1/ISG neutrophil,Survival_antiapoptosis,0.235950786358024,251,identity_markers_removed
Donor3,NA5,MX1/ISG neutrophil,Survival_antiapoptosis,0.24756669075336,266,identity_markers_removed
Donor4,NA5,MX1/ISG neutrophil,Survival_antiapoptosis,0.279822084169147,146,identity_markers_removed
Donor4,CF,PADI4 neutrophil,Survival_antiapoptosis,0.138081093256746,58,identity_markers_removed
Donor6,CF,MX1/ISG neutrophil,Survival_antiapoptosis,0.144415770992483,74,identity_markers_removed
Donor4,NA5,PADI4 neutrophil,Survival_antiapoptosis,0.121525694365175,23,identity_markers_removed
Donor3,NA5,PADI4 neutrophil,Survival_antiapoptosis,0.187118734688346,57,identity_markers_removed
Donor6,CF,PADI4 neutrophil,Survival_antiapoptosis,-0.14921961166283,19,identity_markers_removed
Donor1,NA5,CXCR4 neutrophil,Survival_antiapoptosis,0.0441171147408532,47,identity_markers_removed
Donor1,CF,PADI4 neutrophil,Survival_antiapoptosis,-0.118103936575062,35,identity_markers_removed
Donor5,CF,OSM neutrophil,Survival_antiapoptosis,0.303044574594317,5,identity_markers_removed
Donor1,NA5,OSM neutrophil,Survival_antiapoptosis,0.00754373161174579,21,identity_markers_removed
Donor5,CF,CXCR4 neutrophil,Survival_antiapoptosis,0.0728984649181963,5,identity_markers_removed
Donor2,CF,OSM neutrophil,Survival_antiapoptosis,-0.120470055075017,9,identity_markers_removed
Donor1,NA5,MX1/ISG neutrophil,Survival_antiapoptosis,0.0441476895879969,3,identity_markers_removed
Donor2,CF,CXCR4 neutrophil,Survival_antiapoptosis,-0.0161862850362364,11,identity_markers_removed
Donor2,CF,MX1/ISG neutrophil,Survival_antiapoptosis,0.11719610831767,2,identity_markers_removed
Donor6,NA5,OSM neutrophil,Survival_antiapoptosis,0.727042799192761,1,identity_markers_removed
Donor5,CF,PADI4 neutrophil,Survival_antiapoptosis,0.271077317788965,1,identity_markers_removed
Donor1,N,PADI4 neutrophil,Hypoxia_glycolysis,0.00297355035259507,3,identity_markers_removed
Donor6,N,PADI4 neutrophil,Hypoxia_glycolysis,0.310980124387899,65,identity_markers_removed
Donor6,N,OSM neutrophil,Hypoxia_glycolysis,-0.160225344260478,563,identity_markers_removed
Donor5,NNAMPT,CXCR4 neutrophil,Hypoxia_glycolysis,-0.031625842883679,9,identity_markers_removed
Donor6,N,CXCR4 neutrophil,Hypoxia_glycolysis,-0.0556075134380237,156,identity_markers_removed
Donor2,NNAMPT,OSM neutrophil,Hypoxia_glycolysis,-0.17382651481533,162,identity_markers_removed
Donor6,N,MX1/ISG neutrophil,Hypoxia_glycolysis,0.146417983980051,17,identity_markers_removed
Donor1,N,CXCR4 neutrophil,Hypoxia_glycolysis,-0.0142762137779972,10,identity_markers_removed
Donor2,NNAMPT,CXCR4 neutrophil,Hypoxia_glycolysis,-0.081458437861634,44,identity_markers_removed
Donor1,NNAMPT,OSM neutrophil,Hypoxia_glycolysis,-0.203813393589139,49,identity_markers_removed
Donor4,NNAMPT,OSM neutrophil,Hypoxia_glycolysis,-0.190189035080114,157,identity_markers_removed
Donor1,N,OSM neutrophil,Hypoxia_glycolysis,-0.156761985912393,42,identity_markers_removed
Donor5,NNAMPT,OSM neutrophil,Hypoxia_glycolysis,-0.244513518456677,31,identity_markers_removed
Donor4,N,CXCR4 neutrophil,Hypoxia_glycolysis,0.0364476632624848,47,identity_markers_removed
Donor5,N,CXCR4 neutrophil,Hypoxia_glycolysis,-0.14234572429989,11,identity_markers_removed
Donor4,N,OSM neutrophil,Hypoxia_glycolysis,-0.149111077548768,168,identity_markers_removed
Donor3,N,CXCR4 neutrophil,Hypoxia_glycolysis,0.0479364939124545,32,identity_markers_removed
Donor4,NNAMPT,CXCR4 neutrophil,Hypoxia_glycolysis,-0.0422673670289896,59,identity_markers_removed
Donor4,NNAMPT,PADI4 neutrophil,Hypoxia_glycolysis,0.0162532779820976,11,identity_markers_removed
Donor4,N,MX1/ISG neutrophil,Hypoxia_glycolysis,0.26597290708775,7,identity_markers_removed
Donor3,N,OSM neutrophil,Hypoxia_glycolysis,-0.158535733298021,57,identity_markers_removed
Donor3,NNAMPT,OSM neutrophil,Hypoxia_glycolysis,-0.158567750207356,20,identity_markers_removed
Donor2,N,OSM neutrophil,Hypoxia_glycolysis,-0.208016050173333,39,identity_markers_removed
Donor3,NNAMPT,CXCR4 neutrophil,Hypoxia_glycolysis,0.0819808151644071,16,identity_markers_removed
Donor5,N,OSM neutrophil,Hypoxia_glycolysis,-0.155653787311946,48,identity_markers_removed
Donor2,N,CXCR4 neutrophil,Hypoxia_glycolysis,-0.0179988544162664,8,identity_markers_removed
Donor2,NNAMPT,PADI4 neutrophil,Hypoxia_glycolysis,-0.126764189655479,6,identity_markers_removed
Donor6,NNAMPT,OSM neutrophil,Hypoxia_glycolysis,-0.237626847245957,12,identity_markers_removed
Donor1,NNAMPT,CXCR4 neutrophil,Hypoxia_glycolysis,0.0968149712649385,14,identity_markers_removed
Donor4,N,PADI4 neutrophil,Hypoxia_glycolysis,-0.15107757081909,12,identity_markers_removed
Donor3,N,PADI4 neutrophil,Hypoxia_glycolysis,0.171737995561721,10,identity_markers_removed
Donor4,NNAMPT,MX1/ISG neutrophil,Hypoxia_glycolysis,0.112559399560156,6,identity_markers_removed
Donor5,N,MX1/ISG neutrophil,Hypoxia_glycolysis,0.174079896901138,1,identity_markers_removed
Donor3,NNAMPT,PADI4 neutrophil,Hypoxia_glycolysis,-0.0587649623894272,3,identity_markers_removed
Donor3,N,MX1/ISG neutrophil,Hypoxia_glycolysis,-0.055464895406197,3,identity_markers_removed
Donor5,NNAMPT,MX1/ISG neutrophil,Hypoxia_glycolysis,-0.0161489564633761,1,identity_markers_removed
Donor2,NNAMPT,MX1/ISG neutrophil,Hypoxia_glycolysis,0.304971501570954,3,identity_markers_removed
Donor6,NNAMPT,CXCR4 neutrophil,Hypoxia_glycolysis,-0.059314775496615,1,identity_markers_removed
Donor3,NNAMPT,MX1/ISG neutrophil,Hypoxia_glycolysis,0.189611860967642,3,identity_markers_removed
Donor5,N,PADI4 neutrophil,Hypoxia_glycolysis,1.64642332295852,1,identity_markers_removed
Donor4,UF,OSM neutrophil,Hypoxia_glycolysis,0.0112637140062962,2162,identity_markers_removed
Donor4,UN,OSM neutrophil,Hypoxia_glycolysis,0.0550193283093907,448,identity_markers_removed
Donor3,UN,OSM neutrophil,Hypoxia_glycolysis,0.0212231876307892,1122,identity_markers_removed
Donor2,UF,PADI4 neutrophil,Hypoxia_glycolysis,0.28279307473978,23,identity_markers_removed
Donor3,UN,CXCR4 neutrophil,Hypoxia_glycolysis,0.101556316316052,1169,identity_markers_removed
Donor3,UF,CXCR4 neutrophil,Hypoxia_glycolysis,0.0811772326192882,832,identity_markers_removed
Donor3,UF,OSM neutrophil,Hypoxia_glycolysis,0.0198982072975707,1302,identity_markers_removed
Donor3,UN,MX1/ISG neutrophil,Hypoxia_glycolysis,0.0774390463896046,218,identity_markers_removed
Donor4,UF,CXCR4 neutrophil,Hypoxia_glycolysis,0.052119292747372,944,identity_markers_removed
Donor4,UN,MX1/ISG neutrophil,Hypoxia_glycolysis,0.104379305630154,75,identity_markers_removed
Donor4,UF,MX1/ISG neutrophil,Hypoxia_glycolysis,0.073653928990565,213,identity_markers_removed
Donor2,UF,CXCR4 neutrophil,Hypoxia_glycolysis,0.0463231939386683,348,identity_markers_removed
Donor3,UF,MX1/ISG neutrophil,Hypoxia_glycolysis,0.050603834425613,169,identity_markers_removed
Donor2,UN,CXCR4 neutrophil,Hypoxia_glycolysis,0.0348411170500972,218,identity_markers_removed
Donor6,UF,OSM neutrophil,Hypoxia_glycolysis,0.0361045218000266,162,identity_markers_removed
Donor2,UF,OSM neutrophil,Hypoxia_glycolysis,-0.0340243736426916,314,identity_markers_removed
Donor4,UN,CXCR4 neutrophil,Hypoxia_glycolysis,0.114961599949962,698,identity_markers_removed
Donor2,UN,OSM neutrophil,Hypoxia_glycolysis,-0.0412707700473802,198,identity_markers_removed
Donor6,UF,CXCR4 neutrophil,Hypoxia_glycolysis,0.0310149338934906,166,identity_markers_removed
Donor1,UF,OSM neutrophil,Hypoxia_glycolysis,0.00490527544877323,66,identity_markers_removed
Donor2,UN,MX1/ISG neutrophil,Hypoxia_glycolysis,0.102184203252272,30,identity_markers_removed
Donor4,UN,PADI4 neutrophil,Hypoxia_glycolysis,0.162582598818683,18,identity_markers_removed
Donor5,UF,CXCR4 neutrophil,Hypoxia_glycolysis,0.0507679930834101,18,identity_markers_removed
Donor1,UN,OSM neutrophil,Hypoxia_glycolysis,0.0784631981885953,46,identity_markers_removed
Donor2,UF,MX1/ISG neutrophil,Hypoxia_glycolysis,0.0696648801456939,35,identity_markers_removed
Donor4,UF,PADI4 neutrophil,Hypoxia_glycolysis,-0.0177404176164109,74,identity_markers_removed
Donor3,UN,PADI4 neutrophil,Hypoxia_glycolysis,0.148799708689091,45,identity_markers_removed
Donor1,UN,MX1/ISG neutrophil,Hypoxia_glycolysis,0.0601440781361758,4,identity_markers_removed
Donor5,UF,OSM neutrophil,Hypoxia_glycolysis,0.0235587063327356,10,identity_markers_removed
Donor6,UN,CXCR4 neutrophil,Hypoxia_glycolysis,-0.00230357294944735,21,identity_markers_removed
Donor1,UN,CXCR4 neutrophil,Hypoxia_glycolysis,0.0868665526071549,34,identity_markers_removed
Donor6,UF,PADI4 neutrophil,Hypoxia_glycolysis,-0.0882804023184986,14,identity_markers_removed
Donor2,UN,PADI4 neutrophil,Hypoxia_glycolysis,-0.0947600511496243,15,identity_markers_removed
Donor5,UN,OSM neutrophil,Hypoxia_glycolysis,0.0886754624629134,13,identity_markers_removed
Donor3,UF,PADI4 neutrophil,Hypoxia_glycolysis,-0.01315946966751,46,identity_markers_removed
Donor6,UF,MX1/ISG neutrophil,Hypoxia_glycolysis,-0.0381335246570819,27,identity_markers_removed
Donor6,UN,OSM neutrophil,Hypoxia_glycolysis,0.0079943459728839,26,identity_markers_removed
Donor1,UF,CXCR4 neutrophil,Hypoxia_glycolysis,-0.00975161905552507,65,identity_markers_removed
Donor5,UN,CXCR4 neutrophil,Hypoxia_glycolysis,0.0128763692934678,13,identity_markers_removed
Donor1,UN,PADI4 neutrophil,Hypoxia_glycolysis,-0.0371107147428811,3,identity_markers_removed
Donor6,UN,MX1/ISG neutrophil,Hypoxia_glycolysis,-0.00439147621931203,4,identity_markers_removed
Donor1,UF,MX1/ISG neutrophil,Hypoxia_glycolysis,0.240469470886828,5,identity_markers_removed
Donor6,UN,PADI4 neutrophil,Hypoxia_glycolysis,-0.0150526730499496,3,identity_markers_removed
Donor1,UF,PADI4 neutrophil,Hypoxia_glycolysis,-0.0464673127123676,4,identity_markers_removed
Donor4,UD,CXCR4 neutrophil,Hypoxia_glycolysis,0.158005471984495,724,identity_markers_removed
Donor4,UA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.161576097249327,146,identity_markers_removed
Donor5,UD,CXCR4 neutrophil,Hypoxia_glycolysis,-0.0527702740717135,574,identity_markers_removed
Donor2,UD,OSM neutrophil,Hypoxia_glycolysis,-0.0380728652166915,395,identity_markers_removed
Donor4,UA5,OSM neutrophil,Hypoxia_glycolysis,0.0908416959248468,917,identity_markers_removed
Donor3,UA5,OSM neutrophil,Hypoxia_glycolysis,0.0853210037420894,1134,identity_markers_removed
Donor1,UA5,CXCR4 neutrophil,Hypoxia_glycolysis,-0.0131539765842561,617,identity_markers_removed
Donor4,UA5,CXCR4 neutrophil,Hypoxia_glycolysis,0.135458493396726,460,identity_markers_removed
Donor2,UA5,CXCR4 neutrophil,Hypoxia_glycolysis,-0.0214983375759001,422,identity_markers_removed
Donor6,UD,MX1/ISG neutrophil,Hypoxia_glycolysis,0.234927179769255,20,identity_markers_removed
Donor1,UA5,OSM neutrophil,Hypoxia_glycolysis,-0.0211869260188284,636,identity_markers_removed
Donor3,UA5,CXCR4 neutrophil,Hypoxia_glycolysis,0.17161492879074,683,identity_markers_removed
Donor3,UD,MX1/ISG neutrophil,Hypoxia_glycolysis,0.142897513945723,159,identity_markers_removed
Donor4,UD,OSM neutrophil,Hypoxia_glycolysis,0.0910301267831773,933,identity_markers_removed
Donor3,UA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.136328038214322,170,identity_markers_removed
Donor5,UD,OSM neutrophil,Hypoxia_glycolysis,-0.0676963599016305,492,identity_markers_removed
Donor2,UA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.191231549855084,58,identity_markers_removed
Donor6,UA5,CXCR4 neutrophil,Hypoxia_glycolysis,-0.0631201957715295,268,identity_markers_removed
Donor6,UD,CXCR4 neutrophil,Hypoxia_glycolysis,0.0121897653693374,240,identity_markers_removed
Donor2,UA5,OSM neutrophil,Hypoxia_glycolysis,-0.0523633159319721,406,identity_markers_removed
Donor2,UD,CXCR4 neutrophil,Hypoxia_glycolysis,-0.00992821850009202,455,identity_markers_removed
Donor3,UD,CXCR4 neutrophil,Hypoxia_glycolysis,0.117917972313012,551,identity_markers_removed
Donor3,UD,OSM neutrophil,Hypoxia_glycolysis,0.0510071871644368,754,identity_markers_removed
Donor1,UD,PADI4 neutrophil,Hypoxia_glycolysis,-0.0505623344555377,16,identity_markers_removed
Donor5,UD,PADI4 neutrophil,Hypoxia_glycolysis,0.216553787174722,70,identity_markers_removed
Donor1,UD,CXCR4 neutrophil,Hypoxia_glycolysis,0.0283252758832292,87,identity_markers_removed
Donor1,UA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.15785127781847,68,identity_markers_removed
Donor2,UD,PADI4 neutrophil,Hypoxia_glycolysis,0.0209710992959499,52,identity_markers_removed
Donor1,UA5,PADI4 neutrophil,Hypoxia_glycolysis,0.135930982409699,81,identity_markers_removed
Donor3,UD,PADI4 neutrophil,Hypoxia_glycolysis,0.0831792654157026,52,identity_markers_removed
Donor6,UD,PADI4 neutrophil,Hypoxia_glycolysis,0.0420508416691361,39,identity_markers_removed
Donor6,UD,OSM neutrophil,Hypoxia_glycolysis,0.0174942252499625,182,identity_markers_removed
Donor2,UA5,PADI4 neutrophil,Hypoxia_glycolysis,0.0547975133409769,58,identity_markers_removed
Donor5,UD,MX1/ISG neutrophil,Hypoxia_glycolysis,0.0337118205089792,48,identity_markers_removed
Donor1,UD,OSM neutrophil,Hypoxia_glycolysis,0.00550784764082896,84,identity_markers_removed
Donor6,UA5,OSM neutrophil,Hypoxia_glycolysis,-0.060122010210227,179,identity_markers_removed
Donor4,UD,PADI4 neutrophil,Hypoxia_glycolysis,0.20128978470313,56,identity_markers_removed
Donor4,UD,MX1/ISG neutrophil,Hypoxia_glycolysis,0.117217045705292,134,identity_markers_removed
Donor4,UA5,PADI4 neutrophil,Hypoxia_glycolysis,0.0552610869647999,53,identity_markers_removed
Donor3,UA5,PADI4 neutrophil,Hypoxia_glycolysis,0.156314613212977,66,identity_markers_removed
Donor6,UA5,PADI4 neutrophil,Hypoxia_glycolysis,0.210099163678138,36,identity_markers_removed
Donor1,UD,MX1/ISG neutrophil,Hypoxia_glycolysis,0.10739180756371,13,identity_markers_removed
Donor6,UA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.0189434227239856,27,identity_markers_removed
Donor2,UD,MX1/ISG neutrophil,Hypoxia_glycolysis,0.217417611406941,44,identity_markers_removed
Donor5,UA5,OSM neutrophil,Hypoxia_glycolysis,-0.284430339070217,1,identity_markers_removed
Donor5,UA5,CXCR4 neutrophil,Hypoxia_glycolysis,-0.183562860278665,2,identity_markers_removed
Donor5,UA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.117138758085501,1,identity_markers_removed
Donor4,CF,CXCR4 neutrophil,Hypoxia_glycolysis,0.165795519703289,1309,identity_markers_removed
Donor3,NA5,OSM neutrophil,Hypoxia_glycolysis,0.0901501836573113,1521,identity_markers_removed
Donor2,NA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.110950814487607,69,identity_markers_removed
Donor5,NA5,PADI4 neutrophil,Hypoxia_glycolysis,-0.046865844296387,59,identity_markers_removed
Donor3,NA5,CXCR4 neutrophil,Hypoxia_glycolysis,0.167372697938571,2069,identity_markers_removed
Donor2,NA5,PADI4 neutrophil,Hypoxia_glycolysis,-0.0444467067069328,31,identity_markers_removed
Donor3,CF,PADI4 neutrophil,Hypoxia_glycolysis,0.152603934258708,60,identity_markers_removed
Donor5,NA5,CXCR4 neutrophil,Hypoxia_glycolysis,0.0730698487607008,1363,identity_markers_removed
Donor6,CF,OSM neutrophil,Hypoxia_glycolysis,-0.0638855239639081,464,identity_markers_removed
Donor3,CF,CXCR4 neutrophil,Hypoxia_glycolysis,0.172709940346034,1448,identity_markers_removed
Donor1,CF,MX1/ISG neutrophil,Hypoxia_glycolysis,0.116170586180637,65,identity_markers_removed
Donor4,NA5,OSM neutrophil,Hypoxia_glycolysis,0.0832973434451231,622,identity_markers_removed
Donor1,CF,OSM neutrophil,Hypoxia_glycolysis,-0.0449143043748069,454,identity_markers_removed
Donor3,CF,OSM neutrophil,Hypoxia_glycolysis,0.0918213458187749,1596,identity_markers_removed
Donor2,NA5,OSM neutrophil,Hypoxia_glycolysis,0.0112588408547248,423,identity_markers_removed
Donor4,NA5,CXCR4 neutrophil,Hypoxia_glycolysis,0.151824547017357,789,identity_markers_removed
Donor6,CF,CXCR4 neutrophil,Hypoxia_glycolysis,0.0567217095648155,692,identity_markers_removed
Donor1,CF,CXCR4 neutrophil,Hypoxia_glycolysis,0.0518827711187757,699,identity_markers_removed
Donor5,NA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.214764378744073,132,identity_markers_removed
Donor5,NA5,OSM neutrophil,Hypoxia_glycolysis,-0.0442654554556241,982,identity_markers_removed
Donor4,CF,OSM neutrophil,Hypoxia_glycolysis,0.0781102323829448,1266,identity_markers_removed
Donor4,CF,MX1/ISG neutrophil,Hypoxia_glycolysis,0.136376168871998,215,identity_markers_removed
Donor2,NA5,CXCR4 neutrophil,Hypoxia_glycolysis,0.0507985106358489,625,identity_markers_removed
Donor3,CF,MX1/ISG neutrophil,Hypoxia_glycolysis,0.155809576821946,251,identity_markers_removed
Donor3,NA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.156244861916096,266,identity_markers_removed
Donor4,NA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.145620840301826,146,identity_markers_removed
Donor4,CF,PADI4 neutrophil,Hypoxia_glycolysis,0.141586786916236,58,identity_markers_removed
Donor6,CF,MX1/ISG neutrophil,Hypoxia_glycolysis,0.16859185399012,74,identity_markers_removed
Donor4,NA5,PADI4 neutrophil,Hypoxia_glycolysis,-0.00077831483824026,23,identity_markers_removed
Donor3,NA5,PADI4 neutrophil,Hypoxia_glycolysis,0.10113125313792,57,identity_markers_removed
Donor6,CF,PADI4 neutrophil,Hypoxia_glycolysis,-0.188268045473285,19,identity_markers_removed
Donor1,NA5,CXCR4 neutrophil,Hypoxia_glycolysis,0.136686101008414,47,identity_markers_removed
Donor1,CF,PADI4 neutrophil,Hypoxia_glycolysis,0.0151612378817388,35,identity_markers_removed
Donor5,CF,OSM neutrophil,Hypoxia_glycolysis,0.0315684710038941,5,identity_markers_removed
Donor1,NA5,OSM neutrophil,Hypoxia_glycolysis,-0.0635728923052609,21,identity_markers_removed
Donor5,CF,CXCR4 neutrophil,Hypoxia_glycolysis,0.21856493097639,5,identity_markers_removed
Donor2,CF,OSM neutrophil,Hypoxia_glycolysis,-0.00648200333432458,9,identity_markers_removed
Donor1,NA5,MX1/ISG neutrophil,Hypoxia_glycolysis,0.157145893512526,3,identity_markers_removed
Donor2,CF,CXCR4 neutrophil,Hypoxia_glycolysis,0.202131260350322,11,identity_markers_removed
Donor2,CF,MX1/ISG neutrophil,Hypoxia_glycolysis,0.198539900380881,2,identity_markers_removed
Donor6,NA5,OSM neutrophil,Hypoxia_glycolysis,-0.284430339070217,1,identity_markers_removed
Donor5,CF,PADI4 neutrophil,Hypoxia_glycolysis,-0.115694147703426,1,identity_markers_removed
Donor1,N,PADI4 neutrophil,ER_stress,-0.171631071997805,3,identity_markers_removed
Donor6,N,PADI4 neutrophil,ER_stress,0.123653999917435,65,identity_markers_removed
Donor6,N,OSM neutrophil,ER_stress,-0.3140103295491,563,identity_markers_removed
Donor5,NNAMPT,CXCR4 neutrophil,ER_stress,-0.0542087226390314,9,identity_markers_removed
Donor6,N,CXCR4 neutrophil,ER_stress,-0.148933555618751,156,identity_markers_removed
Donor2,NNAMPT,OSM neutrophil,ER_stress,-0.356588819337761,162,identity_markers_removed
Donor6,N,MX1/ISG neutrophil,ER_stress,0.130233256366059,17,identity_markers_removed
Donor1,N,CXCR4 neutrophil,ER_stress,0.0843305761966263,10,identity_markers_removed
Donor2,NNAMPT,CXCR4 neutrophil,ER_stress,-0.155266370768519,44,identity_markers_removed
Donor1,NNAMPT,OSM neutrophil,ER_stress,-0.268896160545998,49,identity_markers_removed
Donor4,NNAMPT,OSM neutrophil,ER_stress,-0.290273305397059,157,identity_markers_removed
Donor1,N,OSM neutrophil,ER_stress,-0.287380077644891,42,identity_markers_removed
Donor5,NNAMPT,OSM neutrophil,ER_stress,-0.323186581741614,31,identity_markers_removed
Donor4,N,CXCR4 neutrophil,ER_stress,-0.0268137397982241,47,identity_markers_removed
Donor5,N,CXCR4 neutrophil,ER_stress,-0.29621852334861,11,identity_markers_removed
Donor4,N,OSM neutrophil,ER_stress,-0.246295781886009,168,identity_markers_removed
Donor3,N,CXCR4 neutrophil,ER_stress,-0.0377175695613743,32,identity_markers_removed
Donor4,NNAMPT,CXCR4 neutrophil,ER_stress,-0.0236816991145628,59,identity_markers_removed
Donor4,NNAMPT,PADI4 neutrophil,ER_stress,0.0867346459855814,11,identity_markers_removed
Donor4,N,MX1/ISG neutrophil,ER_stress,0.153608126533681,7,identity_markers_removed
Donor3,N,OSM neutrophil,ER_stress,-0.326016231377331,57,identity_markers_removed
Donor3,NNAMPT,OSM neutrophil,ER_stress,-0.289200061026992,20,identity_markers_removed
Donor2,N,OSM neutrophil,ER_stress,-0.235754941283707,39,identity_markers_removed
Donor3,NNAMPT,CXCR4 neutrophil,ER_stress,-0.100063113164325,16,identity_markers_removed
Donor5,N,OSM neutrophil,ER_stress,-0.310399583448197,48,identity_markers_removed
