"PatientID","condition","biopsy_id","neut_state","cell","OSM","CXCR4","PADI4","MX1","IL1B","CXCL8","NFKBIA","CXCR2","FPR1","ITGAM","ICAM1","CD44","BCL2A1","MMP9","ELANE","LTF","CYBB","NCF2","RAC2","ISG15","IFIT3","IFI6"
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil PADI4","SAM24419290_753563",0,0,0,0,3.36634960318736,0,0,0,3.93106377701326,0,0,0,3.36634960318736,0,0,0,3.36634960318736,0,0,0,0,3.36634960318736
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil PADI4","SAM24419290_440805",0,0,0,0,4.14041405754425,0,3.36155476284019,3.7405630738188,0,0,3.7405630738188,3.7405630738188,0,0,0,0,0,0,3.93058139859289,0,3.7405630738188,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_81179",0,3.25650629133444,0,3.25650629133444,3.25650629133444,3.64630977229085,0,3.64630977229085,3.25650629133444,0,0,0,0,0,0,0,0,3.25650629133444,3.25650629133444,0,3.25650629133444,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_138663",0,0,0,0,0,3.86142192680121,3.30392625567856,3.30392625567856,0,0,0,0,3.30392625567856,0,0,0,0,3.30392625567856,0,0,0,3.67530838215177
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_184627",0,0,0,0,3.7076787145685,0,3.90036159482986,0,0,3.32376076724241,3.32376076724241,3.90036159482986,3.7076787145685,0,0,0,0,0,3.32376076724241,3.32376076724241,3.7076787145685,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_841530",0,0,0,0,3.74702866696221,3.93899405538265,0,0,3.36432537348305,3.36432537348305,3.74702866696221,3.74702866696221,0,3.36432537348305,0,0,0,0,3.36432537348305,0,3.74702866696221,3.36432537348305
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_365816",0,0,0,0,4.37336956043201,0,0,4.08554650859422,0,0,0,3.41056766119744,0,0,0,0,0,3.41056766119744,3.41056766119744,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_141483",0,0,0,0,3.87370206338169,0,4.17262336509985,0,0,0,3.50948771272095,0,4.17262336509985,0,0,0,0,0,3.50948771272095,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_385480",0,0,0,0,4.43354128337143,4.3819779984,3.58387984860927,0,3.94185830110335,0,3.58387984860927,3.58387984860927,3.58387984860927,0,0,0,0,0,3.58387984860927,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_67062",0,0,0,0,3.99922851426767,3.4295127321648,3.4295127321648,0,0,0,3.4295127321648,0,3.4295127321648,0,0,0,0,0,3.80904621780927,0,3.4295127321648,3.4295127321648
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_446338",0,0,0,0,3.85671096316008,0,0,0,0,0,0,0,0,0,0,0,0,3.50752993814389,3.50752993814389,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_684618",0,0,0,0,4.00277087896702,0,3.32372382845319,3.69625708549686,3.32372382845319,0,0,0,0,0,0,0,0,0,0,0,3.32372382845319,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_587362",0,0,0,0,4.42278494919239,0,3.40549352061024,3.78388989228324,3.97351251616503,0,0,0,3.40549352061024,0,0,0,0,3.40549352061024,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_233138",0,0,0,3.36567210140944,0,0,4.27702915052311,3.36567210140944,3.94101063161827,0,0,0,3.36567210140944,0,0,0,0,0,3.94101063161827,0,3.94101063161827,3.74881487547431
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_764330",0,0,0,3.89249617344277,4.79618426665656,4.086253759117,4.086253759117,0,0,0,4.086253759117,0,4.086253759117,0,0,0,0,0,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_176056",0,0,0,0,4.01410946558331,0,3.65397989294274,3.65397989294274,4.01410946558331,0,0,3.65397989294274,3.65397989294274,0,0,0,0,3.65397989294274,0,0,3.65397989294274,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_599999",0,0,0,0,0,4.53029340118335,4.02001462330942,0,0,0,0,0,4.14296189692586,0,0,0,0,0,3.82839291426559,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_852925",0,0,0,0,3.85376049324116,0,0,3.49272606284406,3.85376049324116,0,3.49272606284406,0,3.49272606284406,3.49272606284406,0,0,0,0,3.85376049324116,0,3.49272606284406,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_136899",0,0,0,0,3.41896727206447,0,0,0,3.41896727206447,0,0,3.41896727206447,0,0,0,0,0,3.79415239151426,3.98206777182445,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_743237",3.36751869362253,0,0,0,3.36751869362253,4.05407921292272,4.05407921292272,3.36751869362253,3.74416614464055,0,3.93293194568462,3.74416614464055,3.36751869362253,0,0,0,0,0,3.36751869362253,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_691920",0,3.6033426677775,0,0,4.75062631330855,4.55215980841978,0,3.96889777137532,3.6033426677775,0,0,0,0,0,0,0,0,3.96889777137532,0,0,3.6033426677775,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_790340",3.46540144289785,4.15568401049644,0,3.84420526671408,3.46540144289785,4.58472681965589,4.03394759763553,0,3.46540144289785,0,0,4.03394759763553,3.84420526671408,0,0,0,0,0,0,0,3.84420526671408,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_849662",0,0,0,0,3.79616251982855,3.42208300164756,3.98349430788383,3.42208300164756,3.42208300164756,0,3.79616251982855,3.42208300164756,0,0,0,0,0,3.42208300164756,3.79616251982855,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_271135",0,0,0,0,4.14502390422891,0,0,4.14502390422891,0,0,0,0,0,0,0,0,0,0,0,0,3.44810775135066,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_514967",0,0,0,0,4.49840086465839,3.43916107703886,0,0,3.43916107703886,0,3.43916107703886,0,3.82204540776913,0,0,0,0,3.43916107703886,4.01397978523082,0,3.43916107703886,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_811371",0,0,0,0,4.01606130198216,3.31941748039074,0,3.31941748039074,3.7013850402071,0,4.1730735212848,3.31941748039074,0,0,0,0,0,0,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_305880",0,0,0,3.84549310471726,0,0,0,0,3.46955888289521,0,0,0,0,0,0,0,0,0,3.46955888289521,0,4.40787019869926,4.03372370542029
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_614833",0,0,0,3.63980783020932,4.3721169594735,4.76102125079498,3.63980783020932,0,0,0,3.996931706405,3.996931706405,3.63980783020932,0,0,0,0,0,0,0,3.996931706405,3.63980783020932
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_714031",0,0,0,0,4.88223462974808,0,3.95260524213268,4.14168706620159,0,0,0,0,3.57476113283594,0,0,0,0,0,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_64139",0,4.56851422034138,0,0,0,0,0,3.87794671801761,0,0,0,3.50146982385725,0,0,0,0,0,0,3.50146982385725,0,4.06641475629581,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_89487",0,0,0,3.92487387360354,4.76240449313024,3.92487387360354,4.11432845669413,0,3.54639267884654,0,4.11432845669413,3.54639267884654,3.92487387360354,3.92487387360354,0,0,0,0,4.11432845669413,0,3.92487387360354,3.54639267884654
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_480546",0,3.51358448294273,0,0,3.51358448294273,4.4701481883655,0,3.8967958128436,3.51358448294273,0,0,3.51358448294273,4.08878652209356,0,0,0,0,0,3.51358448294273,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_513379",0,0,0,0,4.33361742132592,0,0,0,0,0,0,3.44909605363591,0,0,0,0,0,0,3.44909605363591,0,4.12730901824232,3.44909605363591
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_537772",0,0,0,0,3.40856455564053,0,0,0,3.40856455564053,0,3.79303019835843,3.79303019835843,3.79303019835843,0,0,0,0,3.40856455564053,3.40856455564053,0,3.40856455564053,3.98585247843055
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_646257",0,0,0,0,4.54980981687677,0,3.78454118360197,3.78454118360197,0,0,3.40354413219456,0,3.97553738350507,0,0,0,0,0,3.40354413219456,0,4.09809946669513,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_217125",0,3.67295960529575,0,0,4.83126019536932,0,0,4.0295474663896,0,4.0295474663896,3.67295960529575,3.67295960529575,4.0295474663896,0,0,0,0,0,0,0,4.0295474663896,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_798463",0,0,0,0,3.70164130525207,0,3.31946086472413,3.31946086472413,0,0,3.31946086472413,0,0,0,0,0,0,0,0,0,4.10520131390741,3.31946086472413
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_246827",0,0,0,0,3.71449592161517,4.18410975824218,0,0,3.71449592161517,0,3.90531183104943,0,3.33406758187804,0,0,0,0,0,3.33406758187804,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_461599",0,3.7150652202394,0,0,3.7150652202394,3.33420497301418,0,0,3.33420497301418,0,3.33420497301418,0,3.33420497301418,0,0,0,0,3.33420497301418,0,0,3.33420497301418,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_327175",3.46582494309584,0,0,0,4.51895481094244,4.24798686272574,3.84661065471487,0,3.46582494309584,0,3.84661065471487,0,3.84661065471487,0,0,0,0,0,0,0,4.03739520945473,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_778982",0,3.39569977041647,0,0,3.39569977041647,3.76881012781145,4.22871441080905,0,3.39569977041647,0,0,0,0,0,0,0,0,0,3.95567622137371,0,3.39569977041647,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_804131",0,0,0,0,0,4.63470033006824,4.00834756854756,0,0,0,0,0,4.38162250739964,0,0,0,0,0,0,0,0,3.65299129731776
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_405678",0,0,0,0,0,0,3.98394601397682,3.43382673249963,3.80049241592169,0,0,0,3.80049241592169,0,0,0,0,3.80049241592169,0,0,3.43382673249963,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_456402",0,0,0,0,0,0,3.67473134840625,0,3.67473134840625,0,0,0,0,0,0,0,0,0,0,0,4.19118895080249,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_341674",0,0,0,0,3.4587338195636,0,3.8396646560606,0,3.8396646560606,0,0,0,3.4587338195636,0,0,0,0,0,0,0,3.8396646560606,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_467815",0,3.96204716905383,0,0,0,4.23731683541848,0,0,3.39754309722884,3.39754309722884,0,0,4.0829622411823,0,0,0,0,3.39754309722884,3.39754309722884,0,3.39754309722884,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_478446",0,0,0,3.73852102497692,4.35294405751452,0,3.73852102497692,0,0,0,0,3.73852102497692,3.73852102497692,0,0,0,0,0,0,0,3.73852102497692,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_494984",0,0,0,0,4.44579043330942,0,3.96123435566871,0,0,0,0,0,3.96123435566871,0,0,0,0,3.96123435566871,3.96123435566871,0,0,4.28464441731632
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_694587",0,0,0,0,0,0,3.38377613248082,3.75858183198681,3.75858183198681,0,3.38377613248082,3.38377613248082,3.38377613248082,0,0,0,0,0,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_442376",0,0,0,0,3.90609599480143,4.41074946632365,3.90609599480143,3.90609599480143,0,0,3.53889718035659,0,3.90609599480143,0,0,0,0,3.53889718035659,3.53889718035659,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_773543",0,0,0,0,0,0,3.86757251366962,0,3.6739469498751,0,0,0,3.86757251366962,0,0,0,0,0,0,0,0,3.6739469498751
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_826261",0,0,0,0,0,3.93467830052139,0,4.05597766599226,3.36857001798596,0,0,0,0,0,0,0,0,0,3.74567420491368,0,3.36857001798596,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_23290",3.8966960958569,0,0,0,4.08210979622472,3.52600837114891,0,4.08210979622472,0,0,3.8966960958569,0,3.8966960958569,0,0,0,0,3.52600837114891,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_591109",0,3.39480580294098,0,0,0,4.52552220058952,3.77063492321061,3.39480580294098,3.39480580294098,0,0,3.39480580294098,0,0,0,0,0,3.39480580294098,3.77063492321061,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil PADI4","SAM24419290_850325",3.43270772878491,0,0,0,4.49180727555587,0,0,3.43270772878491,3.43270772878491,0,0,0,0,0,0,0,0,3.43270772878491,4.00743258618733,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_326389",0,0,0,3.93698796266671,0,4.22805605358046,4.22805605358046,0,0,0,0,0,0,0,0,0,0,0,3.58194873514509,3.58194873514509,4.37348280287872,3.58194873514509
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_633329",0,0,0,0,4.32122987682973,0,3.42825485334527,3.99217993986537,3.8039905513078,3.42825485334527,3.8039905513078,0,0,0,0,0,0,0,3.42825485334527,0,3.8039905513078,3.42825485334527
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_188541",3.88051251115249,0,0,0,4.26504019878806,0,0,0,3.5150073914197,0,0,3.5150073914197,0,0,0,0,0,3.5150073914197,0,0,3.5150073914197,3.88051251115249
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil PADI4","SAM24419290_218287",0,0,0,3.3959932554165,3.3959932554165,3.3959932554165,0,3.77690769990091,0,0,4.2468109498278,0,3.96787292747825,0,0,0,0,0,3.3959932554165,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_424311",0,0,0,0,4.30538266533241,3.78765821758035,3.41164750330851,0,3.41164750330851,3.78765821758035,0,0,3.78765821758035,0,0,0,3.41164750330851,0,3.41164750330851,0,0,3.41164750330851
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_480243",0,0,0,0,4.37109491960507,0,3.43125760713283,3.80770087005319,3.99625654833826,0,0,3.43125760713283,3.43125760713283,0,0,0,0,0,4.11724589788844,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_639445",0,0,0,0,4.10663181663008,0,0,3.42496211549665,3.79907191063005,0,3.79907191063005,3.98641509980006,0,0,0,0,0,0,0,0,3.42496211549665,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_27947",0,0,0,0,4.41150266612631,4.15024973448302,3.97150100473734,3.61353466210798,4.15024973448302,0,3.97150100473734,3.61353466210798,4.15024973448302,0,0,0,0,3.61353466210798,3.61353466210798,0,3.97150100473734,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_436562",0,0,0,0,4.4957894388696,4.44230228611947,3.61288611389998,3.61288611389998,0,0,0,0,3.61288611389998,0,0,0,0,0,3.61288611389998,0,3.61288611389998,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_820081",0,0,0,0,0,4.36655811786992,0,0,0,0,3.9108117074998,3.54046471485898,0,0,0,0,3.54046471485898,3.54046471485898,0,3.54046471485898,3.54046471485898,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_326880",0,3.98259213624946,0,0,3.98259213624946,0,0,3.98259213624946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_634463",0,0,0,0,4.1652069165104,3.48682762069266,0,0,3.85925604083462,0,0,0,3.48682762069266,0,0,0,0,3.48682762069266,3.48682762069266,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_118022",0,3.37498792318229,0,0,3.93254356144585,3.37498792318229,3.37498792318229,3.37498792318229,3.93254356144585,3.37498792318229,0,3.37498792318229,0,0,0,0,0,0,3.93254356144585,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_335545",0,4.39183716530558,0,0,0,4.19025437646946,0,3.43107907794538,3.98589201571434,0,0,3.98589201571434,3.98589201571434,0,0,0,0,3.43107907794538,3.43107907794538,0,3.98589201571434,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_423552",0,0,0,0,4.34201693936338,3.81049623257589,3.42480598102792,3.42480598102792,3.42480598102792,0,0,3.81049623257589,0,0,0,0,0,0,4.00394039416424,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_500150",0,0,0,0,3.46637118071645,0,3.831654506413,3.46637118071645,3.46637118071645,0,0,0,0,0,0,0,0,3.46637118071645,4.1315859507577,0,0,3.46637118071645
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_680667",0,0,0,0,4.55217085025645,4.23427011419493,0,3.83756426169895,3.46103847462794,0,0,3.46103847462794,0,0,0,0,0,0,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_51629",0,3.83506926512843,0,0,0,3.4645043604627,4.02050424218657,0,0,0,0,3.4645043604627,4.29141784378275,0,0,0,0,0,3.4645043604627,0,0,3.4645043604627
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_139765",3.80021894546543,0,0,0,4.57131917952508,0,4.20526976888539,3.41630238482308,3.41630238482308,0,0,0,3.41630238482308,0,0,0,0,0,3.80021894546543,0,3.41630238482308,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil PADI4","SAM24419290_773363",3.49051668705658,0,0,0,4.23809221166434,0,0,4.15382451854094,3.49051668705658,0,0,3.49051668705658,4.03694204712621,0,0,0,0,0,3.49051668705658,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_183015",0,0,0,0,3.36409783423926,0,0,3.74932223089632,3.36409783423926,3.36409783423926,3.36409783423926,0,0,0,0,0,0,0,0,0,3.94262496791109,3.36409783423926
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_266865",0,3.89694650799193,0,0,0,3.89694650799193,3.89694650799193,4.21356988697204,0,0,0,0,3.89694650799193,0,0,0,3.89694650799193,0,0,0,3.89694650799193,3.89694650799193
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_392734",0,0,0,0,3.42575929469363,0,3.79895922764388,0,0,0,3.79895922764388,3.42575929469363,3.79895922764388,0,0,0,3.42575929469363,0,3.79895922764388,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_540211",0,0,0,0,3.29320383092156,0,3.29320383092156,3.29320383092156,3.29320383092156,0,0,3.29320383092156,3.86993620167654,0,0,0,0,0,3.67716986575484,0,3.67716986575484,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_847028",0,3.72799846698014,0,0,4.27754024010497,0,0,3.91178440538228,3.3609024408604,0,0,0,3.3609024408604,0,0,0,0,0,3.3609024408604,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil PADI4","SAM24419290_171011",0,0,0,0,3.89133991843879,4.27195679437068,3.69991321863993,0,0,0,0,0,3.31838377115483,3.31838377115483,0,0,0,3.31838377115483,3.31838377115483,0,4.17104034008749,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_604636",0,0,0,0,3.98608869741427,0,3.98608869741427,3.41557522658648,3.79561643829427,0,3.41557522658648,0,3.98608869741427,0,0,0,0,3.41557522658648,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_685827",0,0,0,3.75449676274569,3.3753333730547,3.75449676274569,3.94457331754199,0,3.75449676274569,0,0,3.75449676274569,0,0,0,0,0,0,3.3753333730547,0,4.06655683145833,3.94457331754199
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_158713",3.42571752820808,3.9963800387976,0,0,0,3.42571752820808,0,0,3.9963800387976,0,0,3.80586712580888,3.42571752820808,0,0,0,0,0,3.42571752820808,3.42571752820808,3.42571752820808,3.80586712580888
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_195867",0,3.30938147127243,0,0,3.68712587239051,0,3.68712587239051,3.99817442539276,3.30938147127243,0,0,0,3.99817442539276,0,0,0,0,3.30938147127243,3.30938147127243,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_238142",0,0,0,0,3.30797231663373,3.69520948995854,0,3.30797231663373,3.69520948995854,3.30797231663373,0,3.69520948995854,0,3.30797231663373,0,0,0,0,3.30797231663373,0,3.69520948995854,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_342438",0,0,0,0,3.47936580014637,0,3.47936580014637,3.47936580014637,3.47936580014637,0,0,0,3.47936580014637,0,0,0,0,3.47936580014637,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_421751",0,0,0,0,4.61300448863912,4.32603613194165,0,4.16263937468019,0,3.83482399284745,3.83482399284745,3.83482399284745,0,0,0,0,0,0,4.16263937468019,0,3.83482399284745,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_563347",0,0,0,0,4.15018439556115,0,3.84159504735792,3.46614907665353,3.46614907665353,0,0,0,3.46614907665353,0,0,0,0,0,3.84159504735792,0,3.84159504735792,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil CXCR4","SAM24419290_562705",0,0,0,0,4.64756699974398,3.5088191775026,4.39445689248913,0,3.5088191775026,0,0,0,3.5088191775026,0,0,0,3.5088191775026,0,0,0,0,3.5088191775026
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_724128",0,0,0,0,3.43721531951999,3.43721531951999,3.43721531951999,3.43721531951999,0,0,3.43721531951999,3.81259193452566,3.81259193452566,0,0,0,0,0,4.00057936534525,0,3.81259193452566,4.00057936534525
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_817848",0,0,0,3.56334909619066,4.36346500041828,3.56334909619066,3.92219579315045,0,0,0,0,0,3.56334909619066,0,0,0,0,0,3.56334909619066,0,3.56334909619066,4.1014518875901
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_158682",0,0,0,0,3.35572822156097,0,3.35572822156097,3.35572822156097,3.7333519160904,0,3.92265101454052,0,3.35572822156097,0,0,0,0,0,3.35572822156097,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_531502",3.46154393239899,0,0,0,4.67673120241065,4.79351857830531,3.84380286328005,3.46154393239899,4.03537102700367,0,3.84380286328005,3.46154393239899,3.84380286328005,0,0,0,0,0,3.46154393239899,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_157007",0,0,0,0,0,3.76322894660049,0,3.40208433835646,0,0,0,0,0,0,0,0,0,3.40208433835646,3.40208433835646,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_288263",0,0,0,0,4.62844025212351,3.91528115813155,0,4.21484283305425,0,0,0,0,0,0,0,0,0,3.55019406311249,0,0,3.91528115813155,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_364219",0,0,0,0,4.17270762614533,0,4.01659399357213,0,3.70374818619672,0,3.32387138089791,0,3.32387138089791,0,0,0,0,0,3.89429105972592,0,3.32387138089791,3.32387138089791
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_263294",0,0,0,0,0,0,0,3.79246300322732,3.42047547133193,0,0,0,0,0,0,0,0,0,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_490234",0,0,0,0,4.29029974737557,0,0,0,0,3.64144218390163,0,4.17606974544497,3.64144218390163,0,0,0,0,0,3.64144218390163,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_27415",0,0,0,0,4.21435232134525,0,0,0,0,3.35509554510182,3.35509554510182,4.05634526616741,3.35509554510182,0,0,0,0,0,3.35509554510182,0,3.93252181640056,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil PADI4","SAM24419290_272221",0,0,0,0,3.66082164510001,0,0,3.85318284142365,3.97667287374576,3.27767497889466,0,3.66082164510001,0,0,0,0,0,3.27767497889466,0,0,3.85318284142365,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_620849",0,0,0,0,4.75084776801918,4.39543891356628,0,0,0,0,0,3.83283595803929,4.14195379412236,0,0,0,0,0,3.4568046968077,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil OSM","SAM24419290_341429",3.35974041799114,0,0,0,4.21130552522748,3.35974041799114,3.35974041799114,3.35974041799114,3.74089576308678,0,0,0,3.93205038520761,0,0,0,0,0,3.35974041799114,0,3.35974041799114,3.35974041799114
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_363831",3.66626103605029,0,0,0,4.19040937844286,0,3.66626103605029,3.66626103605029,3.66626103605029,0,0,0,0,3.66626103605029,0,0,0,0,0,0,0,0
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil MX1","SAM24419290_584584",0,0,0,0,3.52822962637787,0,3.88676189388921,3.52822962637787,3.52822962637787,0,3.52822962637787,0,3.52822962637787,0,0,0,0,3.52822962637787,0,0,3.52822962637787,3.52822962637787
"P042","Inflamed UC","P042__Inflamed UC","Neutrophil lowRNA","SAM24419290_178244",0,0,0,0,4.54059233921777,0,3.7980623394663,0,4.13122810249369,0,0,0,3.7980623394663,0,0,0,0,0,3.7980623394663,0,4.29730524560723,3.7980623394663
