direction,receiver,lr_pathway,target,target_weight
Neutrophil -> Fibroblast,Fibroblast,IL1,Agtr1a,0.118941459128826
Neutrophil -> Fibroblast,Fibroblast,IL1,Apol10a,0.161060519924247
Neutrophil -> Fibroblast,Fibroblast,IL1,Aqp4,0.103098546833211
Neutrophil -> Fibroblast,Fibroblast,IL1,Areg,0.157031702091976
Neutrophil -> Fibroblast,Fibroblast,IL1,Bax,0.108500545671867
Neutrophil -> Fibroblast,Fibroblast,IL1,Cat,0.0985006333197823
Neutrophil -> Fibroblast,Fibroblast,IL1,Ccn2,0.122094192210416
Neutrophil -> Fibroblast,Fibroblast,IL1,Cd55,0.101622027451158
Neutrophil -> Fibroblast,Fibroblast,IL1,Cyp3a13,0.0984880443883628
Neutrophil -> Fibroblast,Fibroblast,IL1,Deptor,0.115611660790942
Neutrophil -> Fibroblast,Fibroblast,IL1,Edn1,0.126406291362124
Neutrophil -> Fibroblast,Fibroblast,IL1,Elovl7,0.119594654026421
Neutrophil -> Fibroblast,Fibroblast,IL1,F2rl1,0.106849021124249
Neutrophil -> Fibroblast,Fibroblast,IL1,Fgf2,0.249180351815445
Neutrophil -> Fibroblast,Fibroblast,IL1,Fzd2,0.121155665949625
Neutrophil -> Fibroblast,Fibroblast,IL1,Fzd5,0.113099809576457
Neutrophil -> Fibroblast,Fibroblast,IL1,Gli2,0.120874844749105
Neutrophil -> Fibroblast,Fibroblast,IL1,Glrx,0.108196591441999
Neutrophil -> Fibroblast,Fibroblast,IL1,Hbegf,0.183263624118694
Neutrophil -> Fibroblast,Fibroblast,IL1,Id1,0.116814374494103
Neutrophil -> Fibroblast,Fibroblast,IL1,Ifih1,0.121964812195414
Neutrophil -> Fibroblast,Fibroblast,IL1,Ifit2,0.114174210989314
Neutrophil -> Fibroblast,Fibroblast,IL1,Il15,0.171905986460024
Neutrophil -> Fibroblast,Fibroblast,IL1,Msc,0.110381685018858
Neutrophil -> Fibroblast,Fibroblast,IL1,Myb,0.128434780339096
Neutrophil -> Fibroblast,Fibroblast,IL1,Osr1,0.120821289477821
Neutrophil -> Fibroblast,Fibroblast,IL1,Parp12,0.185297473389302
Neutrophil -> Fibroblast,Fibroblast,IL1,Pcdh18,0.111665165912212
Neutrophil -> Fibroblast,Fibroblast,IL1,Pdgfa,0.0930232492125475
Neutrophil -> Fibroblast,Fibroblast,IL1,Plscr1,0.109782581111613
Neutrophil -> Fibroblast,Fibroblast,IL1,Pmaip1,0.190955003477505
Neutrophil -> Fibroblast,Fibroblast,IL1,Pparg,0.15428339810167
Neutrophil -> Fibroblast,Fibroblast,IL1,Pycard,0.114813188097918
Neutrophil -> Fibroblast,Fibroblast,IL1,Rin2,0.11795347468875
Neutrophil -> Fibroblast,Fibroblast,IL1,Saa1,0.094141105174249
Neutrophil -> Fibroblast,Fibroblast,IL1,Sqor,0.119641171814011
Neutrophil -> Fibroblast,Fibroblast,IL1,Tcim,0.115074687432196
Neutrophil -> Fibroblast,Fibroblast,IL1,Thrb,0.0898024071264763
Neutrophil -> Fibroblast,Fibroblast,IL1,Timp3,0.106995296711013
Neutrophil -> Fibroblast,Fibroblast,IL1,Tlcd1,0.1169361857858
Neutrophil -> Fibroblast,Fibroblast,IL1,Tnfrsf11b,0.293821028500002
Neutrophil -> Fibroblast,Fibroblast,IL1,Tram2,0.131056339907671
Neutrophil -> Fibroblast,Fibroblast,IL1,Txnip,0.182384941603242
Neutrophil -> Fibroblast,Fibroblast,IL1,Wnt5a,0.116820782604615
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Abca1,0.0128710089272362
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Adm,0.0136041582276168
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Arid5b,0.0120825651374429
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Atf3,0.0180230542799103
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Bcl2l11,0.0133509911664784
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Bcl3,0.0135384417973015
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Bcl6,0.0183491697396319
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Bhlhe40,0.0192734322004492
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Birc3,0.0147136044444891
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Btg1,0.0118197459331737
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Btg2,0.0142841013624026
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,C3,0.0124707517182302
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ccnd3,0.0134644029530347
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ccr7,0.0124986238923982
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cd44,0.0135147147722498
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cdkn1a,0.0345776047111868
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cebpb,0.0139786134138907
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cebpd,0.0116950341467229
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cflar,0.0126217729407137
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Chd2,0.0131839701880074
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cxcl1,0.0125236007086408
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cxcr4,0.0171220145324297
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ddit4,0.0193074143530274
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Dusp1,0.0168916909884866
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Dusp5,0.0128985195404376
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Egr1,0.0218997945479734
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Egr3,0.0122233691132263
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Epb41,0.0118750954292792
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ets1,0.0120846584732916
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Fas,0.0159550475846863
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Fosl1,0.0148486947562615
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Fosl2,0.0121403889543257
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Foxo3,0.0135682066823762
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Gadd45a,0.0187300130193106
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Gadd45g,0.0136839061659039
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,H2.D1,0.012728101916042
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,H2.K1,0.012728101916042
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,H2.Q4,0.012728101916042
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,H2.Q6,0.012728101916042
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,H2.Q7,0.012728101916042
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,H3f3b,0.0159788602556136
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Hif1a,0.0129635143388703
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Hipk1,0.0122539193593511
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Hmox1,0.020331258918246
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Hnrnpr,0.0126271271455004
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Hspa5,0.0138070392497266
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Icam1,0.070997906507841
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Id3,0.0169444201155959
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ier3,0.0179035878714149
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ifi204,0.0137139464175043
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ifi205,0.0137139464175043
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ifi211,0.0137139464175043
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Il1b,0.0722619480957669
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Il1r1,0.067303926302867
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Il6,0.076573831461762
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Itga5,0.0119879788513836
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Itpr1,0.011857049053074
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Junb,0.0151981118636635
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Klf4,0.0133486906140862
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Lif,0.0117605447351589
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Lmna,0.0141930632267453
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Lmnb1,0.0131346514750702
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Mafb,0.0124422893234133
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Mat2a,0.0125771074261373
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Mcl1,0.013756719728091
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Mdm2,0.0152172384474517
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Mef2c,0.013833222766716
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Meis2,0.0124413549202707
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Mgp,0.0116829166442639
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Mideas,0.0122911834571068
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Midn,0.011705669815982
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Mmp2,0.0715796474846901
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Myc,0.0330851101231073
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ncoa3,0.0143532400501053
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ndrg1,0.0174707660247801
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Nfe2l2,0.0131792244337045
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Nfil3,0.0130346709770103
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Nfkb1,0.0136386986887238
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Nfkb2,0.0118588138098676
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Nfkbia,0.0182253926695968
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Nolc1,0.0125436344083879
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Nr4a2,0.012499559732978
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Odc1,0.0139708059759024
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Pcdh7,0.0120469130805303
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Per1,0.0156525053469958
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Pfkfb3,0.0127894936688194
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Phlda1,0.0125186250218509
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Pim1,0.015243563605168
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Plau,0.0150429403703433
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Plaur,0.0119527073268818
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ptgs2,0.020989828656747
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Rara,0.0152008889923891
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Rcan1,0.0121956440259942
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Rela,0.0118216053224834
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Rtn4,0.0132937637976706
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Runx1,0.0122139652136856
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Sat1,0.0133609723568102
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Scd1,0.0126772571442744
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Serpine1,0.0241848610183206
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Sfrp1,0.0119366768231849
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Sgk1,0.0160537133089972
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Sirt1,0.0123247428901165
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Slc2a1,0.0129335547140534
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Slc38a2,0.0119097096676634
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Slc3a2,0.0120560738528689
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Smad3,0.0135104059988495
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Smad7,0.0136273047885945
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Socs3,0.015310183769261
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Sod2,0.01287215127762
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Stat1,0.0138417755640005
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Stat3,0.015012598822722
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Tfpi2,0.0129392452104586
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Tgfb1,0.0128089062579378
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Tgfbi,0.0126744574719969
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Tgif1,0.0158908730490982
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Thbs1,0.0179492000773789
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Tnc,0.0133027254085492
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Tnfaip3,0.0141917181932398
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Trib1,0.0151578025556301
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Txnrd1,0.012161348618138
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ubc,0.0130940722248331
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Vcan,0.0129626441966167
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Vegfa,0.0823553396180355
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Zfp36,0.0131231105938741
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Zfp36l1,0.013394593616909
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Abcb1a,0.0133235380382337
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Areg,0.0118854558010649
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Atp1b1,0.0134300978641253
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Bax,0.0139960997725813
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Bmp4,0.0131619526632791
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cav1,0.0145263502913306
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cbx5,0.0148312450532909
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ccn2,0.0177950633072392
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ccnd1,0.0319344747510933
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cd55,0.0117119845055493
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cdh1,0.0171916299497982
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cdkn1b,0.0155266407291341
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Cyp3a13,0.0163891785164048
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Dusp6,0.0151220978997141
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Edn1,0.0183619047818471
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Elf3,0.0136163357743636
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Fhl2,0.011729125899873
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Fn1,0.0149809588598591
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Foxa1,0.012510458738513
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Gdf15,0.0184253255080781
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Hes1,0.0168292588583302
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Id1,0.019366872767904
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Klf10,0.0120110192614636
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Klf5,0.0137415986913385
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Klk1,0.0200107999604831
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Kpnb1,0.0126333857334225
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Krt18,0.0123599824263943
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Krt19,0.0131624037709383
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Krt8,0.0123796438387035
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Mical2,0.0127478233474086
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Myb,0.0170627350232529
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Nr1d1,0.0154916456563136
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Pck1,0.0150193599767639
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Pmaip1,0.0164379959835118
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Pparg,0.0181010552790919
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Ppargc1a,0.0149588964380877
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,S100a10,0.0125835366081569
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Scd2,0.0126772571442744
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Sirpa,0.012148275815931
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Sox9,0.0131238111700076
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Sp1,0.0117335627179455
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Stmn1,0.0127529425093854
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Sytl2,0.0130415981808597
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Tgfbr2,0.01316893392072
Neutrophil -> Fibroblast,Fibroblast,alpha5-integrin/ECM,Txnip,0.017233731417949
Neutrophil -> Fibroblast,Fibroblast,OSM,Abca1,0.0801364733650927
Neutrophil -> Fibroblast,Fibroblast,OSM,Abcc1,0.0866572257307154
Neutrophil -> Fibroblast,Fibroblast,OSM,Adm,0.147753092306998
Neutrophil -> Fibroblast,Fibroblast,OSM,Ago2,0.0761489071322519
Neutrophil -> Fibroblast,Fibroblast,OSM,Arid5b,0.0765698162090948
Neutrophil -> Fibroblast,Fibroblast,OSM,Arrdc3,0.0805151958920758
Neutrophil -> Fibroblast,Fibroblast,OSM,B2m,0.150003008283184
Neutrophil -> Fibroblast,Fibroblast,OSM,Bcl3,0.0853312448268529
Neutrophil -> Fibroblast,Fibroblast,OSM,Bcl6,0.171103111409565
Neutrophil -> Fibroblast,Fibroblast,OSM,Bhlhe40,0.156484316395858
Neutrophil -> Fibroblast,Fibroblast,OSM,Bmp2,0.0813343225391749
Neutrophil -> Fibroblast,Fibroblast,OSM,C1ra,0.151721417267065
Neutrophil -> Fibroblast,Fibroblast,OSM,Casp4,0.154888923595872
Neutrophil -> Fibroblast,Fibroblast,OSM,Cd14,0.0787466908673842
Neutrophil -> Fibroblast,Fibroblast,OSM,Cd274,0.0826454583323322
Neutrophil -> Fibroblast,Fibroblast,OSM,Cd44,0.0779725239364278
Neutrophil -> Fibroblast,Fibroblast,OSM,Cdkn1a,0.102053875077306
Neutrophil -> Fibroblast,Fibroblast,OSM,Cebpb,0.0903501549761926
Neutrophil -> Fibroblast,Fibroblast,OSM,Cebpd,0.159166270334515
Neutrophil -> Fibroblast,Fibroblast,OSM,Chsy3,0.0751658816071317
Neutrophil -> Fibroblast,Fibroblast,OSM,Coq10b,0.0863104311398672
Neutrophil -> Fibroblast,Fibroblast,OSM,Cp,0.0761857694028739
Neutrophil -> Fibroblast,Fibroblast,OSM,Cxcl1,0.0822020364923257
Neutrophil -> Fibroblast,Fibroblast,OSM,Cxcl12,0.131867475674607
Neutrophil -> Fibroblast,Fibroblast,OSM,Cxcr4,0.0829383442970259
Neutrophil -> Fibroblast,Fibroblast,OSM,Dab2,0.0772378047928401
Neutrophil -> Fibroblast,Fibroblast,OSM,Ddit4,0.0858682976837029
Neutrophil -> Fibroblast,Fibroblast,OSM,Dgat1,0.144785959311581
Neutrophil -> Fibroblast,Fibroblast,OSM,Dusp5,0.0837968494158486
Neutrophil -> Fibroblast,Fibroblast,OSM,Egr1,0.156048227478438
Neutrophil -> Fibroblast,Fibroblast,OSM,Errfi1,0.07663659552203
Neutrophil -> Fibroblast,Fibroblast,OSM,Ets2,0.0884657145750555
Neutrophil -> Fibroblast,Fibroblast,OSM,Etv6,0.0782427644549196
Neutrophil -> Fibroblast,Fibroblast,OSM,Fosl1,0.0777517208678742
Neutrophil -> Fibroblast,Fibroblast,OSM,Fosl2,0.149960910439829
Neutrophil -> Fibroblast,Fibroblast,OSM,Fry,0.14458752391317
Neutrophil -> Fibroblast,Fibroblast,OSM,Galnt2,0.142561811772936
Neutrophil -> Fibroblast,Fibroblast,OSM,Gbp2,0.155922617841526
Neutrophil -> Fibroblast,Fibroblast,OSM,Gpx3,0.0766366255130582
Neutrophil -> Fibroblast,Fibroblast,OSM,H2.D1,0.157141402588332
Neutrophil -> Fibroblast,Fibroblast,OSM,H2.K1,0.157141402588332
Neutrophil -> Fibroblast,Fibroblast,OSM,H2.Q4,0.157141402588332
Neutrophil -> Fibroblast,Fibroblast,OSM,H2.Q6,0.157141402588332
Neutrophil -> Fibroblast,Fibroblast,OSM,H2.Q7,0.157141402588332
Neutrophil -> Fibroblast,Fibroblast,OSM,H2.T23,0.151803977384626
Neutrophil -> Fibroblast,Fibroblast,OSM,Hif1a,0.145082967999492
Neutrophil -> Fibroblast,Fibroblast,OSM,Hk2,0.209514742685936
Neutrophil -> Fibroblast,Fibroblast,OSM,Hmox1,0.163427607721852
Neutrophil -> Fibroblast,Fibroblast,OSM,Icam1,0.0874304446037454
Neutrophil -> Fibroblast,Fibroblast,OSM,Ier3,0.154439854288036
Neutrophil -> Fibroblast,Fibroblast,OSM,Ifi203,0.0794566258645552
Neutrophil -> Fibroblast,Fibroblast,OSM,Ifi204,0.0817349632614184
Neutrophil -> Fibroblast,Fibroblast,OSM,Ifi205,0.0817349632614184
Neutrophil -> Fibroblast,Fibroblast,OSM,Ifi207,0.0794566258645552
Neutrophil -> Fibroblast,Fibroblast,OSM,Ifi211,0.0817349632614184
Neutrophil -> Fibroblast,Fibroblast,OSM,Ifitm2,0.147544316049544
Neutrophil -> Fibroblast,Fibroblast,OSM,Ifitm3,0.147748632206001
Neutrophil -> Fibroblast,Fibroblast,OSM,Il1r1,0.154335321572708
Neutrophil -> Fibroblast,Fibroblast,OSM,Il1rap,0.14978216528748
Neutrophil -> Fibroblast,Fibroblast,OSM,Il4ra,0.151734169263619
Neutrophil -> Fibroblast,Fibroblast,OSM,Il6,0.125983063274255
Neutrophil -> Fibroblast,Fibroblast,OSM,Il6ra,0.130264758254639
Neutrophil -> Fibroblast,Fibroblast,OSM,Il6st,0.0803808342760805
Neutrophil -> Fibroblast,Fibroblast,OSM,Junb,0.15362652104573
Neutrophil -> Fibroblast,Fibroblast,OSM,Klf9,0.0797727064206183
Neutrophil -> Fibroblast,Fibroblast,OSM,Lbp,0.0816873041066526
Neutrophil -> Fibroblast,Fibroblast,OSM,Lgmn,0.0845616254894941
Neutrophil -> Fibroblast,Fibroblast,OSM,Lif,0.14472133184255
Neutrophil -> Fibroblast,Fibroblast,OSM,Mcl1,0.0959081350465131
Neutrophil -> Fibroblast,Fibroblast,OSM,Mmp3,0.142716554233447
Neutrophil -> Fibroblast,Fibroblast,OSM,Mndal,0.0794566258645552
Neutrophil -> Fibroblast,Fibroblast,OSM,Mtss1,0.152943525549326
Neutrophil -> Fibroblast,Fibroblast,OSM,Mvp,0.153005681105168
Neutrophil -> Fibroblast,Fibroblast,OSM,Nampt,0.152330117908611
Neutrophil -> Fibroblast,Fibroblast,OSM,Ndrg1,0.0844259723559398
Neutrophil -> Fibroblast,Fibroblast,OSM,Nfil3,0.0977468297501025
Neutrophil -> Fibroblast,Fibroblast,OSM,Nfkb1,0.0761678505742813
Neutrophil -> Fibroblast,Fibroblast,OSM,Nfkbiz,0.0773454970173166
Neutrophil -> Fibroblast,Fibroblast,OSM,Osmr,0.151392989342409
Neutrophil -> Fibroblast,Fibroblast,OSM,Pim1,0.157747933967647
Neutrophil -> Fibroblast,Fibroblast,OSM,Plat,0.0820517716221332
Neutrophil -> Fibroblast,Fibroblast,OSM,Plau,0.086266696303099
Neutrophil -> Fibroblast,Fibroblast,OSM,Plod2,0.0912917167569151
Neutrophil -> Fibroblast,Fibroblast,OSM,Ptgs2,0.0942806830494837
Neutrophil -> Fibroblast,Fibroblast,OSM,Rgs2,0.0780977388111997
Neutrophil -> Fibroblast,Fibroblast,OSM,Rhou,0.0776910440877923
Neutrophil -> Fibroblast,Fibroblast,OSM,Robo1,0.0829930312378923
Neutrophil -> Fibroblast,Fibroblast,OSM,Ror1,0.0777892191789115
Neutrophil -> Fibroblast,Fibroblast,OSM,Sat1,0.0810018899914797
Neutrophil -> Fibroblast,Fibroblast,OSM,Serpina3n,0.135338411412291
Neutrophil -> Fibroblast,Fibroblast,OSM,Serpine1,0.0899788077462166
Neutrophil -> Fibroblast,Fibroblast,OSM,Sgk1,0.0820587046980819
Neutrophil -> Fibroblast,Fibroblast,OSM,Slc43a3,0.0825362898664757
Neutrophil -> Fibroblast,Fibroblast,OSM,Socs3,0.168160860957814
