p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.89446030742324e-46,1.29733814689626,0.17,0.016,1.33463154735394e-42,11,PA2G4
6.6414329961023e-46,1.76750563114823,0.112,0.007,2.27601908776426e-42,11,EXOSC6
9.78068605562383e-46,0.388528453535308,0.233,0.032,3.35184111126229e-42,11,KTN1
2.85906007619002e-45,1.29265317018381,0.142,0.011,9.7979988811032e-42,11,OIP5-AS1
3.3347137566012e-45,2.66055220672099,0.136,0.01,1.14280640438723e-41,11,TCERG1
3.36752055253401e-45,0.680499949233248,0.13,0.008,1.15404929335341e-41,11,TRIM44
4.67002123665719e-45,0.600204661694028,0.173,0.02,1.60041627780242e-41,11,SRP72
4.74784691131113e-45,0.64978900631476,0.148,0.015,1.62708713650632e-41,11,PRKX
2.45841049484956e-44,1.86980474070087,0.118,0.01,8.42497276584944e-41,11,TOMM22
6.34845245854414e-44,0.295846311107979,0.397,0.086,2.17561465754308e-40,11,BACH2
9.04727394472743e-44,1.73755767527023,0.103,0.006,3.10050078085809e-40,11,ACP1
1.27994839091515e-43,0.21993623947252,0.179,0.022,4.38638313566622e-40,11,TTC3
4.88603132801679e-43,0.939333948481019,0.524,0.153,1.67444293611135e-39,11,SET
7.25467471952987e-43,1.90932381856742,0.158,0.015,2.48617702638289e-39,11,ZNF107
3.4137491785495e-41,1.76681396894193,0.148,0.013,1.16989184348891e-37,11,KRT10
9.8326484639712e-41,0.551469269262066,0.448,0.123,3.36964862860293e-37,11,EIF4G2
1.40246516508311e-40,1.09481986466533,0.133,0.011,4.80624812073982e-37,11,SSB
8.58313399548593e-40,1.21371984288174,0.158,0.019,2.94144002025303e-36,11,BDP1
1.04385247218556e-39,1.00621286655995,0.182,0.028,3.57728242217991e-36,11,UHMK1
1.07702341740749e-39,1.34499192566742,0.209,0.033,3.69095925145547e-36,11,PNRC2
2.77978341492467e-39,0.204783161322747,0.509,0.178,9.52631776294686e-36,11,VIM
3.34132811117792e-39,0.653766491268769,0.418,0.113,1.14507314370067e-35,11,JUN
7.91917537649019e-39,1.69508185150768,0.109,0.008,2.71390140152319e-35,11,HNRNPA1L3
1.14838590375969e-38,0.292088598408918,0.182,0.024,3.93551849218446e-35,11,ARID5B
2.30000952719772e-38,0.674619428627838,0.312,0.071,7.88213264970659e-35,11,MATR3
3.51714093064399e-38,0.872878693186459,0.158,0.021,1.2053241969317e-34,11,TARDBP
7.23215545048538e-38,1.4662996273206,0.148,0.013,2.47845967288134e-34,11,ARL2BP
9.70946846623787e-38,1.104733988654,0.103,0.005,3.32743484337972e-34,11,CDC16
1.62063388394609e-37,1.19849966440645,0.133,0.011,5.55391232028326e-34,11,API5
3.7214159691361e-37,0.636752138510295,0.242,0.05,1.27532925262294e-33,11,LTA4H
4.72225796586254e-37,0.561166411215908,0.642,0.269,1.61831780490109e-33,11,SELL
5.27203040043916e-37,0.444534872671734,0.355,0.094,1.8067248182305e-33,11,HMGB2
8.06052288734762e-37,0.857206221390695,0.148,0.016,2.76234119349403e-33,11,CD24
8.8025359453313e-37,1.64184479351018,0.103,0.008,3.01662906846504e-33,11,H1-10
1.41961497943973e-36,1.84258111967217,0.112,0.01,4.86502053453995e-33,11,APEX1
2.65974821271546e-36,1.52893749122492,0.124,0.014,9.11495712497588e-33,11,UBE3A
3.35209224360347e-36,0.673920888409825,0.561,0.209,1.14876201188291e-32,11,ARHGDIB
1.45915536204644e-35,1.85938834135859,0.121,0.011,5.00052542573313e-32,11,RAB29
2.21772071371706e-35,1.16374088358283,0.215,0.039,7.60012888590837e-32,11,ZC3H15
2.9577684488739e-35,0.309995580838236,0.152,0.017,1.01362724742909e-31,11,TEX14
3.05629170876111e-35,0.661095647493917,0.215,0.042,1.04739116859243e-31,11,ENO1
3.81923905167782e-35,0.268399758359105,0.476,0.159,1.30885322300999e-31,11,CALM1
4.36477785975614e-35,0.697904196062529,0.13,0.013,1.49580937253843e-31,11,SVIP
4.95725284907242e-35,0.536282341262957,0.197,0.028,1.69885055137712e-31,11,MIS18BP1
6.93429234228597e-35,1.81363616697609,0.103,0.006,2.3763819857014e-31,11,SRSF8
7.18781742109247e-35,1.1494756570192,0.139,0.014,2.46326503020839e-31,11,CYCS
2.15541682274226e-33,0.741365983855537,0.1,0.009,7.38661345153772e-30,11,ELK4
4.48884089634057e-33,0.849759532146314,0.103,0.007,1.53832577517591e-29,11,SINHCAF
6.50054589630483e-33,0.824415370186146,0.152,0.022,2.22773707866366e-29,11,UFM1
6.90778776727694e-33,1.92845260574007,0.13,0.013,2.36729886784581e-29,11,ATP5MC3
7.17160057464571e-33,0.961148422200442,0.118,0.013,2.45770751693108e-29,11,HSPD1
7.52444230317324e-33,1.19166862311807,0.142,0.017,2.57862637729747e-29,11,DUT
9.76694596721336e-33,0.360129918991258,0.106,0.01,3.34713238296402e-29,11,ENSG00000290039
1.19296056452917e-32,0.777451680614121,0.127,0.016,4.08827585464147e-29,11,SNRPB2
1.09919475819807e-31,0.341860369652909,0.215,0.043,3.76694043634479e-28,11,EIF1AX
1.11906032364462e-31,0.603604983051858,0.173,0.028,3.83501972913012e-28,11,SBDS
1.44254686292439e-31,0.606303438710059,0.173,0.029,4.94360809924188e-28,11,TBCA
2.49743439437279e-31,0.62990891350833,0.37,0.111,8.55870766951556e-28,11,PLP2
3.17020706863878e-31,0.302666702015154,0.245,0.062,1.08642996242251e-27,11,SERTAD2
9.9729585607447e-31,0.353746322253782,0.152,0.027,3.41773289876721e-27,11,FDFT1
3.80940228956851e-30,0.487027239175145,0.145,0.027,1.30548216463513e-26,11,SERPINB9P1
1.20068850037809e-29,1.87281249796957,0.112,0.01,4.11475949079571e-26,11,ZCRB1
1.38513609729739e-29,0.333578621886857,0.567,0.232,4.74686140543815e-26,11,KLF6
1.50418662474165e-29,0.312591377262498,0.252,0.061,5.15484756298964e-26,11,SH3BGRL
6.82409175867657e-29,1.51917109169266,0.13,0.014,2.33861624569846e-25,11,CD99
9.750418568783e-29,0.255832194069342,0.155,0.025,3.34146844352194e-25,11,THOC2
1.21959079308563e-28,0.450549022181059,0.127,0.017,4.17953764790446e-25,11,VAMP8
1.2362595990222e-28,0.464858120779644,0.697,0.323,4.23666164584909e-25,11,CFL1
1.50782848411332e-28,1.03832363058708,0.164,0.027,5.16732821505635e-25,11,SNRPG
1.68912785288725e-28,0.488657070120074,0.282,0.076,5.78864115184459e-25,11,RHOB
2.24780524829374e-28,1.00487202934064,0.118,0.015,7.70322858590265e-25,11,CCT2
2.77143994986938e-28,0.77593175723416,0.13,0.017,9.49772470820235e-25,11,KIF2A
9.29864893239617e-28,0.451332424080689,0.106,0.011,3.18664698913217e-24,11,METAP2
2.62866908048788e-27,0.415455671708742,0.148,0.018,9.00844893883198e-24,11,ODC1
4.19782907909511e-27,0.364361102157965,0.691,0.341,1.4385960254059e-23,11,S100A9
4.58957978342601e-27,0.825212341564034,0.109,0.014,1.57284899178009e-23,11,CBLB
8.0831794386242e-27,0.596929080740522,0.148,0.029,2.77010559361651e-23,11,TRIM28
8.7182003483621e-27,0.475625381987165,0.312,0.103,2.98772725938369e-23,11,CALM2
9.28059933685765e-27,0.884279725529698,0.173,0.032,3.18046139274112e-23,11,VAV3
1.27994023260416e-26,1.24664853624809,0.206,0.051,4.38635517713446e-23,11,ATF6
3.4061474142727e-26,0.33911761394266,0.155,0.03,1.16728671887125e-22,11,TES
1.10087706320936e-25,0.478359345814119,0.188,0.04,3.77270569561848e-22,11,EIF3I
1.13282412750297e-25,1.01546051294296,0.139,0.022,3.88218828495268e-22,11,RSL24D1
3.17755911127185e-25,0.906705121720256,0.179,0.037,1.08894950743286e-21,11,TUBB
3.72040443591731e-25,0.432690354677844,0.118,0.019,1.27498260018886e-21,11,DDX3Y
8.55737272039413e-25,0.811317024683364,0.133,0.024,2.93261163127907e-21,11,IRF7
9.28134117625956e-25,0.433414841238104,0.106,0.018,3.18071562110415e-21,11,PARK7
1.45113241799173e-24,0.342547866215319,0.203,0.041,4.97303079645765e-21,11,TRAM1
1.78485546109691e-24,0.23808228768506,0.206,0.049,6.1166996651791e-21,11,TUBA1B
2.09648334339422e-24,0.858803047540746,0.112,0.015,7.184648417812e-21,11,NOP56
5.72987623613413e-24,0.627098027351411,0.361,0.122,1.96362858612316e-20,11,ATF4
7.46468943801999e-24,1.0896450994218,0.118,0.018,2.55814907040945e-20,11,TOPBP1
9.97794491318579e-24,0.488174146027743,0.106,0.015,3.41944172174877e-20,11,ANXA2
2.72303827219563e-23,0.973183752893716,0.209,0.05,9.33185215881443e-20,11,KLF13
3.17005912242599e-23,0.530258569931935,0.236,0.077,1.08637926125539e-19,11,S100A12
3.6455621035213e-23,0.753302074988221,0.312,0.099,1.24933413287675e-19,11,HSPA5
7.67572094935368e-23,0.398060574709424,0.167,0.033,2.6304695693435e-19,11,PSD4
1.08304495160485e-22,0.488507269610113,0.164,0.035,3.7115950491498e-19,11,CAT
1.10207303215793e-22,0.27614982090037,0.742,0.404,3.77680428120523e-19,11,S100A8
1.42468788599487e-22,0.819742972810112,0.118,0.016,4.88240538530443e-19,11,BUB3
5.96354695024523e-22,0.31939672494679,0.3,0.105,2.04370753984904e-18,11,GLIPR1
6.39680026657962e-22,0.231859746712254,0.218,0.058,2.19218345135683e-18,11,SP140
1.74016314587991e-21,1.5760127048772,0.118,0.02,5.96353910093045e-18,11,SRI
2.01889592390064e-21,1.2944061396348,0.115,0.022,6.91875633120749e-18,11,TMED9
3.50698349916585e-21,0.808993675161346,0.124,0.025,1.20184324516414e-17,11,SMC3
9.5296193470422e-21,0.621142621620748,0.109,0.02,3.26580055023136e-17,11,COPZ1
1.11437510388099e-20,0.227124319880773,0.794,0.433,3.81896348100014e-17,11,CXCR4
1.84105256308851e-20,0.754850223536971,0.17,0.039,6.30928713370433e-17,11,MRFAP1
2.20800773052311e-20,1.18275048095511,0.106,0.019,7.56684249250271e-17,11,RRAGA
5.45786866306589e-20,0.252077700538525,0.1,0.013,1.87041159083268e-16,11,DDB1
1.77620539086799e-19,0.230936354776766,0.118,0.024,6.08705587450462e-16,11,RO60
1.85076061848733e-19,0.220630114810177,0.118,0.019,6.34255663955607e-16,11,ANKRD10
4.20072985055333e-19,0.620676601579021,0.112,0.019,1.43959011978463e-15,11,STAMBP
9.36034191608665e-19,0.367712144546856,0.106,0.02,3.20778917464289e-15,11,MX1
1.29291078397591e-18,0.311677182432659,0.245,0.073,4.43080525668544e-15,11,SLC25A3
1.33068059558024e-18,0.897694740584827,0.139,0.036,4.56024240105348e-15,11,SERPINB9
1.37651826085076e-18,0.661226934563489,0.148,0.033,4.71732807993555e-15,11,PRKCE
1.70070676004706e-18,1.56928546157394,0.106,0.017,5.82832206668128e-15,11,DUSP5
1.76598705285886e-18,0.758611702276392,0.164,0.039,6.05203763014733e-15,11,HMGA1
3.50670997565341e-18,0.397853626498471,0.173,0.047,1.20174950865642e-14,11,LDHA
8.08961033696577e-18,0.387403684432423,0.173,0.054,2.77230946247817e-14,11,IFIT2
2.3315814284056e-17,0.850991955702319,0.152,0.039,7.99032955514599e-14,11,ENSG00000290032
2.33341641425285e-17,0.679512651690492,0.121,0.023,7.99661805164452e-14,11,ATP5MK
4.14546151830057e-17,0.411128520098419,0.106,0.022,1.4206496623216e-13,11,CYSLTR1
4.55328988663689e-17,0.337918695810623,0.152,0.04,1.56041244415046e-13,11,MPEG1
7.72570949509652e-17,0.329336110595006,0.145,0.03,2.64760064396958e-13,11,ZFR
3.58061986048651e-16,0.210905849418475,0.33,0.126,1.22707842618873e-12,11,TMX4
3.46134009441643e-15,0.460153683952346,0.27,0.106,1.18620125035651e-11,11,HSPA1A
4.24410427661841e-15,0.492647095958209,0.179,0.05,1.45445453559713e-11,11,SIGLEC10
1.8928971757705e-14,0.393611510374568,0.109,0.027,6.48695862136549e-11,11,DBI
3.9272184094025e-14,0.32478189820149,0.103,0.022,1.34585774890224e-10,11,YWHAH
4.42514841553807e-14,0.378261436519083,0.109,0.023,1.5164983620049e-10,11,GSTO1
1.00205235886694e-13,0.694041648888181,0.127,0.037,3.434033433837e-10,11,BICD2
3.79194971257779e-13,0.242853006349425,0.339,0.159,1.29950116650041e-09,11,FFAR2
5.70061865168571e-13,0.224519231721446,0.406,0.184,1.95360201193269e-09,11,MME
1.2824201646471e-12,0.492501091678508,0.176,0.071,4.39485390424561e-09,11,NGLY1
2.37810679850324e-12,1.16567995307633,0.1,0.019,8.1497719984706e-09,11,PSMD2
1.14679352653645e-10,0.848457625476921,0.109,0.033,3.93006141544043e-07,11,XBP1
3.34915915715492e-10,0.272401910481206,0.127,0.046,1.14775684315699e-06,11,RALGAPA1
5.82146490864616e-10,0.545283144661555,0.276,0.12,1.99501602419304e-06,11,FCGR3A
2.59218379239024e-09,0.613622035615748,0.315,0.175,8.88341385652136e-06,11,ENSG00000286171
4.61603474998256e-09,0.259212489383432,0.109,0.035,1.58191510881902e-05,11,MPZL1
1.80394324959039e-08,0.759522802827083,0.109,0.04,6.18211351634628e-05,11,ACSL5
4.39360504831751e-08,0.666137497153102,0.106,0.032,0.000150568845005841,11,KYNU
4.74795350634536e-08,0.295537318416373,0.179,0.093,0.000162712366662455,11,SPIDR
5.75553332419089e-07,0.356034962082422,0.152,0.072,0.00197242127020022,11,DAPK2
1.96954785111005e-92,9.32762364490046,0.333,0.001,6.74964048575416e-89,12,POGLUT3
1.96954785111005e-92,8.77248532245913,0.333,0.001,6.74964048575416e-89,12,LINC01750
4.44317083925955e-47,9.5698512242682,0.667,0.006,1.52267464661425e-43,12,DAAM1
5.02869510956074e-47,7.7162953922249,0.333,0.004,1.72333381404646e-43,12,SLC38A7
1.6522552192684e-27,7.66198800374526,0.333,0.004,5.66227863643281e-24,12,NOP14
3.01619667552834e-24,7.81084333557948,0.333,0.003,1.03365060070356e-20,12,CLDN11
3.56646518319438e-24,8.31537074636445,0.333,0.003,1.22222761828072e-20,12,SHMT2
1.40746428423344e-21,7.13950158285185,0.333,0.004,4.82338010206801e-18,12,TOMM70
1.29244937200683e-19,7.75143273567842,0.333,0.003,4.42922399786742e-16,12,SLAMF1
6.29211321002695e-18,7.09825783660871,0.333,0.004,2.15630719707624e-14,12,GZMH
1.36037785205113e-16,6.44644040441498,0.333,0.006,4.66201489897922e-13,12,CD79A
4.52001137433924e-12,7.02040191929348,0.333,0.008,1.54900789798606e-08,12,H1-10
5.96200434724002e-12,6.13732228324703,0.333,0.005,2.04317888979915e-08,12,NIBAN2
1.8817199370769e-10,6.87862848083386,0.333,0.007,6.44865422436255e-07,12,MGST3
5.10382942208794e-10,6.40925143931952,0.333,0.007,1.74908234294954e-06,12,FLT1
6.30552083834547e-09,8.009140311509,0.333,0.009,2.16090199130099e-05,12,PRKCQ
8.32450665648644e-08,6.18637061609113,0.333,0.011,0.00028528084311779,12,POLR1F
8.52909911438551e-08,6.20359027416296,0.333,0.009,0.000292292226649991,12,MS4A3
9.89952684296042e-07,6.45697381521343,0.333,0.008,0.00339256784908254,12,RDH11
9.94558289972293e-07,5.13086130166769,0.667,0.051,0.00340835125973505,12,EEF2
2.97400845407159e-06,5.44927059336326,0.333,0.014,0.0101919269721033,12,SLFN12L
6.69445533121838e-06,6.08043919605593,0.333,0.016,0.0229418984200854,12,BPGM
2.48928279623876e-05,5.49419567829923,0.333,0.015,0.0853077214271024,12,SUPT16H
2.90673887259951e-05,3.66700772230944,0.333,0.02,0.0996139411639854,12,TCF12
3.09951642271034e-05,5.99753945436727,0.333,0.015,0.106220427806283,12,SLC31A1
3.29386112183645e-05,4.71680452060726,0.333,0.015,0.112880620645335,12,EEA1
7.02043085434912e-05,4.8643155256346,0.333,0.016,0.240590165378544,12,RGCC
0.000118797069418869,4.05640012795524,0.333,0.021,0.407117556898464,12,GMDS-DT
0.000148449378970072,4.35749048375035,0.333,0.021,0.508736021730435,12,DNAJC1
0.000193629165502594,7.01962917541045,0.333,0.021,0.663567150177388,12,ATP8B4
0.0002604258838026,3.94494363375504,0.333,0.023,0.892479503791509,12,CACNA1D
0.000290146459265055,4.06229182758096,0.333,0.021,0.994331915901343,12,GNLY
0.00542905956105998,4.62271605419634,0.333,0.042,1,12,ENO1
0.000298851958981306,4.43784865578265,0.333,0.024,1,12,ENSG00000262202
0.000695890311720258,4.41095450737234,0.333,0.03,1,12,PLEKHG2
0.000769932015417752,4.27077271666962,0.667,0.113,1,12,JUN
0.00815600524947574,4.23828805747081,0.333,0.039,1,12,TOMM7
0.00312247037508892,3.99095101974057,0.333,0.033,1,12,PLCL2
0.00261061804069902,3.90701512518324,0.333,0.031,1,12,CD52
0.000839918431943348,3.81296725405716,0.667,0.122,1,12,ATF4
0.0013368066891262,3.78755981267604,0.333,0.03,1,12,ITFG1
0.00809091996098545,3.61505539249718,0.333,0.042,1,12,MEF2C
0.00773835908598291,3.33916100663084,0.333,0.044,1,12,PCBP3
0.0061764095594475,2.69427274721289,0.333,0.037,1,12,FYN
7.49322128838397e-32,8.75053419146581,0.333,0.003,2.56792693552919e-28,13,PMEPA1
1.28622557410009e-16,9.96832056670121,0.333,0.004,4.40789504244101e-13,13,AMZ1
4.17503801446079e-12,8.8395572807809,0.333,0.005,1.43078552755571e-08,13,TRAF5
2.9024708548297e-09,7.77853983793578,0.333,0.009,9.94676761950139e-06,13,RABL3
1.39712398996997e-07,6.8454343346989,0.333,0.012,0.000478794391362709,13,PAXBP1
8.39329340228199e-07,8.3044737799146,0.333,0.011,0.00287638164896204,13,ENSG00000257342
1.31127126030216e-06,6.1752805262473,0.333,0.016,0.00449372660905549,13,ALCAM
1.19119305516559e-05,6.03557213559541,0.333,0.016,0.0408221860005246,13,TMEM181
3.73899596924122e-05,5.8743215202592,0.333,0.019,0.128135391865896,13,DOCK3
6.3634986187567e-05,5.90232573719649,0.333,0.021,0.218077097664792,13,GSPT1
0.000163095988010779,5.69747084034656,0.333,0.017,0.558929950912938,13,ABCA13
0.000852904151917805,6.89602677394477,0.667,0.117,1,13,RBBP6
0.00127208890239758,6.06738944315298,0.333,0.032,1,13,SERBP1
0.00542905931760506,5.61206294897719,0.333,0.037,1,13,CYREN
0.000607827962135908,5.59798629588653,0.333,0.03,1,13,DBF4
0.00922249489936522,4.37201902141519,0.333,0.047,1,13,TAFA2
2.66036850614093e-06,0.221291553364061,0.053,0.106,0.00911708287054498,28,GLIPR1
1.94222048323648e-05,0.436585182067156,0.339,0.268,0.066559895960514,28,CCL4L2
2.73209041594521e-05,0.321785670935437,0.407,0.321,0.0936287385544423,28,CCL3L3
0.000292468960138908,0.305979442645602,0.062,0.1,1,28,HSPA5
0.00304136301937257,0.242954454654617,0.199,0.157,1,28,CCL3
