subset,marker,kind,family,n_PBS,n_GCV,PBS_median,GCV_median,PBS_q25,PBS_q75,GCV_q25,GCV_q75,status,p_exact,rank_biserial,median_difference,hodges_lehmann_shift,q_family,family_test_count,q_all_tests
Saved: cxcr4+,CD45,saved gate,Exploratory subset MFI,6,5,22232.792994058647,14043.196921626666,18489.875091476846,24387.51302122412,13831.285056534789,15741.72507999079,tested,0.08225108225108226,-0.6666666666666667,-8189.596072431981,-7387.512723294299,0.7622139764996907,170.0,0.8055555555555556
Saved: cxcr4+,Ly6G,saved gate,Exploratory subset MFI,6,5,11371.60605011697,15511.632215712412,8548.093394984897,14013.669567290279,15288.841722725076,23011.698485796343,tested,0.05194805194805195,0.7333333333333334,4140.026165595442,7278.334958105684,0.7622139764996907,170.0,0.8055555555555556
Saved: cxcr4+,F4/80,saved gate,Exploratory subset MFI,6,5,3760.3276031271052,3726.014017568165,3157.8932271761328,4489.837388487589,3534.41141148646,5208.823484861599,tested,0.9307359307359307,0.06666666666666665,-34.313585558940304,322.1672118526494,1.0,170.0,1.0
Saved: cxcr4+/cd177 hi,OSM,saved gate,Exploratory subset MFI,2,3,-36860.77433331752,-62274.26064524232,-39941.64382057222,-33779.90484606282,-65680.0402059046,-53864.51987905185,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cxcr4+/cd177 hi,CXCR4,saved gate,Exploratory subset MFI,2,3,6379.016735277694,3745.176866483954,4886.152975724918,7871.880494830471,3638.627650917257,4030.729216360468,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cxcr4+/cd177 hi,MX1,saved gate,Exploratory subset MFI,2,3,-7843.428519472649,-14772.746382429163,-9280.562341073663,-6406.294697871636,-15558.871331300852,-12679.227555970923,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cxcr4+/cd177 hi,PADI4,saved gate,Exploratory subset MFI,2,3,100.33721190747855,-418.34465628224876,-246.81138970726533,447.48581352222243,-875.5439305686932,-295.14769972139925,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cxcr4+/cd177 hi,NAMPT,saved gate,Exploratory subset MFI,2,3,-524.9028371872764,-554.5073451327842,-658.6647695005611,-391.14090487399176,-680.7998194295138,-400.42715014092744,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cxcr4+/cd177 hi,CD177,saved gate,Exploratory subset MFI,2,3,10226.79937218779,11826.27077351306,9931.868809813499,10521.72993456208,8736.632974313547,11999.677007868348,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cxcr4+/cd177 hi,CD11b,saved gate,Exploratory subset MFI,2,3,18946.066344942785,42167.11794037482,14437.869863456093,23454.262826429476,41870.49085588957,46133.72286706621,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cxcr4+/cd177 hi,CD45,saved gate,Exploratory subset MFI,2,3,12044.509526463758,10828.633463906384,11373.62014340605,12715.398909521467,8873.293937953804,12074.49899834194,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cxcr4+/cd177 hi,Ly6G,saved gate,Exploratory subset MFI,2,3,14034.918842888377,36481.605703146255,13428.462587853099,14641.375097923656,26507.914260918267,40114.27146282302,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cxcr4+/cd177 hi,F4/80,saved gate,Exploratory subset MFI,2,3,4497.697917777874,6352.549039968476,4058.358402820377,4937.037432735372,5871.82738798067,8019.118385849137,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, osm+",OSM,saved gate,Exploratory subset MFI,0,3,,23746.259291258575,,,21446.82655049171,24041.75096804536,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, osm+",CXCR4,saved gate,Exploratory subset MFI,0,3,,2521.3410617565232,,,2472.61293347458,2835.6332988616355,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, osm+",MX1,saved gate,Exploratory subset MFI,0,3,,8232.854016871119,,,8080.28295943518,8517.638840416257,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, osm+",PADI4,saved gate,Exploratory subset MFI,0,3,,1290.9453366085536,,,1242.9035921853945,2541.955973536071,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, osm+",NAMPT,saved gate,Exploratory subset MFI,0,3,,837.7901180977929,,,805.6589923669701,917.0264888026462,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, osm+",CD177,saved gate,Exploratory subset MFI,0,3,,-11438.423419803254,,,-13538.366952188946,-10190.925557060491,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, osm+",CD11b,saved gate,Exploratory subset MFI,0,3,,15539.4440948632,,,14334.966856895899,16857.333795756116,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, osm+",CD45,saved gate,Exploratory subset MFI,0,3,,13569.925867259273,,,12316.030912535898,16580.256189824308,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, osm+",Ly6G,saved gate,Exploratory subset MFI,0,3,,40152.45204677983,,,37013.002966683525,42906.994082686986,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, osm+",F4/80,saved gate,Exploratory subset MFI,0,3,,-7086.166229874162,,,-7445.4281641561865,-6697.871819892473,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, padi4+",OSM,saved gate,Exploratory subset MFI,1,3,5821.602744382677,11852.366185209195,5821.602744382677,5821.602744382677,11289.009059501972,12395.105258513551,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, padi4+",CXCR4,saved gate,Exploratory subset MFI,1,3,13186.736480128287,2818.618313983282,13186.736480128287,13186.736480128287,2734.2919877363383,3036.147734869207,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, padi4+",MX1,saved gate,Exploratory subset MFI,1,3,80930.35457007185,5559.925594911749,80930.35457007185,80930.35457007185,4728.520634805442,5607.213891698506,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, padi4+",PADI4,saved gate,Exploratory subset MFI,1,3,8631.811232321872,7354.6406705279605,8631.811232321872,8631.811232321872,7258.5595120462785,7421.433698146004,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, padi4+",NAMPT,saved gate,Exploratory subset MFI,1,3,1239.632979168723,469.50708121470535,1239.632979168723,1239.632979168723,461.97586930581247,519.2976415118482,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, padi4+",CD177,saved gate,Exploratory subset MFI,1,3,-39329.83649675864,-14705.068048347788,-39329.83649675864,-39329.83649675864,-15654.305185537325,-12453.289431999969,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, padi4+",CD11b,saved gate,Exploratory subset MFI,1,3,22118.749922644107,8245.997701208058,22118.749922644107,22118.749922644107,7918.9742754654935,10446.680536865479,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, padi4+",CD45,saved gate,Exploratory subset MFI,1,3,29407.707878629928,24070.75129285463,29407.707878629928,29407.707878629928,19385.430723692436,24559.866375639634,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, padi4+",Ly6G,saved gate,Exploratory subset MFI,1,3,7240.074022389416,23439.862594785445,7240.074022389416,7240.074022389416,19121.24023307132,26174.970593710223,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/mx1, padi4+",F4/80,saved gate,Exploratory subset MFI,1,3,-14143.861607047553,-2963.372512323932,-14143.861607047553,-14143.861607047553,-3469.395520103082,2829.93806146524,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/padi4, osm+",OSM,saved gate,Exploratory subset MFI,0,3,,14565.070887770278,,,13275.894419333603,16814.098184510134,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/padi4, osm+",CXCR4,saved gate,Exploratory subset MFI,0,3,,2993.2251197754617,,,2777.4537952185237,3122.580045601363,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/padi4, osm+",MX1,saved gate,Exploratory subset MFI,0,3,,6247.275681127646,,,4926.458764851291,7259.122340829224,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/padi4, osm+",PADI4,saved gate,Exploratory subset MFI,0,3,,7378.745167016522,,,6431.983263948007,7433.485946390285,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/padi4, osm+",NAMPT,saved gate,Exploratory subset MFI,0,3,,503.274684920959,,,486.3908830678322,671.1886735052155,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/padi4, osm+",CD177,saved gate,Exploratory subset MFI,0,3,,-14925.104370601299,,,-15831.334947534404,-13608.063571420877,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/padi4, osm+",CD11b,saved gate,Exploratory subset MFI,0,3,,12158.618476020427,,,9774.202031027515,12824.405259434925,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/padi4, osm+",CD45,saved gate,Exploratory subset MFI,0,3,,18680.303683662678,,,16690.20691909646,21339.09486750479,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/padi4, osm+",Ly6G,saved gate,Exploratory subset MFI,0,3,,31926.568374560695,,,24047.187292517905,32834.27214356551,insufficient mice with >=20 subset events,,,,,,170.0,
"Saved: cxcr4+/padi4, osm+",F4/80,saved gate,Exploratory subset MFI,0,3,,-4708.388359543481,,,-5262.717345297004,2591.40063995504,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cxcr4+/padi4- or osm-,OSM,saved gate,Exploratory subset MFI,6,5,-2773.8090213934247,270.0778734812477,-9948.683743253063,-786.8255492088474,-10700.869391719718,5167.826531303443,tested,0.5367965367965368,0.2666666666666666,3043.886894874672,2501.628395760998,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-,CXCR4,saved gate,Exploratory subset MFI,6,5,4570.381195614827,2842.5255544284246,3587.4541381556082,5423.032170976829,2602.00661820877,3946.6107087740556,tested,0.08225108225108226,-0.6666666666666667,-1727.8556411864029,-1175.8130640135869,0.7622139764996907,170.0,0.8055555555555556
Saved: cxcr4+/padi4- or osm-,MX1,saved gate,Exploratory subset MFI,6,5,434.87162392099833,577.2333937861773,-1244.197192149682,1350.9133988468075,-2227.3254101845578,1780.6217782117012,tested,0.9307359307359307,-0.06666666666666665,142.36176986517899,-57.51337166258446,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-,PADI4,saved gate,Exploratory subset MFI,6,5,2457.7134861174764,1929.4298030855139,2040.3292589020325,2838.9307190097097,1886.2470413357562,2231.9696368051036,tested,0.42857142857142855,-0.33333333333333337,-528.2836830319625,-549.8750639068411,0.9586466165413534,170.0,0.9339622641509433
Saved: cxcr4+/padi4- or osm-,NAMPT,saved gate,Exploratory subset MFI,6,5,75.81554433550212,217.0143910215211,9.078507893830412,93.96391393266518,-39.26404447644655,241.99306223317646,tested,0.7922077922077922,0.1333333333333333,141.19884668601898,129.00155100128805,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-,CD177,saved gate,Exploratory subset MFI,6,5,-7182.127498001994,-6795.326558622542,-8806.798733314685,-6200.896851179327,-7359.04352483831,-6087.456472352949,tested,0.5367965367965368,0.2666666666666666,386.80093937945276,703.1283434924594,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-,CD11b,saved gate,Exploratory subset MFI,6,5,11334.311403569925,12150.13159763961,8335.468795260533,13422.703777299077,10457.75253865203,13783.998194540405,tested,0.6623376623376623,0.19999999999999996,815.8201940696854,1240.218603102162,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-,CD45,saved gate,Exploratory subset MFI,6,5,22087.052645956872,13479.379093921958,18258.47557917218,25404.15706580148,13297.18306887507,15015.939190777524,tested,0.05194805194805195,-0.7333333333333334,-8607.673552034914,-6839.100921416195,0.7622139764996907,170.0,0.8055555555555556
Saved: cxcr4+/padi4- or osm-,Ly6G,saved gate,Exploratory subset MFI,6,5,9631.574766060909,14595.659932189777,7731.817629419748,13377.021395236996,14410.69178827916,21554.1930477739,tested,0.08225108225108226,0.6666666666666667,4964.085166128869,6348.25346978597,0.7622139764996907,170.0,0.8055555555555556
Saved: cxcr4+/padi4- or osm-,F4/80,saved gate,Exploratory subset MFI,6,5,3714.080450009324,3612.0402370085894,3035.1456332173993,4317.184172139829,3255.054766184494,3974.370152695642,tested,1.0,0.0,-102.04021300073464,-99.36799056925611,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,OSM,saved gate,Exploratory subset MFI,6,5,-2359.7387056494235,-3690.5010026058785,-9121.733087701763,-724.4771990580018,-12299.94628958376,2923.2691847762003,tested,1.0,0.0,-1330.762296956455,-221.27766788952454,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,CXCR4,saved gate,Exploratory subset MFI,6,5,4510.695915411674,3166.2115022293065,3824.1240888185125,5019.197204335897,2628.1965857971636,4107.851513799062,tested,0.24675324675324675,-0.4666666666666667,-1344.4844131823675,-1023.9581738342695,0.8925117435755734,170.0,0.8636363636363636
Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,MX1,saved gate,Exploratory subset MFI,6,5,218.50783075424138,-102.05612424454326,-1378.8672822683718,1010.0490074612003,-2656.4713511666823,1201.6882084780361,tested,0.9307359307359307,-0.06666666666666665,-320.56395499878465,-415.72975200945166,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,PADI4,saved gate,Exploratory subset MFI,6,5,2394.689312926898,2124.928126505267,2156.4026589679997,2911.653345726356,1986.778514968632,2304.2625506714885,tested,0.5367965367965368,-0.2666666666666667,-269.761186421631,-175.73554915779096,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,NAMPT,saved gate,Exploratory subset MFI,6,5,-3.7000079851359864,181.80846803351272,-55.3641854312107,74.2034144938959,-58.810132063236324,192.1515896924098,tested,0.6623376623376623,0.19999999999999996,185.5084760186487,81.64478576279672,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,CD177,saved gate,Exploratory subset MFI,6,5,-6287.876322119178,-5982.201784246534,-8429.096018579574,-5579.369284024501,-6858.976424217297,-5319.686589615321,tested,0.6623376623376623,0.19999999999999996,305.6745378726446,610.814967619438,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,CD11b,saved gate,Exploratory subset MFI,6,5,9710.379215239658,9976.87218278091,7581.108066631647,14294.336994663186,9841.896184286425,13495.120624889607,tested,0.7922077922077922,0.1333333333333333,266.49296754125135,1229.9271261366293,1.0,170.0,1.0
Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,CD45,saved gate,Exploratory subset MFI,6,5,21744.413831929505,15906.48863412506,17795.36553814496,24514.779414998964,13628.457119490624,16458.46895838511,tested,0.12554112554112554,-0.6,-5837.925197804445,-4975.175974018011,0.7622139764996907,170.0,0.8055555555555556
Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,Ly6G,saved gate,Exploratory subset MFI,6,5,8603.84381155021,13018.29504839221,7696.362914792923,12982.061394485045,11457.894291191991,14595.659932189777,tested,0.1774891774891775,0.5333333333333334,4414.451236842,4090.8132980596624,0.8925117435755734,170.0,0.8636363636363636
Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,F4/80,saved gate,Exploratory subset MFI,6,5,4055.679138934311,4205.8602129379115,3318.9107608256168,4619.805248309012,4003.5592480944806,4341.97769842494,tested,1.0,0.0,150.18107400360032,117.08933432539925,1.0,170.0,1.0
Saved: cxcr4-,OSM,saved gate,Exploratory subset MFI,6,5,-22162.241907761447,-34597.21957045318,-44830.08805209698,-11585.458199697656,-67246.30194784203,-22006.231627049427,tested,0.5367965367965368,-0.2666666666666667,-12434.97766269173,-9810.274260861626,1.0,170.0,1.0
Saved: cxcr4-,CXCR4,saved gate,Exploratory subset MFI,6,5,-378.69324692315877,-527.3194747483124,-941.8581917214052,75.95220886252801,-671.5914545313415,132.38124121570604,tested,1.0,0.0,-148.6262278251536,42.14346571123198,1.0,170.0,1.0
Saved: cxcr4-,MX1,saved gate,Exploratory subset MFI,6,5,-4788.267479615603,-7694.493441453732,-10565.483345866458,-2510.50422333372,-15492.816549395719,-5807.793019194989,tested,0.6623376623376623,-0.19999999999999996,-2906.2259618381286,-3227.8852423013986,1.0,170.0,1.0
Saved: cxcr4-,PADI4,saved gate,Exploratory subset MFI,6,5,-210.54655958733022,38.7556880336237,-1004.1338942330449,454.09055995134736,-138.4483144924223,644.0656674128422,tested,0.42857142857142855,0.33333333333333326,249.30224762095392,396.0090262518863,0.9586466165413534,170.0,0.9339622641509433
Saved: cxcr4-,NAMPT,saved gate,Exploratory subset MFI,6,5,-277.3229478564484,-390.4312990175964,-376.10463200993684,-107.93351259398023,-479.98178809273344,-209.4525679219844,tested,0.6623376623376623,-0.19999999999999996,-113.108351161148,-84.93599569506515,1.0,170.0,1.0
Saved: cxcr4-,CD177,saved gate,Exploratory subset MFI,6,5,-3679.365505844875,-1274.8360687356935,-4246.50101647987,4716.225003726262,-3927.5553846216703,6468.002499342323,tested,0.6623376623376623,0.19999999999999996,2404.5294371091813,2404.5294371091813,1.0,170.0,1.0
Saved: cxcr4-,CD11b,saved gate,Exploratory subset MFI,6,5,19258.934646792663,33754.954687978316,17179.137424192075,32467.53401498483,16904.275817835143,40673.54286607372,tested,1.0,0.0,14496.020041185653,2110.773264767384,1.0,170.0,1.0
Saved: cxcr4-,CD45,saved gate,Exploratory subset MFI,6,5,10747.944203747935,9124.000064316378,10401.704215525431,11225.048248533429,9046.288388879228,15158.741022775055,tested,0.9307359307359307,-0.06666666666666665,-1623.9441394315563,-1210.7429352809058,1.0,170.0,1.0
Saved: cxcr4-,Ly6G,saved gate,Exploratory subset MFI,6,5,15468.520418866721,20431.88923942136,12069.83392758399,19475.52183944107,18904.36057283421,21184.501744301746,tested,0.24675324675324675,0.46666666666666656,4963.3688205546405,3652.214928938565,0.8925117435755734,170.0,0.8636363636363636
Saved: cxcr4-,F4/80,saved gate,Exploratory subset MFI,6,5,2941.3300636701033,4095.79237520642,1788.599415662436,4097.537628997746,3442.453976218938,4390.996910507019,tested,0.6623376623376623,0.19999999999999996,1154.4623115363165,1009.7458050172504,1.0,170.0,1.0
Saved: cxcr4-/cd177 hi,OSM,saved gate,Exploratory subset MFI,4,5,-60749.2882599256,-65383.8788295256,-65281.45409214246,-55629.613198766405,-83258.12908886801,-62951.07431397227,tested,0.5555555555555556,-0.30000000000000004,-4634.5905696000045,-9300.285570744658,1.0,170.0,1.0
Saved: cxcr4-/cd177 hi,CXCR4,saved gate,Exploratory subset MFI,4,5,-1427.1186477609508,-1377.8895517714968,-1521.4719857061264,-1355.3866738329348,-1445.5434987201816,-1157.26043274623,tested,0.5555555555555556,0.30000000000000004,49.22909598945398,59.07450610094634,1.0,170.0,1.0
Saved: cxcr4-/cd177 hi,MX1,saved gate,Exploratory subset MFI,4,5,-13109.021390943599,-15048.412896616257,-14337.237814303733,-12122.480043672753,-17662.2838501711,-14267.398541072102,tested,0.4126984126984127,-0.4,-1939.3915056726582,-2372.469652499427,0.9586466165413534,170.0,0.9339622641509433
Saved: cxcr4-/cd177 hi,PADI4,saved gate,Exploratory subset MFI,4,5,-1775.0301661095532,-1020.5973554626516,-1899.3792414811,-1639.1022588431788,-2747.7313593679987,-1002.2054015479149,tested,0.7301587301587301,0.19999999999999996,754.4328106469015,580.2553397235897,1.0,170.0,1.0
Saved: cxcr4-/cd177 hi,NAMPT,saved gate,Exploratory subset MFI,4,5,-663.5458624500943,-576.1376944489776,-812.1019324853186,-494.95882288120123,-1049.295595213719,-394.99105356454737,tested,0.9047619047619048,0.10000000000000009,87.40816800111668,50.0816173714901,1.0,170.0,1.0
Saved: cxcr4-/cd177 hi,CD177,saved gate,Exploratory subset MFI,4,5,15969.491941359833,17182.786135402184,13961.485024145657,17521.329349069274,10350.958892610439,23419.83238471632,tested,1.0,0.0,1213.2941940423516,1213.2941940423525,1.0,170.0,1.0
Saved: cxcr4-/cd177 hi,CD11b,saved gate,Exploratory subset MFI,4,5,39781.82684966759,40772.493993582255,30222.496340348567,48061.11198676546,38723.355548792606,59094.22016536811,tested,0.7301587301587301,0.19999999999999996,990.6671439146667,7266.2013285329485,1.0,170.0,1.0
Saved: cxcr4-/cd177 hi,CD45,saved gate,Exploratory subset MFI,4,5,10297.695394214039,14730.810356222806,9928.396551953085,10949.222934874346,10852.83609147469,15181.144006586104,tested,0.19047619047619047,0.6000000000000001,4433.114962008767,3377.457360369018,0.8925117435755734,170.0,0.8636363636363636
Saved: cxcr4-/cd177 hi,Ly6G,saved gate,Exploratory subset MFI,4,5,25616.04749860554,24829.43976643485,22539.124082131413,28236.439600326965,24373.715550867717,26354.42868072829,tested,0.9047619047619048,-0.09999999999999998,-786.6077321706907,-251.97538280753906,1.0,170.0,1.0
Saved: cxcr4-/cd177 hi,F4/80,saved gate,Exploratory subset MFI,4,5,4623.765975319767,4943.3910482097535,3424.4013094891448,6117.453658182305,3267.9758720084883,5895.070386361557,tested,1.0,0.0,319.62507288998677,-42.242846134743786,1.0,170.0,1.0
Saved: mx1+,OSM,saved gate,Exploratory subset MFI,1,4,5846.527227427829,19042.470004580293,5846.527227427829,5846.527227427829,14292.447722710658,24151.831838398335,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+,CXCR4,saved gate,Exploratory subset MFI,1,4,5380.46659856344,2857.196173491067,5380.46659856344,5380.46659856344,2663.073333515402,2930.8537182080318,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+,MX1,saved gate,Exploratory subset MFI,1,4,28623.70436557167,7932.603938145401,28623.70436557167,28623.70436557167,6736.371672555053,9248.589651750559,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+,PADI4,saved gate,Exploratory subset MFI,1,4,3948.9836726382237,3059.320474783346,3948.9836726382237,3948.9836726382237,1832.42499961915,4970.383451452901,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+,NAMPT,saved gate,Exploratory subset MFI,1,4,709.6391527699851,753.6028455963453,709.6391527699851,709.6391527699851,687.3835866613189,886.4358390064806,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+,CD177,saved gate,Exploratory subset MFI,1,4,-19541.999156841946,-14791.717401923952,-19541.999156841946,-19541.999156841946,-15969.31405564594,-12615.359663517453,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+,CD11b,saved gate,Exploratory subset MFI,1,4,18107.748713717767,14724.298946866304,18107.748713717767,18107.748713717767,10740.360070636023,17865.06890679137,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+,CD45,saved gate,Exploratory subset MFI,1,4,17391.39678369949,16929.058566576557,17391.39678369949,17391.39678369949,15242.820660413734,18151.27440668109,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+,Ly6G,saved gate,Exploratory subset MFI,1,4,6700.653785935829,35235.194124436006,6700.653785935829,6700.653785935829,24676.578449593337,45300.12509264348,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+,F4/80,saved gate,Exploratory subset MFI,1,4,-7897.112610897065,-6154.08035496855,-7897.112610897065,-7897.112610897065,-7294.093361189271,-2792.701219124803,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+/cd177 hi,OSM,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+/cd177 hi,CXCR4,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+/cd177 hi,MX1,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+/cd177 hi,PADI4,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+/cd177 hi,NAMPT,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+/cd177 hi,CD177,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+/cd177 hi,CD11b,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+/cd177 hi,CD45,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+/cd177 hi,Ly6G,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: mx1+/cd177 hi,F4/80,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: osm+,OSM,saved gate,Exploratory subset MFI,4,4,8739.976627475533,14712.486945207507,8533.325939772065,9111.306031716133,12622.104876273492,16720.282498205026,tested,0.02857142857142857,1.0,5972.510317731974,5643.15288465771,0.7622139764996907,170.0,0.8055555555555556
Saved: osm+,CXCR4,saved gate,Exploratory subset MFI,4,4,783.1946235850344,2016.9817268036575,-27.79812536256813,1976.6614632477463,1857.7397262930529,2265.494109236634,tested,0.34285714285714286,0.5,1233.787103218623,1412.3278670633667,0.9586466165413534,170.0,0.9339622641509433
Saved: osm+,MX1,saved gate,Exploratory subset MFI,4,4,2931.820963608946,4986.78961159316,2784.121364338058,4469.537822322882,4036.6182875030454,5704.951485106226,tested,0.34285714285714286,0.5,2054.968647984214,1395.9383264769338,0.9586466165413534,170.0,0.9339622641509433
Saved: osm+,PADI4,saved gate,Exploratory subset MFI,4,4,-2783.0763609807454,1636.085897961579,-5458.096991454419,297.6817807775318,828.5013199843313,2919.7116770981575,tested,0.11428571428571428,0.75,4419.162258942324,5371.2446612609865,0.7622139764996907,170.0,0.8055555555555556
Saved: osm+,NAMPT,saved gate,Exploratory subset MFI,4,4,232.66106745877806,519.620476592281,194.24029317128353,311.17296462335054,360.69382519883254,673.7791872176817,tested,0.11428571428571428,0.75,286.9594091335029,206.77716337934712,0.7622139764996907,170.0,0.8055555555555556
Saved: osm+,CD177,saved gate,Exploratory subset MFI,4,4,-5773.92591548635,-9399.09067085075,-7949.993838124681,-5232.813087605757,-10255.484997565885,-9025.877029614723,tested,0.34285714285714286,-0.5,-3625.1647553643998,-3625.1647553644,0.9586466165413534,170.0,0.9339622641509433
Saved: osm+,CD11b,saved gate,Exploratory subset MFI,4,4,14090.918677023892,11523.184037567265,12276.46604242315,16423.444431678792,10532.45581811066,11653.318211046671,tested,0.05714285714285714,-0.875,-2567.7346394566266,-3994.4539372867034,0.7622139764996907,170.0,0.8055555555555556
Saved: osm+,CD45,saved gate,Exploratory subset MFI,4,4,12688.386388350427,11874.644430445112,11031.603777746663,14707.150593007478,10122.102851910266,13440.15452401933,tested,0.34285714285714286,-0.5,-813.7419579053148,-1023.6804829920711,0.9586466165413534,170.0,0.9339622641509433
Saved: osm+,Ly6G,saved gate,Exploratory subset MFI,4,4,10289.807763208912,27834.318526482526,8568.735850497824,11908.891737274169,23348.956722368217,30046.1638204909,tested,0.02857142857142857,1.0,17544.510763273614,17748.48664056528,0.7622139764996907,170.0,0.8055555555555556
Saved: osm+,F4/80,saved gate,Exploratory subset MFI,4,4,-1658.8294895634347,-3774.34682072763,-2463.5550180186965,-904.2207147961964,-4488.3799116813,-1211.6956038772246,tested,0.34285714285714286,-0.5,-2115.5173311641956,-1924.6897179370358,0.9586466165413534,170.0,0.9339622641509433
