analysis	n_pairs	gene	logFC	logCPM	F	PValue	FDR
"All mature neutrophils"	12	"SNN"	0.408858778830895	7.6760369272504	1.37025840872728	0.249832810590043	0.671411911212258
"All mature neutrophils"	12	"WASF2"	-0.372521821614333	8.25579367416039	1.3718044726724	0.250018771133236	0.671411911212258
"All mature neutrophils"	12	"RTF2"	0.319579910535724	8.65978934036029	1.36850388488462	0.250736827581986	0.671519445470118
"All mature neutrophils"	12	"STAT1"	0.285365646822547	9.19098498621782	1.36879212707069	0.250841471180854	0.671519445470118
"All mature neutrophils"	12	"CD47"	-0.397138158395768	7.30538620770543	1.35828673575026	0.252100188335715	0.673729229118971
"All mature neutrophils"	12	"MBD2"	0.338252796991837	8.32099772327099	1.35637170462635	0.252452152869172	0.673729229118971
"All mature neutrophils"	12	"TMSB10"	-0.370920045575436	9.57984858535162	1.35099960273888	0.253949413506902	0.67667266083516
"All mature neutrophils"	12	"EGLN1"	-0.335777174053701	7.99873942813985	1.33798731075991	0.255904581613935	0.680825212479863
"All mature neutrophils"	12	"DDX5"	0.250274992090026	10.1545920071162	1.33717298656738	0.256352959514076	0.680962350659681
"All mature neutrophils"	12	"CMTM6"	0.278128592978226	10.5584684283211	1.33404464074373	0.256892799133249	0.681341643450781
"All mature neutrophils"	12	"RBM47"	0.311832923280117	9.39634426665579	1.32874334051616	0.257792141492972	0.681588660973909
"All mature neutrophils"	12	"CWC25"	0.329704418544688	8.07471723545578	1.32472302462989	0.257847852163074	0.681588660973909
"All mature neutrophils"	12	"VNN2"	0.302796954682226	10.4938943766084	1.32674111361288	0.258177523096178	0.681588660973909
"All mature neutrophils"	12	"PSMB4"	0.426554745722053	7.75555738661727	1.3137498663026	0.259644763402534	0.684409238093315
"All mature neutrophils"	12	"XRN2"	0.342645447366285	8.13628216897869	1.31131081406212	0.260245483412996	0.684570376669473
"All mature neutrophils"	12	"YTHDC1"	0.358425975765916	7.76153151819275	1.30960315694155	0.260503762217463	0.684570376669473
"All mature neutrophils"	12	"CASP8"	-0.407911197871085	7.97168022358332	1.30577837065991	0.261595226575199	0.685900428775448
"All mature neutrophils"	12	"YIPF4"	-0.350643169048623	7.30828199178498	1.30146738420913	0.261862589528231	0.685900428775448
"All mature neutrophils"	12	"SLA"	0.307115862935687	9.31434535372422	1.30331793767322	0.262334689020729	0.685900428775448
"All mature neutrophils"	12	"NAGK"	0.400604711612698	7.5265756986331	1.29456084458803	0.262608730597593	0.685900428775448
"All mature neutrophils"	12	"GRK2"	0.389223432180469	8.31819036190875	1.29324532687457	0.263582024108	0.687396281716304
"All mature neutrophils"	12	"SLC12A6"	0.341615060949083	8.79139444276363	1.2906971445414	0.264513743419121	0.688779337947211
"All mature neutrophils"	12	"NFKBID"	0.386513513366213	8.40641526612852	1.28318316753398	0.265543424912983	0.689238049886107
"All mature neutrophils"	12	"S100A4"	0.251370786805637	10.7470646708173	1.2795024925228	0.266602376451593	0.689238049886107
"All mature neutrophils"	12	"CLEC4A"	0.437744284532811	8.33789057146474	1.27891855640906	0.266626992695496	0.689238049886107
"All mature neutrophils"	12	"TAP2"	0.396705339468694	7.67377939009161	1.27238068705289	0.266695835018665	0.689238049886107
"All mature neutrophils"	12	"CLTC"	0.313849371181153	8.23894053517967	1.27040918743883	0.267914972055014	0.689238049886107
"All mature neutrophils"	12	"CCL3"	0.424059226095784	9.57298703008804	1.27796789745734	0.268095601942567	0.689238049886107
"All mature neutrophils"	12	"SDCBP"	0.267339589634164	11.1322757053843	1.27052086791422	0.26828992840533	0.689238049886107
"All mature neutrophils"	12	"IPMK"	-0.404808434147141	7.6772723752277	1.2663093558833	0.268652002960065	0.689238049886107
"All mature neutrophils"	12	"GYG1"	0.427504773557456	9.11085938883335	1.26095639311555	0.268704301894709	0.689238049886107
"All mature neutrophils"	12	"IFIT2"	0.366375473163952	9.84739450914531	1.26775018585199	0.268706442525528	0.689238049886107
"All mature neutrophils"	12	"DOK3"	0.295233094531843	9.69529153349323	1.25956172491381	0.270121559951082	0.691833726680681
"All mature neutrophils"	12	"IFI6"	0.410556137271181	8.91037770803414	1.25188203433339	0.270928159882057	0.692865458059032
"All mature neutrophils"	12	"JCHAIN"	0.814819529655357	10.1403725488301	1.28889735255134	0.271767739820572	0.693265290692059
"All mature neutrophils"	12	"MAP2K3"	0.325043471922264	8.30503935427043	1.24918108165683	0.271892506197993	0.693265290692059
"All mature neutrophils"	12	"S100A6"	0.223540509059555	11.0844468008368	1.24899055515478	0.272305119396511	0.693287217929396
"All mature neutrophils"	12	"RUBCNL"	0.432664559878437	7.86223911614969	1.24166399219547	0.27278590666912	0.693482393843274
"All mature neutrophils"	12	"YTHDF3"	-0.369173228594972	7.31854462511874	1.2347580723385	0.274324059987125	0.695397920317473
"All mature neutrophils"	12	"TNIP1"	0.352197223236339	8.17620150607349	1.23316049412248	0.274349878819889	0.695397920317473
"All mature neutrophils"	12	"BZW1"	0.306789424768213	8.11670560945364	1.22821563879383	0.275910065683783	0.697555625213614
"All mature neutrophils"	12	"CPD"	0.262122284888957	9.46922684852632	1.229350246806	0.276014143076949	0.697555625213614
"All mature neutrophils"	12	"SRRM1"	-0.321448149202712	7.63012435368988	1.21947019880056	0.2774834205707	0.700237573087238
"All mature neutrophils"	12	"AGFG1"	0.365574820171749	8.06111014173119	1.21060202273201	0.278314214162629	0.700441483672631
"All mature neutrophils"	12	"CORO1A"	0.309820953169355	9.34284198676597	1.21646964705331	0.278380589664764	0.700441483672631
"All mature neutrophils"	12	"ALOX5AP"	0.237259560296324	11.4112367912797	1.21211266125659	0.279360755438337	0.700975578290707
"All mature neutrophils"	12	"CHMP3"	0.346236651255465	7.96848558101349	1.20930119264183	0.2794098458921	0.700975578290707
"All mature neutrophils"	12	"COTL1"	0.271503254912174	10.0094837422334	1.20610703465415	0.280537925019911	0.701396084161226
"All mature neutrophils"	12	"BST1"	0.354762564307648	8.37148589563008	1.19873157989901	0.281093761205357	0.701396084161226
"All mature neutrophils"	12	"FRMD4B"	0.365887487883146	8.02400826678733	1.19758823318224	0.28116917206838	0.701396084161226
"All mature neutrophils"	12	"IRF2"	0.317131166574709	8.35517080159331	1.20065869736137	0.281212416027345	0.701396084161226
"All mature neutrophils"	12	"PADI2"	0.316365347897313	8.77268981797844	1.18353228154465	0.284641514782025	0.70688839672631
"All mature neutrophils"	12	"NR3C1"	0.414660677802589	7.667479785723	1.1799282940503	0.284783653068809	0.70688839672631
"All mature neutrophils"	12	"HLA-B"	0.206493380935687	12.6985036633558	1.18429701608519	0.284833591774328	0.70688839672631
"All mature neutrophils"	12	"PAG1"	0.296162492646207	8.96675765143601	1.18119267613023	0.285062220591262	0.70688839672631
"All mature neutrophils"	12	"PPP1R11"	0.401522198610393	7.61348632429788	1.17558773550159	0.285540201544075	0.707051927632948
"All mature neutrophils"	12	"SP110"	0.274723268841537	9.72384322681249	1.17839879986717	0.286036419651843	0.707260080868247
"All mature neutrophils"	12	"C4orf3"	0.291064003084713	9.66714400324829	1.17089913620827	0.287395496944763	0.709328747654761
"All mature neutrophils"	12	"SH3KBP1"	0.298801829577001	8.89502934252679	1.16705074308922	0.28802898924265	0.709328747654761
"All mature neutrophils"	12	"TAPBP"	0.267051068185707	9.48882359546139	1.16798356933345	0.288113133517114	0.709328747654761
"All mature neutrophils"	12	"RTN3"	-0.251291148847989	10.5372797488543	1.15862207932723	0.290033649964233	0.712643171399745
"All mature neutrophils"	12	"UBAP1"	0.316532918047697	8.25133970320013	1.15348542165882	0.290289963175071	0.712643171399745
"All mature neutrophils"	12	"IFNGR1"	0.299016189955289	9.06430362695739	1.14609005314675	0.292438091817084	0.715553723688814
"All mature neutrophils"	12	"RAB31"	0.266723467023754	9.52798350829168	1.14646560492625	0.292492512727133	0.715553723688814
"All mature neutrophils"	12	"HMGN2"	-0.276234646617123	8.84774150857733	1.14474397344222	0.29286657104266	0.715553723688814
"All mature neutrophils"	12	"CREBRF"	0.293564971395575	8.67369694245784	1.13741487166081	0.294267193067137	0.715553723688814
"All mature neutrophils"	12	"HNRNPC"	0.219965928946327	10.0415799648273	1.13644040206973	0.294627688633699	0.715553723688814
"All mature neutrophils"	12	"METRNL"	0.373500952269167	7.95921284578434	1.12645301931623	0.295673592494164	0.715553723688814
"All mature neutrophils"	12	"HTATIP2"	-0.351894108565264	7.24664832432023	1.1270126484245	0.295712232529053	0.715553723688814
"All mature neutrophils"	12	"LRP10"	0.227637403010018	9.70203612625119	1.12858390769681	0.296250701269514	0.715553723688814
"All mature neutrophils"	12	"PARP14"	0.347121120139683	8.77761152223195	1.12658527024697	0.29640292364415	0.715553723688814
"All mature neutrophils"	12	"CKAP4"	0.262232479834844	9.46074769203822	1.12717607143642	0.296512567591941	0.715553723688814
"All mature neutrophils"	12	"MOB1A"	0.250389106741771	9.13892114545689	1.12679869013797	0.296600174333298	0.715553723688814
"All mature neutrophils"	12	"FGL2"	-0.305027900888562	8.39423187245227	1.11947668445402	0.297905978899273	0.715553723688814
"All mature neutrophils"	12	"EPB41"	-0.393315276661632	7.09663326337879	1.1168430476773	0.29799953506948	0.715553723688814
"All mature neutrophils"	12	"NPEPPS"	-0.358595804323998	7.63046948923726	1.1142526856242	0.2986946601568	0.715553723688814
"All mature neutrophils"	12	"SMIM14"	-0.373783977519167	7.45524974069596	1.11241237475362	0.298902449191833	0.715553723688814
"All mature neutrophils"	12	"RAD21"	-0.26112525754386	8.54383691160839	1.11493233183552	0.299064585297443	0.715553723688814
"All mature neutrophils"	12	"KIAA0040"	0.358042829556636	7.79884461829718	1.10947235008062	0.299325809624975	0.715553723688814
"All mature neutrophils"	12	"S100A11"	0.228918400943445	12.0218022289995	1.11243252438758	0.299671945316831	0.715553723688814
"All mature neutrophils"	12	"TNFSF14"	0.319266624555226	8.36798311702782	1.10846524422436	0.299861547912356	0.715553723688814
"All mature neutrophils"	12	"EIF5"	-0.290969070718735	8.76119393868599	1.1099509249591	0.300205160054041	0.715553723688814
"All mature neutrophils"	12	"ELF4"	0.34193203079822	7.62011951617447	1.10401249944414	0.300481436069024	0.715553723688814
"All mature neutrophils"	12	"EIF5A"	-0.385497276400725	7.59779186731804	1.10449629276704	0.300649320967153	0.715553723688814
"All mature neutrophils"	12	"PICALM"	0.27502668879338	9.71548018803295	1.10285727364801	0.301739432419791	0.716539699335855
"All mature neutrophils"	12	"ST3GAL2"	0.394231860016236	7.38345826085001	1.09232545629896	0.302776192458646	0.716539699335855
"All mature neutrophils"	12	"IFI16"	0.27693110195416	9.10186724369174	1.09616961480056	0.302811915044661	0.716539699335855
"All mature neutrophils"	12	"SYPL1"	-0.45993305040389	7.06196847842602	1.09135266686092	0.302963200911302	0.716539699335855
"All mature neutrophils"	12	"ATF6"	0.353971010451286	7.85357373552917	1.09255236101232	0.303151411257477	0.716539699335855
"All mature neutrophils"	12	"LPCAT2"	-0.285029129487761	8.84825198754785	1.08927148695625	0.304590044971109	0.717415747158495
"All mature neutrophils"	12	"MCTP2"	0.340313853265727	8.45635084760731	1.08507693909466	0.304786692387033	0.717415747158495
"All mature neutrophils"	12	"PHF20L1"	0.28207118080681	9.10712072140661	1.08785679287162	0.304865490012124	0.717415747158495
"All mature neutrophils"	12	"UBE2L6"	0.36312310285549	7.99762432757384	1.08245326626297	0.305194344653672	0.717415747158495
"All mature neutrophils"	12	"MVP"	-0.37959368790738	7.48593188024565	1.07939035213962	0.306020628494735	0.718374006151799
"All mature neutrophils"	12	"TRIM22"	0.327076955582114	8.96201333948442	1.07244992045653	0.307860813397405	0.719487287145342
"All mature neutrophils"	12	"VAMP3"	0.369307426804522	7.35220298244115	1.06837925155447	0.308112061520636	0.719487287145342
"All mature neutrophils"	12	"TSG101"	0.339442468130428	7.63639155905568	1.0692155197253	0.308313141653966	0.719487287145342
"All mature neutrophils"	12	"TNFRSF1A"	0.322706411140937	8.85985793581431	1.07193391389284	0.308347066989828	0.719487287145342
"All mature neutrophils"	12	"STK24"	-0.300326727808396	7.60412914353141	1.06931973364382	0.30859128399707	0.719487287145342
"All mature neutrophils"	12	"BAZ2A"	0.316232542909601	7.69827299280065	1.06357764188125	0.309736266866568	0.721050089812893
"All mature neutrophils"	12	"CBX3"	0.288280338620184	8.33751073322593	1.06236028773217	0.310321056886345	0.721050089812893
"All mature neutrophils"	12	"VAPA"	0.306802675033011	8.93685571903746	1.06250164283042	0.310522154062779	0.721050089812893
"All mature neutrophils"	12	"GSK3B"	0.325727954294543	7.28179448409209	1.05298575808419	0.311522163895325	0.722394639519429
"All mature neutrophils"	12	"TMEM140"	0.392034546238697	7.69476636193065	1.04778562208912	0.312938786528831	0.724118661019733
"All mature neutrophils"	12	"EMP3"	0.414688639772396	7.46550497560836	1.04619023240389	0.31336359543205	0.724118661019733
"All mature neutrophils"	12	"EIF3H"	-0.366752745051045	7.63755151941677	1.04673959445064	0.313727669973613	0.724118661019733
"All mature neutrophils"	12	"OSBPL8"	0.276186488381445	9.04631393137785	1.04567764164669	0.31432508135545	0.724118661019733
"All mature neutrophils"	12	"XIAP"	-0.370169492104724	7.31922411854101	1.03796026703395	0.315472272315492	0.724118661019733
"All mature neutrophils"	12	"C15orf48"	-0.34338005695815	9.35282001478447	1.03782207478858	0.316324389430298	0.724118661019733
"All mature neutrophils"	12	"FUS"	0.299013869479525	8.41167457380826	1.03534649431004	0.316520181182709	0.724118661019733
"All mature neutrophils"	12	"GCH1"	0.378757974638661	7.93895801307673	1.03010803522584	0.316583917962031	0.724118661019733
"All mature neutrophils"	12	"INPP5D"	-0.313453952654749	7.88132116802193	1.03320633771111	0.316694038916874	0.724118661019733
"All mature neutrophils"	12	"PPP2R5A"	-0.323568655670353	8.27930098396135	1.03329530798665	0.316891420278613	0.724118661019733
"All mature neutrophils"	12	"ABTB1"	0.316713084436469	8.66676011280002	1.03224467260481	0.317255588947295	0.724118661019733
"All mature neutrophils"	12	"HNRNPH2"	0.296534965844663	8.1359312155847	1.03158540726141	0.317329389910745	0.724118661019733
"All mature neutrophils"	12	"USP7"	-0.300558107082939	7.49764670822529	1.0287205522955	0.317817002216218	0.724268228158074
"All mature neutrophils"	12	"CAMK1D"	0.347545249427305	7.72502308988439	1.02095620194687	0.319220400849569	0.726166972440712
"All mature neutrophils"	12	"H2AFZ"	0.272563197922882	8.60827598834441	1.01804367209292	0.320579020396522	0.726166972440712
"All mature neutrophils"	12	"SQSTM1"	0.272754841915414	9.27292940232209	1.01663613860981	0.321097094564455	0.726166972440712
"All mature neutrophils"	12	"CCDC186"	-0.336795192140413	7.41523447122837	1.01335343698911	0.321335955901583	0.726166972440712
"All mature neutrophils"	12	"ZNF292"	0.342825218596751	7.89941435872523	1.01160867805325	0.321552205669414	0.726166972440712
"All mature neutrophils"	12	"WBP2"	0.28387116432215	9.10868432887398	1.01290804572808	0.3219373694859	0.726166972440712
"All mature neutrophils"	12	"PRPF40A"	-0.298828901962862	7.91845414343614	1.0112282182129	0.322130251652471	0.726166972440712
"All mature neutrophils"	12	"CD164"	-0.260144007452663	8.73875671979797	1.01115485881154	0.322350056401509	0.726166972440712
"All mature neutrophils"	12	"DDX21"	0.304451038039911	9.03638843855477	1.00851419648322	0.32296159684799	0.726166972440712
"All mature neutrophils"	12	"SERPINB9"	0.368487529676886	8.71054538844913	1.00624376150982	0.322968667176386	0.726166972440712
"All mature neutrophils"	12	"TAF10"	0.329764358070874	7.87337039538646	1.00379066385993	0.323371614016466	0.726166972440712
"All mature neutrophils"	12	"TMEM258"	-0.35642554710328	7.73066057247208	1.00370275490691	0.323728283168499	0.726166972440712
"All mature neutrophils"	12	"MMP9"	-0.33633694322563	9.36427280805113	0.995488515445983	0.325614624886659	0.729444773244787
"All mature neutrophils"	12	"ATP2A3"	-0.31028010809265	7.4629833679604	0.991008113217092	0.326440209129821	0.729566902899877
"All mature neutrophils"	12	"AFTPH"	0.339531829440235	7.89892473751669	0.991287612450045	0.326701276380948	0.729566902899877
"All mature neutrophils"	12	"CFP"	0.357875389537487	7.35146943224316	0.989153435101306	0.327018234407629	0.729566902899877
"All mature neutrophils"	12	"SEMA4D"	0.329674348646958	8.08523342107825	0.988608275299363	0.327370996682927	0.729566902899877
"All mature neutrophils"	12	"PACS1"	0.401237788626854	7.85961695986808	0.983966836644812	0.328139538308219	0.729566902899877
"All mature neutrophils"	12	"PTPRC"	0.219412804818245	11.3315087200838	0.986226748748389	0.328325965881774	0.729566902899877
"All mature neutrophils"	12	"AP3S1"	-0.350371635195631	7.60733820856204	0.981175103219454	0.328792977640151	0.729566902899877
"All mature neutrophils"	12	"EIF4B"	-0.345645187988609	7.64360592787325	0.981288380870671	0.329070386273021	0.729566902899877
"All mature neutrophils"	12	"ARIH1"	-0.276893995221021	7.7805334573382	0.976267172925324	0.330415778623949	0.729991641171921
"All mature neutrophils"	12	"REEP5"	-0.342074489958962	7.58832212556259	0.974541471128118	0.330731281144009	0.729991641171921
"All mature neutrophils"	12	"TXNIP"	-0.220244069505789	10.8454195092071	0.974809775531108	0.331099890776151	0.729991641171921
"All mature neutrophils"	12	"TMEM167B"	0.381969787028753	7.63155975412052	0.970751738713441	0.331267951708703	0.729991641171921
"All mature neutrophils"	12	"GOLGA7"	0.332567855357191	8.3596148293799	0.969651342948553	0.331835925960751	0.729991641171921
"All mature neutrophils"	12	"GRB2"	0.215575985096472	9.84289030424912	0.97119907233157	0.331982778197784	0.729991641171921
"All mature neutrophils"	12	"USP10"	0.232515645525643	9.23527100678862	0.969689492000937	0.33234253476654	0.729991641171921
"All mature neutrophils"	12	"EIF3A"	-0.29576730180358	7.83175121269317	0.967795417735827	0.332665188459465	0.729991641171921
"All mature neutrophils"	12	"KLF7"	0.335444191682321	7.42049995746075	0.960755181194614	0.333618902763684	0.731149472723476
"All mature neutrophils"	12	"M6PR"	-0.374573499356907	7.13423525467236	0.954697057271037	0.335275505499821	0.731895205913376
"All mature neutrophils"	12	"TIFA"	0.337145109680576	7.86784164389686	0.950841239491352	0.335719863894741	0.731895205913376
"All mature neutrophils"	12	"LTB"	0.332570994287453	8.75895567259435	0.95218213107852	0.335890777139214	0.731895205913376
"All mature neutrophils"	12	"VNN3"	0.369853099109403	7.46043255345206	0.947260109600075	0.336400451420017	0.731895205913376
"All mature neutrophils"	12	"HLA-DRA"	0.397475774652875	9.10073219460775	0.956648626806201	0.336451943497119	0.731895205913376
"All mature neutrophils"	12	"RSRP1"	-0.243288770451235	8.77372823599021	0.95158561379134	0.336839778725507	0.731895205913376
"All mature neutrophils"	12	"HLA-A"	0.189538003223587	12.4179493510524	0.95102533203774	0.336973695920428	0.731895205913376
"All mature neutrophils"	12	"PTTG1IP"	-0.271318098234342	8.07279777045381	0.948345818543211	0.337371274986876	0.731895205913376
"All mature neutrophils"	12	"ADIPOR1"	0.303612252097131	8.54268412068745	0.942055188220828	0.338740303317466	0.733937323854509
"All mature neutrophils"	12	"CAPZA1"	0.198792707000202	10.3213067526404	0.93706538569839	0.340509441568833	0.736302219488817
"All mature neutrophils"	12	"TSPO"	0.28397359455187	8.78495979663937	0.934439899255695	0.340689954705198	0.736302219488817
"All mature neutrophils"	12	"WDR1"	0.303569811655552	8.35856690812244	0.930760564703855	0.341755768946063	0.737676603159048
"All mature neutrophils"	12	"YPEL3"	0.221672810552587	10.0779676414982	0.926446388809125	0.343210714122207	0.739886413861441
"All mature neutrophils"	12	"EVI2B"	-0.204678865396598	10.454144408023	0.919762043479906	0.34494085543536	0.742558133299134
"All mature neutrophils"	12	"RACK1"	-0.29261205638587	8.42044443888101	0.91493874927126	0.345645460208974	0.742558133299134
"All mature neutrophils"	12	"ACTN4"	-0.248936889094979	8.88552805162879	0.916524104801697	0.345748221740098	0.742558133299134
"All mature neutrophils"	12	"ATP2B1"	0.255518045750891	9.14360390276901	0.913222288483429	0.346626406996078	0.743513643006588
"All mature neutrophils"	12	"MTRNR2L1"	-0.40674960129544	9.88330722549415	0.925068047589014	0.347107729711574	0.743616559531912
"All mature neutrophils"	12	"MTMR6"	-0.284329654530686	7.52932482990958	0.903062777540808	0.348731609589463	0.745427513732657
"All mature neutrophils"	12	"CCNY"	-0.33230315700468	7.31756788222856	0.901534948988932	0.348998746783359	0.745427513732657
"All mature neutrophils"	12	"WSB1"	0.229590181561452	10.2919849604469	0.901693057237375	0.349663471399221	0.745427513732657
"All mature neutrophils"	12	"NSD3"	-0.351294081417394	7.49267253881704	0.899482144249168	0.349690646010949	0.745427513732657
"All mature neutrophils"	12	"BNIP2"	0.303120036386564	8.25343855715635	0.893571489243955	0.351273241211589	0.747872061934351
"All mature neutrophils"	12	"GDI2"	-0.257885291486003	8.12307393024442	0.892108736980501	0.351943488620991	0.748289868772159
"All mature neutrophils"	12	"LENG8"	-0.273234418574425	8.1522268342264	0.887703542353532	0.353179692530485	0.748289868772159
"All mature neutrophils"	12	"IFNAR1"	0.238543426792701	8.96611273563948	0.88307475918191	0.354477465513343	0.748289868772159
"All mature neutrophils"	12	"ST8SIA4"	-0.279182453147545	7.84150712551778	0.881736939314647	0.354709851396142	0.748289868772159
"All mature neutrophils"	12	"HLA-F"	0.298128871112557	8.71570420665895	0.882305920244527	0.354727036287837	0.748289868772159
"All mature neutrophils"	12	"SPTY2D1"	0.322657512365202	7.38400153970156	0.878484890748527	0.355058520254353	0.748289868772159
"All mature neutrophils"	12	"XPO6"	0.239640625818371	9.9530072214346	0.88033452676708	0.355347346918544	0.748289868772159
"All mature neutrophils"	12	"TMED5"	-0.315329040001266	7.17819888506009	0.876867650894356	0.355368432742843	0.748289868772159
"All mature neutrophils"	12	"MYL12B"	-0.196742740930672	10.0554232571597	0.879838606873081	0.355484958242252	0.748289868772159
"All mature neutrophils"	12	"RASSF5"	0.249360165139445	9.3372378303638	0.878156296695941	0.355879843995992	0.748289868772159
"All mature neutrophils"	12	"FOS"	-0.182206521172204	11.9629153119653	0.875307276959317	0.356690231385833	0.748289868772159
"All mature neutrophils"	12	"TM9SF3"	-0.308315789581936	7.77520014341755	0.872559227963376	0.357069014074618	0.748289868772159
"All mature neutrophils"	12	"LAMTOR5"	0.336963384363475	7.91672182794759	0.869844480972331	0.357477665682051	0.748289868772159
"All mature neutrophils"	12	"PPP2CA"	0.307743034468944	7.99167981178078	0.867598595221643	0.358320764476225	0.748289868772159
"All mature neutrophils"	12	"CXCR2"	0.245773143876488	10.7664053822152	0.866937963756231	0.358977922197689	0.748289868772159
"All mature neutrophils"	12	"ELF1"	0.264219505393169	8.73836050788676	0.865769385135323	0.359185837852047	0.748289868772159
"All mature neutrophils"	12	"PTPN12"	0.295853749385971	8.48147340143964	0.864292479797583	0.359384470645047	0.748289868772159
"All mature neutrophils"	12	"OAZ2"	-0.291546758750297	8.33582300355335	0.864014676107202	0.359609430606486	0.748289868772159
"All mature neutrophils"	12	"IRAK3"	0.287760801100888	8.78029126901103	0.860777395546681	0.359754744601999	0.748289868772159
"All mature neutrophils"	12	"C15orf39"	0.281191549151302	8.18533535573523	0.860463335057118	0.360289689053799	0.748495286218304
"All mature neutrophils"	12	"RALB"	0.211607919492561	9.34816643303815	0.855484009597329	0.362137130361321	0.750984715743374
"All mature neutrophils"	12	"RNF149"	0.217788166898169	10.7090146400777	0.853044409321837	0.362808398272943	0.750984715743374
"All mature neutrophils"	12	"ROCK1"	-0.263831735133285	9.10066323773744	0.851734027108197	0.36315734224537	0.750984715743374
"All mature neutrophils"	12	"SH3BGRL3"	0.188340398901484	10.9762683305822	0.851485533760072	0.363238528011073	0.750984715743374
"All mature neutrophils"	12	"SVIL"	-0.303773712744375	7.82330122292393	0.848563345772349	0.363739856337268	0.75111623763508
"All mature neutrophils"	12	"NT5C2"	0.278679772538432	8.44870928497001	0.846563684824394	0.364212672653829	0.751188637348522
"All mature neutrophils"	12	"RAB35"	-0.305083185117043	7.34863173933789	0.843895661208754	0.364651562337752	0.751190973555321
"All mature neutrophils"	12	"APOBR"	0.305177489539388	7.96896064029178	0.840688670258392	0.365554517384446	0.751381715773232
"All mature neutrophils"	12	"RPN1"	-0.294692101091507	7.35502109749824	0.839617474883587	0.365789473421981	0.751381715773232
"All mature neutrophils"	12	"SRSF9"	-0.307630259876798	7.42909962388482	0.839297858876808	0.366057758966446	0.751381715773232
"All mature neutrophils"	12	"LAMP1"	0.237726829174214	8.73011480303574	0.836821323078281	0.366958375131326	0.751532003181832
"All mature neutrophils"	12	"MAPK3"	-0.278013596467675	7.78517862093486	0.836105566327186	0.367006887334717	0.751532003181832
"All mature neutrophils"	12	"STK10"	0.301347117000112	8.07969152330272	0.827226135160541	0.369457427000807	0.755648325069588
"All mature neutrophils"	12	"SORL1"	0.231234960958285	10.1434435405483	0.827454065069366	0.370016272194735	0.755890384626388
"All mature neutrophils"	12	"BTG2"	0.195212188477512	11.2135464512248	0.821540893809315	0.371695107409955	0.756132748517803
"All mature neutrophils"	12	"PSMD4"	0.306184230472946	7.49205342702268	0.817612036342293	0.371911286945926	0.756132748517803
"All mature neutrophils"	12	"SEC14L1"	0.208477049753028	9.96797839139672	0.820847800696146	0.371912082129008	0.756132748517803
"All mature neutrophils"	12	"PSENEN"	0.342970890552423	7.669304214415	0.817407638394301	0.372075929866647	0.756132748517803
"All mature neutrophils"	12	"OGA"	-0.231009179266605	8.60996407897225	0.814625447946373	0.373657194144972	0.756132748517803
"All mature neutrophils"	12	"PIK3AP1"	0.286024537540995	9.11573838683562	0.813277442238353	0.373780486055438	0.756132748517803
"All mature neutrophils"	12	"ATP6V0B"	0.237344957159812	9.36057146526713	0.812673683530949	0.374252239596278	0.756132748517803
"All mature neutrophils"	12	"GTF2I"	0.243659848038735	8.51461895488057	0.812349709053158	0.374255462464073	0.756132748517803
"All mature neutrophils"	12	"ITSN2"	0.231938931383756	8.20220540224761	0.810632789618406	0.374623023052502	0.756132748517803
"All mature neutrophils"	12	"RHOA"	0.177620533505531	10.5885599400655	0.809255478019826	0.37525714297202	0.756132748517803
"All mature neutrophils"	12	"DOCK5"	0.267355925367236	8.32012345418566	0.806893038207957	0.37560804237735	0.756132748517803
"All mature neutrophils"	12	"CCL4L2"	0.392464839444764	10.3064539390931	0.815840652766369	0.376078455552077	0.756132748517803
"All mature neutrophils"	12	"CARD8"	-0.291739363732568	7.8779560179655	0.805104207048642	0.376099192950186	0.756132748517803
"All mature neutrophils"	12	"SELL"	0.22426515368508	11.596856867318	0.805592607195934	0.376319517020091	0.756132748517803
"All mature neutrophils"	12	"KLF2"	0.225187079093726	10.2811624160446	0.804140030646629	0.376744463859395	0.756132748517803
"All mature neutrophils"	12	"ZC3H6"	0.284180262715544	7.61098909371643	0.800263081581742	0.377324526868332	0.756412252460349
"All mature neutrophils"	12	"ARID1A"	-0.297831673050661	7.94020127144948	0.798417427026516	0.37816390525128	0.756869815007204
"All mature neutrophils"	12	"CTBS"	0.288196905176391	8.22111730935878	0.796370215426983	0.378861836437118	0.756869815007204
"All mature neutrophils"	12	"RBPJ"	0.240131689278126	8.6798200237754	0.795688989148565	0.378875973829364	0.756869815007204
"All mature neutrophils"	12	"SENP6"	-0.28476122266776	7.20739909312275	0.79263946308706	0.379519745472033	0.757274282825591
"All mature neutrophils"	12	"ACTB"	0.16312737219219	13.0939154176111	0.787776979543968	0.381576739762828	0.75958372257094
"All mature neutrophils"	12	"CTSD"	0.270764645212573	8.25141653685122	0.784052246468933	0.382184596286945	0.75958372257094
"All mature neutrophils"	12	"OST4"	-0.280804343883836	8.21645815651297	0.783420063864502	0.382735442224165	0.75958372257094
"All mature neutrophils"	12	"PTGES3"	0.323399600274221	7.42134132774909	0.776213430591281	0.383902465388346	0.75958372257094
"All mature neutrophils"	12	"EIF4H"	0.244815143704801	8.29887743254569	0.778802525312164	0.383954075484881	0.75958372257094
