p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
8.56499826401236e-07,1.67705345731136,0.066,0.333,0.0319491565244189,1,ZNF644
9.14399396371638e-07,0.501853343465283,0.037,0.265,0.0341089262834549,1,ATP2C1
9.19785271077053e-07,0.57616979198775,0.051,0.304,0.0343098301817162,1,UQCRQ
9.24089787657486e-07,1.06486602846545,0.029,0.245,0.0344703972591995,1,CAPN2
9.30263546210899e-07,0.780392312922303,0.044,0.284,0.034700690800759,1,SLC9A3R1
9.53740352393379e-07,0.443533979619679,0.118,0.441,0.0355764226249778,1,SRSF11
9.56154870366258e-07,0.203132064963613,0.029,0.245,0.0356664889744021,1,POLE4
1.00225975755023e-06,0.875482741464628,0.059,0.314,0.0373862934761385,1,WSB2
1.00630028029776e-06,2.09969935165769,0.044,0.284,0.0375370130556672,1,ZMPSTE24
1.01895871150461e-06,0.23957603051789,0.11,0.431,0.0380091978565449,1,DDX24
1.03836063781994e-06,0.586185197892975,0.044,0.284,0.0387329285119596,1,NDUFB6
1.03836063781994e-06,0.477240577745779,0.044,0.284,0.0387329285119596,1,H1-0
1.04785744220716e-06,0.231585256765263,0.059,0.314,0.0390871783092116,1,GTF2A2
1.05890633189796e-06,1.00711477736721,0.029,0.245,0.0394993239924576,1,TIMM17A
1.07639219500806e-06,1.84641044306015,0.037,0.265,0.0401515816581908,1,GYS1
1.08071138563168e-06,0.247126547244105,0.074,0.353,0.040312696106833,1,TMEM43
1.08830128022085e-06,0.939251223125157,0.044,0.284,0.040595814354798,1,NDUFB9
1.09379056398299e-06,0.846896748307736,0.051,0.294,0.0408005756176934,1,C18orf25
1.11927297956893e-06,0.27502079468346,0.022,0.225,0.0417511206838803,1,THUMPD1
1.13098622284904e-06,0.965535126061789,0.007,0.186,0.042188048084715,1,PIGG
1.13098622284904e-06,0.923426341722012,0.007,0.186,0.042188048084715,1,UBA5
1.13098622284904e-06,0.288861839476647,0.007,0.186,0.042188048084715,1,TMEM147
1.18101012381335e-06,0.443882248859114,0.118,0.441,0.0440540396384854,1,SEC63
1.20586247862038e-06,1.18370877643036,0.037,0.265,0.0449810821774976,1,DPP8
1.21471926581555e-06,1.38377027143465,0.059,0.314,0.0453114580534516,1,TCF12
1.23320142157567e-06,0.949503913946625,0.029,0.245,0.0460008794276158,1,SPTSSA
1.25419032321563e-06,1.35787128123763,0.029,0.245,0.0467838074365894,1,VKORC1L1
1.26723203051196e-06,0.894253971043395,0.022,0.225,0.0472702892021571,1,ZMYM5
1.26957468401875e-06,0.763178635764808,0.059,0.314,0.0473576748632674,1,MIB1
1.27380848077113e-06,2.02309539626359,0.051,0.294,0.0475156039497248,1,BANF1
1.28281045460662e-06,1.37320513334538,0.088,0.382,0.0478513955777363,1,CCT5
1.28984733458594e-06,1.5571448382714,0.022,0.225,0.0481138852747248,1,PDHA1
