program,population,version,n,effect,se,low,high,p,p_signflip,same_sign,contrast,min_cells,q,q_signflip
CXCR4_aging_retention,Resolved,identity_markers_removed,5,-0.168166820656505,0.0409031753468026,-0.281732241635183,-0.0546013996778282,0.0147160510278356,0.0625,5,alpha_in_UC,50,0.0686749047965661,0.145833333333333
CXCR4_aging_retention,Resolved; >=100 genes,full_gene,5,-0.206952496140387,0.0531910692845799,-0.354634580095796,-0.0592704121849785,0.0176795573606407,0.0625,5,alpha_in_UC,50,0.0825046010163233,0.145833333333333
CXCR4_aging_retention,Resolved; >=100 genes,identity_markers_removed,5,-0.200271494601681,0.0530791372024585,-0.347642805275569,-0.0529001839277932,0.0195524417039277,0.0625,5,alpha_in_UC,50,0.0912447279516626,0.145833333333333
NETosis,All annotated,full_gene,5,0.0502024105954902,0.0404553718465034,-0.0621197085466907,0.162524529737671,0.282436776308866,0.3125,4,alpha_alone,50,0.354212136655199,0.397727272727273
NETosis,All annotated,identity_markers_removed,5,0.046609466064545,0.0401017978658717,-0.0647309743297858,0.157949906458876,0.30974261764834,0.3125,4,alpha_alone,50,0.361366387256397,0.397727272727273
NETosis,Resolved,full_gene,4,0.162586587549405,0.0313635561393947,0.0627737541930302,0.26239942090578,0.0139370368598125,0.125,4,alpha_alone,50,0.0177380469124886,0.134615384615385
NETosis,Resolved,identity_markers_removed,4,0.165198669479415,0.0327124490156771,0.061093056972692,0.269304281986138,0.0149777295573695,0.125,4,alpha_alone,50,0.0190625648911975,0.134615384615385
NETosis,Resolved; >=100 genes,full_gene,2,0.117277903073449,,,,,,,alpha_alone,50,,
NETosis,Resolved; >=100 genes,identity_markers_removed,2,0.115576200481074,,,,,,,alpha_alone,50,,
Degranulation,All annotated,full_gene,5,-0.0193322032044624,0.0266460402755683,-0.0933134713004674,0.0546490648915425,0.508306233170394,0.5625,3,alpha_alone,50,0.54740671264504,0.5625
Degranulation,All annotated,identity_markers_removed,5,-0.0193322032044624,0.0266460402755683,-0.0933134713004674,0.0546490648915425,0.508306233170394,0.5625,3,alpha_alone,50,0.508306233170394,0.5625
Degranulation,Resolved,full_gene,4,0.054413800650974,0.0549075563415597,-0.12032654916038,0.229154150462328,0.394737327503684,0.375,3,alpha_alone,50,0.394737327503684,0.375
Degranulation,Resolved,identity_markers_removed,4,0.054413800650974,0.0549075563415597,-0.12032654916038,0.229154150462328,0.394737327503684,0.375,3,alpha_alone,50,0.394737327503684,0.375
Degranulation,Resolved; >=100 genes,full_gene,2,-0.0784696481524393,,,,,,,alpha_alone,50,,
Degranulation,Resolved; >=100 genes,identity_markers_removed,2,-0.0784696481524393,,,,,,,alpha_alone,50,,
Oxidative_burst,All annotated,full_gene,5,0.08875791365596,0.0603518919759959,-0.0788058014102199,0.25632162872214,0.215335419128008,0.375,3,alpha_alone,50,0.301469586779211,0.4375
Oxidative_burst,All annotated,identity_markers_removed,5,0.08875791365596,0.0603518919759959,-0.0788058014102199,0.25632162872214,0.215335419128008,0.375,3,alpha_alone,50,0.301469586779211,0.4375
Oxidative_burst,Resolved,full_gene,4,0.284181599846193,0.0215829661239718,0.215494969047896,0.352868230644491,0.000946391601758757,0.125,4,alpha_alone,50,0.00203537006606284,0.134615384615385
Oxidative_burst,Resolved,identity_markers_removed,4,0.284181599846193,0.0215829661239718,0.215494969047896,0.352868230644491,0.000946391601758757,0.125,4,alpha_alone,50,0.00203537006606284,0.134615384615385
Oxidative_burst,Resolved; >=100 genes,full_gene,2,0.225408786436663,,,,,,,alpha_alone,50,,
Oxidative_burst,Resolved; >=100 genes,identity_markers_removed,2,0.225408786436663,,,,,,,alpha_alone,50,,
Phagocytosis,All annotated,full_gene,5,0.206453012732669,0.0810133503298026,-0.0184761072461858,0.431382132711523,0.0634141158584346,0.0625,5,alpha_alone,50,0.21625514118667,0.145833333333333
Phagocytosis,All annotated,identity_markers_removed,5,0.206453012732669,0.0810133503298026,-0.0184761072461858,0.431382132711523,0.0634141158584346,0.0625,5,alpha_alone,50,0.190002171250593,0.125
Phagocytosis,Resolved,full_gene,4,0.515367454132042,0.0367644615078422,0.398366529440664,0.632368378823419,0.000786148958788842,0.125,4,alpha_alone,50,0.00203537006606284,0.134615384615385
Phagocytosis,Resolved,identity_markers_removed,4,0.515367454132042,0.0367644615078422,0.398366529440664,0.632368378823419,0.000786148958788842,0.125,4,alpha_alone,50,0.00203537006606284,0.134615384615385
Phagocytosis,Resolved; >=100 genes,full_gene,2,0.473849577430418,,,,,,,alpha_alone,50,,
Phagocytosis,Resolved; >=100 genes,identity_markers_removed,2,0.473849577430418,,,,,,,alpha_alone,50,,
Chemotaxis,All annotated,full_gene,5,0.181045833244231,0.0831948974843874,-0.0499402326537286,0.412031899142191,0.0951515889716693,0.125,4,alpha_alone,50,0.21625514118667,0.194444444444444
Chemotaxis,All annotated,identity_markers_removed,5,0.19203761389275,0.076348259116065,-0.0199391364204209,0.404014364205922,0.0656860537959538,0.0625,5,alpha_alone,50,0.190002171250593,0.125
Chemotaxis,Resolved,full_gene,4,0.50485073475993,0.0326397249202558,0.400976562781985,0.608724906737875,0.000587116703535266,0.125,4,alpha_alone,50,0.00203537006606284,0.134615384615385
Chemotaxis,Resolved,identity_markers_removed,4,0.497764632637029,0.0378302406265463,0.377371923127082,0.618157342146975,0.000948327393850887,0.125,4,alpha_alone,50,0.00203537006606284,0.134615384615385
Chemotaxis,Resolved; >=100 genes,full_gene,2,0.474893486654475,,,,,,,alpha_alone,50,,
Chemotaxis,Resolved; >=100 genes,identity_markers_removed,2,0.472281899578774,,,,,,,alpha_alone,50,,
OSM_inflammation,All annotated,full_gene,5,0.164430562910669,0.0801292066975687,-0.0580437808081776,0.386904906629516,0.109433088205565,0.125,4,alpha_alone,50,0.21625514118667,0.194444444444444
OSM_inflammation,All annotated,identity_markers_removed,5,0.156143067871358,0.0764929232415162,-0.0562353344448199,0.368521470187537,0.110782987270079,0.125,4,alpha_alone,50,0.21625514118667,0.194444444444444
OSM_inflammation,Resolved,full_gene,4,0.36772403933058,0.0142498090611359,0.32237478713297,0.41307329152819,0.000127640644417318,0.125,4,alpha_alone,50,0.00178696902184245,0.134615384615385
OSM_inflammation,Resolved,identity_markers_removed,4,0.338325165591801,0.0127386580968783,0.297785070197118,0.378865260986483,0.000117118856626006,0.125,4,alpha_alone,50,0.0014796966408481,0.134615384615385
OSM_inflammation,Resolved; >=100 genes,full_gene,2,0.345984826694835,,,,,,,alpha_alone,50,,
OSM_inflammation,Resolved; >=100 genes,identity_markers_removed,2,0.309343707979607,,,,,,,alpha_alone,50,,
Type_I_interferon,All annotated,full_gene,5,0.0113444135176211,0.0192013546586063,-0.0419670936374332,0.0646559206726753,0.586413367250838,0.5625,3,alpha_alone,50,0.586413367250838,0.5625
Type_I_interferon,All annotated,identity_markers_removed,5,0.0186977502300716,0.0206884486182255,-0.0387425916701365,0.0761380921302798,0.417222064192791,0.4375,3,alpha_alone,50,0.449316069130698,0.471153846153846
Type_I_interferon,Resolved,full_gene,4,0.0548481914527346,0.0133764233343398,0.0122784424344542,0.0974179404710149,0.0262442979276523,0.125,4,alpha_alone,50,0.030618347582261,0.134615384615385
Type_I_interferon,Resolved,identity_markers_removed,4,0.0618323013785882,0.0148448917338691,0.0145892305277998,0.109075372229377,0.0251798803036907,0.125,4,alpha_alone,50,0.0293765270209725,0.134615384615385
Type_I_interferon,Resolved; >=100 genes,full_gene,2,0.0515903830689965,,,,,,,alpha_alone,50,,
Type_I_interferon,Resolved; >=100 genes,identity_markers_removed,2,0.0654551426231808,,,,,,,alpha_alone,50,,
Immature_granulopoiesis,All annotated,full_gene,5,-0.0977124589189461,0.0359672527240966,-0.197573561692176,0.0021486438542838,0.0531674363210318,0.0625,5,alpha_alone,50,0.21625514118667,0.145833333333333
Immature_granulopoiesis,All annotated,identity_markers_removed,5,-0.0977124589189461,0.0359672527240966,-0.197573561692176,0.0021486438542838,0.0531674363210318,0.0625,5,alpha_alone,50,0.190002171250593,0.125
Immature_granulopoiesis,Resolved,full_gene,4,-0.106404994530008,0.0592522663975705,-0.294972150806642,0.0821621617466262,0.170395938993314,0.125,4,alpha_alone,50,0.183503318915877,0.134615384615385
Immature_granulopoiesis,Resolved,identity_markers_removed,4,-0.106404994530008,0.0592522663975705,-0.294972150806642,0.0821621617466262,0.170395938993314,0.125,4,alpha_alone,50,0.183503318915877,0.134615384615385
Immature_granulopoiesis,Resolved; >=100 genes,full_gene,2,-0.255011837436523,,,,,,,alpha_alone,50,,
Immature_granulopoiesis,Resolved; >=100 genes,identity_markers_removed,2,-0.255011837436523,,,,,,,alpha_alone,50,,
Survival_antiapoptosis,All annotated,full_gene,5,0.140158263221704,0.0604986580824822,-0.0278129398824384,0.308129466325847,0.0814295019645398,0.0625,5,alpha_alone,50,0.21625514118667,0.145833333333333
Survival_antiapoptosis,All annotated,identity_markers_removed,5,0.140158263221704,0.0604986580824822,-0.0278129398824384,0.308129466325847,0.0814295019645398,0.0625,5,alpha_alone,50,0.190002171250593,0.125
Survival_antiapoptosis,Resolved,full_gene,4,0.335902191959516,0.0227589310104607,0.263473116053068,0.408331267865963,0.000674771352244044,0.125,4,alpha_alone,50,0.00203537006606284,0.134615384615385
Survival_antiapoptosis,Resolved,identity_markers_removed,4,0.335902191959516,0.0227589310104607,0.263473116053068,0.408331267865963,0.000674771352244044,0.125,4,alpha_alone,50,0.00203537006606284,0.134615384615385
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,2,0.325468240425045,,,,,,,alpha_alone,50,,
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,2,0.325468240425045,,,,,,,alpha_alone,50,,
Hypoxia_glycolysis,All annotated,full_gene,5,0.0622030961629341,0.0319705258269292,-0.0265613137798431,0.150967506105711,0.123574366392383,0.125,4,alpha_alone,50,0.21625514118667,0.194444444444444
Hypoxia_glycolysis,All annotated,identity_markers_removed,5,0.0622030961629341,0.0319705258269292,-0.0265613137798431,0.150967506105711,0.123574366392383,0.125,4,alpha_alone,50,0.21625514118667,0.194444444444444
Hypoxia_glycolysis,Resolved,full_gene,4,0.191637101912909,0.0149161845039622,0.144167145649344,0.239107058176473,0.00101768503303142,0.125,4,alpha_alone,50,0.00203537006606284,0.134615384615385
Hypoxia_glycolysis,Resolved,identity_markers_removed,4,0.191637101912909,0.0149161845039622,0.144167145649344,0.239107058176473,0.00101768503303142,0.125,4,alpha_alone,50,0.00203537006606284,0.134615384615385
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,2,0.192488286183663,,,,,,,alpha_alone,50,,
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,2,0.192488286183663,,,,,,,alpha_alone,50,,
ER_stress,All annotated,full_gene,5,0.123375766149043,0.0689928969242306,-0.0681792248096532,0.314930757107739,0.148254421553923,0.0625,5,alpha_alone,50,0.23061798908388,0.145833333333333
ER_stress,All annotated,identity_markers_removed,5,0.123375766149043,0.0689928969242306,-0.0681792248096532,0.314930757107739,0.148254421553923,0.0625,5,alpha_alone,50,0.23061798908388,0.125
ER_stress,Resolved,full_gene,4,0.340264647059243,0.0333079109177681,0.234264009022273,0.446265285096214,0.00199931174521162,0.125,4,alpha_alone,50,0.00349879555412034,0.134615384615385
ER_stress,Resolved,identity_markers_removed,4,0.340264647059243,0.0333079109177681,0.234264009022273,0.446265285096214,0.00199931174521162,0.125,4,alpha_alone,50,0.00349879555412034,0.134615384615385
ER_stress,Resolved; >=100 genes,full_gene,2,0.363774107236375,,,,,,,alpha_alone,50,,
ER_stress,Resolved; >=100 genes,identity_markers_removed,2,0.363774107236375,,,,,,,alpha_alone,50,,
Proliferation_stress,All annotated,full_gene,5,0.0196245116840951,0.0166399768192663,-0.0265754705063616,0.0658244938745518,0.303610402847313,0.25,4,alpha_alone,50,0.354212136655199,0.35
Proliferation_stress,All annotated,identity_markers_removed,5,0.0196245116840951,0.0166399768192663,-0.0265754705063616,0.0658244938745518,0.303610402847313,0.25,4,alpha_alone,50,0.361366387256397,0.35
Proliferation_stress,Resolved,full_gene,4,0.0333508879713792,0.00402690757782132,0.0205354708286227,0.0461663051141356,0.00368745629729767,0.125,4,alpha_alone,50,0.00573604312912971,0.134615384615385
Proliferation_stress,Resolved,identity_markers_removed,4,0.0333508879713792,0.00402690757782132,0.0205354708286227,0.0461663051141356,0.00368745629729767,0.125,4,alpha_alone,50,0.00573604312912971,0.134615384615385
Proliferation_stress,Resolved; >=100 genes,full_gene,2,0.0194318757140736,,,,,,,alpha_alone,50,,
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,2,0.0194318757140736,,,,,,,alpha_alone,50,,
Integrin_adhesion,All annotated,full_gene,5,0.118929508492727,0.0510144611812232,-0.0227093425481832,0.260568359533637,0.0801387630545481,0.0625,5,alpha_alone,50,0.21625514118667,0.145833333333333
Integrin_adhesion,All annotated,identity_markers_removed,5,0.118929508492727,0.0510144611812232,-0.0227093425481832,0.260568359533637,0.0801387630545481,0.0625,5,alpha_alone,50,0.190002171250593,0.125
Integrin_adhesion,Resolved,full_gene,4,0.261291898371208,0.0447589892051683,0.118848818546986,0.403734978195429,0.0100151758495917,0.125,4,alpha_alone,50,0.0140212461894284,0.134615384615385
Integrin_adhesion,Resolved,identity_markers_removed,4,0.261291898371208,0.0447589892051683,0.118848818546986,0.403734978195429,0.0100151758495917,0.125,4,alpha_alone,50,0.0140212461894284,0.134615384615385
Integrin_adhesion,Resolved; >=100 genes,full_gene,2,0.298114943811106,,,,,,,alpha_alone,50,,
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,2,0.298114943811106,,,,,,,alpha_alone,50,,
CXCR4_aging_retention,All annotated,full_gene,5,0.225776611225533,0.111252558485954,-0.0831100102235257,0.534663232674591,0.112288582606007,0.0625,5,alpha_alone,50,0.21625514118667,0.145833333333333
CXCR4_aging_retention,All annotated,identity_markers_removed,5,0.25011125972972,0.106631108268664,-0.0459441588846274,0.546166678344067,0.0788959166126417,0.0625,5,alpha_alone,50,0.190002171250593,0.125
CXCR4_aging_retention,Resolved,full_gene,4,0.64365818709544,0.03260661657755,0.539889380640414,0.747426993550467,0.000284069302854131,0.125,4,alpha_alone,50,0.00198848511997892,0.134615384615385
CXCR4_aging_retention,Resolved,identity_markers_removed,4,0.66149913459048,0.0303499305388692,0.564912110281439,0.758086158899522,0.000211385234406871,0.125,4,alpha_alone,50,0.0014796966408481,0.134615384615385
CXCR4_aging_retention,Resolved; >=100 genes,full_gene,2,0.588885663315368,,,,,,,alpha_alone,50,,
CXCR4_aging_retention,Resolved; >=100 genes,identity_markers_removed,2,0.608027876741565,,,,,,,alpha_alone,50,,
NETosis,All annotated,full_gene,5,-0.0244557314027956,0.0228008614383904,-0.0877610715377078,0.0388496087321167,0.343859916143607,0.5,2,UC_vs_control_fibroblasts,50,0.401169902167542,0.583333333333333
NETosis,All annotated,identity_markers_removed,5,-0.0258659419224942,0.0231090255953884,-0.090026882922701,0.0382949990777126,0.325683285493033,0.5,2,UC_vs_control_fibroblasts,50,0.379963833075205,0.583333333333333
NETosis,Resolved,full_gene,4,-0.0449765534435704,0.0275358283321317,-0.132607848582089,0.0426547416949485,0.200895928070849,0.375,3,UC_vs_control_fibroblasts,50,0.293757759013128,0.525
NETosis,Resolved,identity_markers_removed,4,-0.0477240998252579,0.0261851230781867,-0.131056848018833,0.0356086483683166,0.165895279937662,0.25,3,UC_vs_control_fibroblasts,50,0.264188899361809,0.35
NETosis,Resolved; >=100 genes,full_gene,4,-0.048824278273037,0.0259583673435761,-0.131435388516798,0.0337868319707239,0.156560563565015,0.25,3,UC_vs_control_fibroblasts,50,0.243538654434468,0.35
NETosis,Resolved; >=100 genes,identity_markers_removed,4,-0.04911814776384,0.0258978949977626,-0.131536808014095,0.0333005124864151,0.154146211295736,0.25,3,UC_vs_control_fibroblasts,50,0.239782995348923,0.35
Degranulation,All annotated,full_gene,5,-0.0328373829687567,0.0144643059542649,-0.0729967344355588,0.00732196849804531,0.085705332292809,0.1875,4,UC_vs_control_fibroblasts,50,0.401169902167542,0.556818181818182
Degranulation,All annotated,identity_markers_removed,5,-0.0328373829687567,0.0144643059542649,-0.0729967344355588,0.00732196849804531,0.085705332292809,0.1875,4,UC_vs_control_fibroblasts,50,0.29819887188203,0.5
Degranulation,Resolved,full_gene,4,-0.0329590477277833,0.0167812658281414,-0.0863645251605356,0.0204464297049691,0.144282747667812,0.25,3,UC_vs_control_fibroblasts,50,0.293757759013128,0.388888888888889
Degranulation,Resolved,identity_markers_removed,4,-0.0329590477277833,0.0167812658281414,-0.0863645251605356,0.0204464297049691,0.144282747667812,0.25,3,UC_vs_control_fibroblasts,50,0.264188899361809,0.35
Degranulation,Resolved; >=100 genes,full_gene,4,-0.033573625015665,0.0170166286949326,-0.0877281321342379,0.0205808821029079,0.143029855569485,0.25,3,UC_vs_control_fibroblasts,50,0.243538654434468,0.35
Degranulation,Resolved; >=100 genes,identity_markers_removed,4,-0.033573625015665,0.0170166286949326,-0.0877281321342379,0.0205808821029079,0.143029855569485,0.25,3,UC_vs_control_fibroblasts,50,0.239782995348923,0.35
Oxidative_burst,All annotated,full_gene,5,-0.0430346616654936,0.0326268608903019,-0.133621349882342,0.0475520265513543,0.257612386882479,0.375,3,UC_vs_control_fibroblasts,50,0.401169902167542,0.556818181818182
Oxidative_burst,All annotated,identity_markers_removed,5,-0.0430346616654936,0.0326268608903019,-0.133621349882342,0.0475520265513543,0.257612386882479,0.375,3,UC_vs_control_fibroblasts,50,0.379963833075205,0.525
Oxidative_burst,Resolved,full_gene,4,-0.0406037794823072,0.0465112608272592,-0.188623369656105,0.107415810691491,0.446919640694095,0.5,2,UC_vs_control_fibroblasts,50,0.525578352238079,0.538461538461538
Oxidative_burst,Resolved,identity_markers_removed,4,-0.0406037794823072,0.0465112608272592,-0.188623369656105,0.107415810691491,0.446919640694095,0.5,2,UC_vs_control_fibroblasts,50,0.521406247476444,0.538461538461538
Oxidative_burst,Resolved; >=100 genes,full_gene,4,-0.0427299310077953,0.0452335279719859,-0.186683204977189,0.101223342961599,0.414527487445475,0.5,2,UC_vs_control_fibroblasts,50,0.460839126970808,0.538461538461538
Oxidative_burst,Resolved; >=100 genes,identity_markers_removed,4,-0.0427299310077953,0.0452335279719859,-0.186683204977189,0.101223342961599,0.414527487445475,0.5,2,UC_vs_control_fibroblasts,50,0.460839126970808,0.538461538461538
Phagocytosis,All annotated,full_gene,5,-0.0668691873726643,0.037056708267338,-0.169755103656258,0.0360167289109289,0.145473154590945,0.1875,4,UC_vs_control_fibroblasts,50,0.401169902167542,0.556818181818182
Phagocytosis,All annotated,identity_markers_removed,5,-0.0668691873726643,0.037056708267338,-0.169755103656258,0.0360167289109289,0.145473154590945,0.1875,4,UC_vs_control_fibroblasts,50,0.339437360712205,0.5
Phagocytosis,Resolved,full_gene,4,-0.0798427788269905,0.0443572318750793,-0.221007287520449,0.0613217298664682,0.169680842668931,0.25,3,UC_vs_control_fibroblasts,50,0.293757759013128,0.388888888888889
Phagocytosis,Resolved,identity_markers_removed,4,-0.0798427788269905,0.0443572318750793,-0.221007287520449,0.0613217298664682,0.169680842668931,0.25,3,UC_vs_control_fibroblasts,50,0.264188899361809,0.35
Phagocytosis,Resolved; >=100 genes,full_gene,4,-0.0836701746206153,0.0415020214938127,-0.215748129585405,0.048407780344174,0.137178577683569,0.25,3,UC_vs_control_fibroblasts,50,0.243538654434468,0.35
Phagocytosis,Resolved; >=100 genes,identity_markers_removed,4,-0.0836701746206153,0.0415020214938127,-0.215748129585405,0.048407780344174,0.137178577683569,0.25,3,UC_vs_control_fibroblasts,50,0.239782995348923,0.35
Chemotaxis,All annotated,full_gene,5,-0.0382835403088531,0.0308799921690946,-0.124020143415282,0.0474530627975757,0.282829361977569,0.375,3,UC_vs_control_fibroblasts,50,0.401169902167542,0.556818181818182
Chemotaxis,All annotated,identity_markers_removed,5,-0.0419390984301467,0.0286588774607914,-0.121508898476624,0.037630701616331,0.217197502802093,0.25,3,UC_vs_control_fibroblasts,50,0.379963833075205,0.5
Chemotaxis,Resolved,full_gene,4,-0.0282214355905242,0.0335600992454124,-0.135024649439041,0.078581778257993,0.462132232507763,0.5,2,UC_vs_control_fibroblasts,50,0.525578352238079,0.538461538461538
Chemotaxis,Resolved,identity_markers_removed,4,-0.030179555807899,0.0313876711658557,-0.130069133941136,0.0697100223253385,0.407225959083902,0.5,2,UC_vs_control_fibroblasts,50,0.518287584288603,0.538461538461538
Chemotaxis,Resolved; >=100 genes,full_gene,4,-0.0333248462110683,0.0303080268766626,-0.129778514365143,0.063128821943006,0.351855455623809,0.5,2,UC_vs_control_fibroblasts,50,0.447816034430302,0.538461538461538
Chemotaxis,Resolved; >=100 genes,identity_markers_removed,4,-0.0313429450086373,0.0301819702012233,-0.127395444561703,0.0647095545444287,0.375400615652382,0.5,2,UC_vs_control_fibroblasts,50,0.460839126970808,0.538461538461538
OSM_inflammation,All annotated,full_gene,5,0.0298009813169873,0.0215935280075166,-0.0301522638234337,0.0897542264574083,0.239676047607035,0.25,4,UC_vs_control_fibroblasts,50,0.401169902167542,0.556818181818182
OSM_inflammation,All annotated,identity_markers_removed,5,0.0485526592608674,0.019552489428374,-0.00573375430697321,0.102839072828708,0.0679779228076557,0.125,4,UC_vs_control_fibroblasts,50,0.29819887188203,0.5
OSM_inflammation,Resolved,full_gene,4,0.0576256308198939,0.0234668175810134,-0.0170562560875689,0.132307517727357,0.0912219176970894,0.25,3,UC_vs_control_fibroblasts,50,0.293757759013128,0.388888888888889
OSM_inflammation,Resolved,identity_markers_removed,4,0.0820840470342122,0.0233654805297095,0.00772465985125992,0.156443434217164,0.0391120694176408,0.125,4,UC_vs_control_fibroblasts,50,0.264188899361809,0.35
OSM_inflammation,Resolved; >=100 genes,full_gene,4,0.0592947598214407,0.0243706094228551,-0.0182633960938368,0.136852915736718,0.0930764982432898,0.25,3,UC_vs_control_fibroblasts,50,0.243538654434468,0.35
OSM_inflammation,Resolved; >=100 genes,identity_markers_removed,4,0.0846258339289961,0.0245039522885937,0.0066433215033128,0.162608346354679,0.0408308523151093,0.125,4,UC_vs_control_fibroblasts,50,0.239782995348923,0.35
Type_I_interferon,All annotated,full_gene,5,-0.00759350734773798,0.00643100909880743,-0.0254488510816043,0.0102618363861284,0.303110984210463,0.4375,3,UC_vs_control_fibroblasts,50,0.401169902167542,0.556818181818182
Type_I_interferon,All annotated,identity_markers_removed,5,-0.010462486503883,0.00690726412644619,-0.0296401261780628,0.00871515317029687,0.204417162419214,0.375,3,UC_vs_control_fibroblasts,50,0.379963833075205,0.525
Type_I_interferon,Resolved,full_gene,4,-0.0190036517851785,0.00932034298848878,-0.0486651428928715,0.0106578393225146,0.13418304375533,0.25,3,UC_vs_control_fibroblasts,50,0.293757759013128,0.388888888888889
Type_I_interferon,Resolved,identity_markers_removed,4,-0.0220024119441892,0.0111769458805285,-0.057572442066033,0.0135676181776547,0.143649179339463,0.25,3,UC_vs_control_fibroblasts,50,0.264188899361809,0.35
Type_I_interferon,Resolved; >=100 genes,full_gene,4,-0.0198701862416433,0.00947547471174574,-0.0500253757288477,0.0102850032455611,0.12692581460214,0.25,3,UC_vs_control_fibroblasts,50,0.243538654434468,0.35
Type_I_interferon,Resolved; >=100 genes,identity_markers_removed,4,-0.0237640849092315,0.0122416563835168,-0.0627224990375071,0.0151943292190441,0.147531451915468,0.25,3,UC_vs_control_fibroblasts,50,0.239782995348923,0.35
Immature_granulopoiesis,All annotated,full_gene,5,0.00462318629557241,0.00660518181605063,-0.0137157384265428,0.0229621110176877,0.522537674684054,0.5625,4,UC_vs_control_fibroblasts,50,0.562732880428981,0.605769230769231
Immature_granulopoiesis,All annotated,identity_markers_removed,5,0.00462318629557241,0.00660518181605063,-0.0137157384265428,0.0229621110176877,0.522537674684054,0.5625,4,UC_vs_control_fibroblasts,50,0.562732880428981,0.605769230769231
Immature_granulopoiesis,Resolved,full_gene,4,0.0174220834385394,0.00689255861094109,-0.00451311424680145,0.0393572811238803,0.0855990920421816,0.125,4,UC_vs_control_fibroblasts,50,0.293757759013128,0.388888888888889
Immature_granulopoiesis,Resolved,identity_markers_removed,4,0.0174220834385394,0.00689255861094109,-0.00451311424680145,0.0393572811238803,0.0855990920421816,0.125,4,UC_vs_control_fibroblasts,50,0.264188899361809,0.35
Immature_granulopoiesis,Resolved; >=100 genes,full_gene,4,0.0155771438232938,0.00698018493393813,-0.00663691992991458,0.0377912075765022,0.111827756005081,0.125,4,UC_vs_control_fibroblasts,50,0.243538654434468,0.35
Immature_granulopoiesis,Resolved; >=100 genes,identity_markers_removed,4,0.0155771438232938,0.00698018493393813,-0.00663691992991458,0.0377912075765022,0.111827756005081,0.125,4,UC_vs_control_fibroblasts,50,0.239782995348923,0.35
Survival_antiapoptosis,All annotated,full_gene,5,-0.0217975379587893,0.0186890003636939,-0.073686521539607,0.0300914456220284,0.308277875754445,0.4375,3,UC_vs_control_fibroblasts,50,0.401169902167542,0.556818181818182
Survival_antiapoptosis,All annotated,identity_markers_removed,5,-0.0217975379587893,0.0186890003636939,-0.073686521539607,0.0300914456220284,0.308277875754445,0.4375,3,UC_vs_control_fibroblasts,50,0.379963833075205,0.556818181818182
Survival_antiapoptosis,Resolved,full_gene,4,-0.0175451725449672,0.0222550629941224,-0.0883707155444681,0.0532803704545337,0.48803704136393,0.5,2,UC_vs_control_fibroblasts,50,0.525578352238079,0.538461538461538
Survival_antiapoptosis,Resolved,identity_markers_removed,4,-0.0175451725449672,0.0222550629941224,-0.0883707155444681,0.0532803704545337,0.48803704136393,0.5,2,UC_vs_control_fibroblasts,50,0.525578352238079,0.538461538461538
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,4,-0.0188565170615178,0.0206212093222529,-0.0844824084796036,0.0467693743565681,0.427922046472893,0.5,2,UC_vs_control_fibroblasts,50,0.460839126970808,0.538461538461538
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,4,-0.0188565170615178,0.0206212093222529,-0.0844824084796036,0.0467693743565681,0.427922046472893,0.5,2,UC_vs_control_fibroblasts,50,0.460839126970808,0.538461538461538
Hypoxia_glycolysis,All annotated,full_gene,5,-0.0488051504866972,0.0227627449795504,-0.112004662366035,0.0143943613926411,0.0986347940059724,0.25,3,UC_vs_control_fibroblasts,50,0.401169902167542,0.556818181818182
Hypoxia_glycolysis,All annotated,identity_markers_removed,5,-0.0488051504866972,0.0227627449795504,-0.112004662366035,0.0143943613926411,0.0986347940059724,0.25,3,UC_vs_control_fibroblasts,50,0.29819887188203,0.5
Hypoxia_glycolysis,Resolved,full_gene,4,-0.0482147333953348,0.0267996072247629,-0.133503044390836,0.0370735776001664,0.169835721018306,0.25,3,UC_vs_control_fibroblasts,50,0.293757759013128,0.388888888888889
Hypoxia_glycolysis,Resolved,identity_markers_removed,4,-0.0482147333953348,0.0267996072247629,-0.133503044390836,0.0370735776001664,0.169835721018306,0.25,3,UC_vs_control_fibroblasts,50,0.264188899361809,0.35
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,4,-0.0509264119641995,0.0261450880849222,-0.134131750941377,0.0322789270129781,0.146583182070719,0.25,3,UC_vs_control_fibroblasts,50,0.243538654434468,0.35
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,4,-0.0509264119641995,0.0261450880849222,-0.134131750941377,0.0322789270129781,0.146583182070719,0.25,3,UC_vs_control_fibroblasts,50,0.239782995348923,0.35
ER_stress,All annotated,full_gene,5,-0.0303345385462977,0.0269303289686332,-0.105105118592626,0.0444360415000301,0.32299605211891,0.3125,4,UC_vs_control_fibroblasts,50,0.401169902167542,0.556818181818182
