program,population,version,DonorID,delta,contrast,min_cells
Survival_antiapoptosis,All annotated,identity_markers_removed,Donor4,-0.377496860406566,alpha_interaction,0
Survival_antiapoptosis,All annotated,identity_markers_removed,Donor5,-0.120684271176238,alpha_interaction,0
Survival_antiapoptosis,All annotated,identity_markers_removed,Donor6,-0.41452357741966,alpha_interaction,0
Survival_antiapoptosis,Resolved,full_gene,Donor1,-0.424328493641013,alpha_interaction,0
Survival_antiapoptosis,Resolved,full_gene,Donor2,-0.352864693827611,alpha_interaction,0
Survival_antiapoptosis,Resolved,full_gene,Donor3,-0.288425997893368,alpha_interaction,0
Survival_antiapoptosis,Resolved,full_gene,Donor4,-0.387270589750949,alpha_interaction,0
Survival_antiapoptosis,Resolved,full_gene,Donor5,-0.356358775282259,alpha_interaction,0
Survival_antiapoptosis,Resolved,full_gene,Donor6,-1.04284423147559,alpha_interaction,0
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor1,-0.424328493641013,alpha_interaction,0
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor2,-0.352864693827611,alpha_interaction,0
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor3,-0.288425997893368,alpha_interaction,0
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor4,-0.387270589750949,alpha_interaction,0
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor5,-0.356358775282259,alpha_interaction,0
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor6,-1.04284423147559,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor1,-0.43553237981151,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor2,-0.340992986546002,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor3,-0.281168663823155,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor4,-0.347946008709784,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor5,-0.467666223433779,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor6,-1.03841024824499,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor1,-0.43553237981151,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor2,-0.340992986546002,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.281168663823155,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.347946008709784,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor5,-0.467666223433779,alpha_interaction,0
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor6,-1.03841024824499,alpha_interaction,0
Hypoxia_glycolysis,All annotated,full_gene,Donor1,0.0153101254346088,alpha_interaction,0
Hypoxia_glycolysis,All annotated,full_gene,Donor2,-0.0431372376570766,alpha_interaction,0
Hypoxia_glycolysis,All annotated,full_gene,Donor3,-0.0947848635939344,alpha_interaction,0
Hypoxia_glycolysis,All annotated,full_gene,Donor4,-0.118121503823799,alpha_interaction,0
Hypoxia_glycolysis,All annotated,full_gene,Donor5,-0.0278035945642824,alpha_interaction,0
Hypoxia_glycolysis,All annotated,full_gene,Donor6,0.006205290045037,alpha_interaction,0
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor1,0.0153101254346088,alpha_interaction,0
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor2,-0.0431372376570766,alpha_interaction,0
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor3,-0.0947848635939344,alpha_interaction,0
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor4,-0.118121503823799,alpha_interaction,0
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor5,-0.0278035945642824,alpha_interaction,0
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor6,0.006205290045037,alpha_interaction,0
Hypoxia_glycolysis,Resolved,full_gene,Donor1,-0.205397787162915,alpha_interaction,0
Hypoxia_glycolysis,Resolved,full_gene,Donor2,-0.249931869894048,alpha_interaction,0
Hypoxia_glycolysis,Resolved,full_gene,Donor3,-0.11661246743078,alpha_interaction,0
Hypoxia_glycolysis,Resolved,full_gene,Donor4,-0.138271220311084,alpha_interaction,0
Hypoxia_glycolysis,Resolved,full_gene,Donor5,-0.325180741994299,alpha_interaction,0
Hypoxia_glycolysis,Resolved,full_gene,Donor6,0.127224778026587,alpha_interaction,0
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor1,-0.205397787162915,alpha_interaction,0
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor2,-0.249931869894048,alpha_interaction,0
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor3,-0.11661246743078,alpha_interaction,0
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor4,-0.138271220311084,alpha_interaction,0
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor5,-0.325180741994299,alpha_interaction,0
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor6,0.127224778026587,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor1,-0.169296549009833,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor2,-0.258562884776761,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor3,-0.129769583760629,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor4,-0.0985192729851265,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor5,-0.369957907255113,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor6,0.146705311397366,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor1,-0.169296549009833,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor2,-0.258562884776761,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.129769583760629,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.0985192729851265,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor5,-0.369957907255113,alpha_interaction,0
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor6,0.146705311397366,alpha_interaction,0
ER_stress,All annotated,full_gene,Donor1,-0.101825860615378,alpha_interaction,0
ER_stress,All annotated,full_gene,Donor2,-0.0554553986636041,alpha_interaction,0
ER_stress,All annotated,full_gene,Donor3,-0.321729652458833,alpha_interaction,0
ER_stress,All annotated,full_gene,Donor4,-0.387952597497448,alpha_interaction,0
ER_stress,All annotated,full_gene,Donor5,0.00884335394782498,alpha_interaction,0
ER_stress,All annotated,full_gene,Donor6,-0.777935489740576,alpha_interaction,0
ER_stress,All annotated,identity_markers_removed,Donor1,-0.101825860615378,alpha_interaction,0
ER_stress,All annotated,identity_markers_removed,Donor2,-0.0554553986636041,alpha_interaction,0
ER_stress,All annotated,identity_markers_removed,Donor3,-0.321729652458833,alpha_interaction,0
ER_stress,All annotated,identity_markers_removed,Donor4,-0.387952597497448,alpha_interaction,0
ER_stress,All annotated,identity_markers_removed,Donor5,0.00884335394782498,alpha_interaction,0
ER_stress,All annotated,identity_markers_removed,Donor6,-0.777935489740576,alpha_interaction,0
ER_stress,Resolved,full_gene,Donor1,-0.41809943204954,alpha_interaction,0
ER_stress,Resolved,full_gene,Donor2,-0.345471030129658,alpha_interaction,0
ER_stress,Resolved,full_gene,Donor3,-0.417748306708914,alpha_interaction,0
ER_stress,Resolved,full_gene,Donor4,-0.411870492349078,alpha_interaction,0
ER_stress,Resolved,full_gene,Donor5,-0.0401725352302297,alpha_interaction,0
ER_stress,Resolved,full_gene,Donor6,-0.438983317723334,alpha_interaction,0
ER_stress,Resolved,identity_markers_removed,Donor1,-0.41809943204954,alpha_interaction,0
ER_stress,Resolved,identity_markers_removed,Donor2,-0.345471030129658,alpha_interaction,0
ER_stress,Resolved,identity_markers_removed,Donor3,-0.417748306708914,alpha_interaction,0
ER_stress,Resolved,identity_markers_removed,Donor4,-0.411870492349078,alpha_interaction,0
ER_stress,Resolved,identity_markers_removed,Donor5,-0.0401725352302297,alpha_interaction,0
ER_stress,Resolved,identity_markers_removed,Donor6,-0.438983317723334,alpha_interaction,0
ER_stress,Resolved; >=100 genes,full_gene,Donor1,-0.394633652356304,alpha_interaction,0
ER_stress,Resolved; >=100 genes,full_gene,Donor2,-0.352372245867331,alpha_interaction,0
ER_stress,Resolved; >=100 genes,full_gene,Donor3,-0.408576201620622,alpha_interaction,0
ER_stress,Resolved; >=100 genes,full_gene,Donor4,-0.371956639087362,alpha_interaction,0
ER_stress,Resolved; >=100 genes,full_gene,Donor5,-0.163330378224711,alpha_interaction,0
ER_stress,Resolved; >=100 genes,full_gene,Donor6,-0.438390889789328,alpha_interaction,0
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor1,-0.394633652356304,alpha_interaction,0
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor2,-0.352372245867331,alpha_interaction,0
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.408576201620622,alpha_interaction,0
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.371956639087362,alpha_interaction,0
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor5,-0.163330378224711,alpha_interaction,0
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor6,-0.438390889789328,alpha_interaction,0
Proliferation_stress,All annotated,full_gene,Donor1,0.0152827014030522,alpha_interaction,0
Proliferation_stress,All annotated,full_gene,Donor2,-0.0337440549746575,alpha_interaction,0
Proliferation_stress,All annotated,full_gene,Donor3,-0.0192228515230952,alpha_interaction,0
Proliferation_stress,All annotated,full_gene,Donor4,-0.00267804328753801,alpha_interaction,0
Proliferation_stress,All annotated,full_gene,Donor5,0.168946342158441,alpha_interaction,0
Proliferation_stress,All annotated,full_gene,Donor6,0.01322673641247,alpha_interaction,0
Proliferation_stress,All annotated,identity_markers_removed,Donor1,0.0152827014030522,alpha_interaction,0
Proliferation_stress,All annotated,identity_markers_removed,Donor2,-0.0337440549746575,alpha_interaction,0
Proliferation_stress,All annotated,identity_markers_removed,Donor3,-0.0192228515230952,alpha_interaction,0
Proliferation_stress,All annotated,identity_markers_removed,Donor4,-0.00267804328753801,alpha_interaction,0
Proliferation_stress,All annotated,identity_markers_removed,Donor5,0.168946342158441,alpha_interaction,0
Proliferation_stress,All annotated,identity_markers_removed,Donor6,0.01322673641247,alpha_interaction,0
Proliferation_stress,Resolved,full_gene,Donor1,0.0108917990558551,alpha_interaction,0
Proliferation_stress,Resolved,full_gene,Donor2,-0.0754503428244834,alpha_interaction,0
Proliferation_stress,Resolved,full_gene,Donor3,-0.0117064024705041,alpha_interaction,0
Proliferation_stress,Resolved,full_gene,Donor4,0.0197663987548197,alpha_interaction,0
Proliferation_stress,Resolved,full_gene,Donor5,-0.115392640219528,alpha_interaction,0
Proliferation_stress,Resolved,full_gene,Donor6,-0.277385314691165,alpha_interaction,0
Proliferation_stress,Resolved,identity_markers_removed,Donor1,0.0108917990558551,alpha_interaction,0
Proliferation_stress,Resolved,identity_markers_removed,Donor2,-0.0754503428244834,alpha_interaction,0
Proliferation_stress,Resolved,identity_markers_removed,Donor3,-0.0117064024705041,alpha_interaction,0
Proliferation_stress,Resolved,identity_markers_removed,Donor4,0.0197663987548197,alpha_interaction,0
Proliferation_stress,Resolved,identity_markers_removed,Donor5,-0.115392640219528,alpha_interaction,0
Proliferation_stress,Resolved,identity_markers_removed,Donor6,-0.277385314691165,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor1,0.0429889551857548,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor2,-0.0796855446814158,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor3,-0.00136905079785926,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor4,0.0368261507286331,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor5,-0.119962797548094,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor6,-0.234399668440983,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor1,0.0429889551857548,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor2,-0.0796855446814158,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.00136905079785926,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor4,0.0368261507286331,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor5,-0.119962797548094,alpha_interaction,0
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor6,-0.234399668440983,alpha_interaction,0
Integrin_adhesion,All annotated,full_gene,Donor1,-0.0987376458420778,alpha_interaction,0
Integrin_adhesion,All annotated,full_gene,Donor2,-0.0420223110334811,alpha_interaction,0
Integrin_adhesion,All annotated,full_gene,Donor3,-0.21591911084184,alpha_interaction,0
Integrin_adhesion,All annotated,full_gene,Donor4,-0.295345985172813,alpha_interaction,0
Integrin_adhesion,All annotated,full_gene,Donor5,-0.0642709414386786,alpha_interaction,0
Integrin_adhesion,All annotated,full_gene,Donor6,-0.681793891282956,alpha_interaction,0
Integrin_adhesion,All annotated,identity_markers_removed,Donor1,-0.0987376458420778,alpha_interaction,0
Integrin_adhesion,All annotated,identity_markers_removed,Donor2,-0.0420223110334811,alpha_interaction,0
Integrin_adhesion,All annotated,identity_markers_removed,Donor3,-0.21591911084184,alpha_interaction,0
Integrin_adhesion,All annotated,identity_markers_removed,Donor4,-0.295345985172813,alpha_interaction,0
Integrin_adhesion,All annotated,identity_markers_removed,Donor5,-0.0642709414386786,alpha_interaction,0
Integrin_adhesion,All annotated,identity_markers_removed,Donor6,-0.681793891282956,alpha_interaction,0
Integrin_adhesion,Resolved,full_gene,Donor1,-0.290917232310607,alpha_interaction,0
Integrin_adhesion,Resolved,full_gene,Donor2,-0.254363638614235,alpha_interaction,0
Integrin_adhesion,Resolved,full_gene,Donor3,-0.220857981102322,alpha_interaction,0
Integrin_adhesion,Resolved,full_gene,Donor4,-0.341306725832141,alpha_interaction,0
Integrin_adhesion,Resolved,full_gene,Donor5,-0.387889283655762,alpha_interaction,0
Integrin_adhesion,Resolved,full_gene,Donor6,-1.19336448041593,alpha_interaction,0
Integrin_adhesion,Resolved,identity_markers_removed,Donor1,-0.290917232310607,alpha_interaction,0
Integrin_adhesion,Resolved,identity_markers_removed,Donor2,-0.254363638614235,alpha_interaction,0
Integrin_adhesion,Resolved,identity_markers_removed,Donor3,-0.220857981102322,alpha_interaction,0
Integrin_adhesion,Resolved,identity_markers_removed,Donor4,-0.341306725832141,alpha_interaction,0
Integrin_adhesion,Resolved,identity_markers_removed,Donor5,-0.387889283655762,alpha_interaction,0
Integrin_adhesion,Resolved,identity_markers_removed,Donor6,-1.19336448041593,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,full_gene,Donor1,-0.273389619651483,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,full_gene,Donor2,-0.294626668132847,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,full_gene,Donor3,-0.205164071290711,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,full_gene,Donor4,-0.311793960116348,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,full_gene,Donor5,-0.432893661369621,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,full_gene,Donor6,-1.18873895131525,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,Donor1,-0.273389619651483,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,Donor2,-0.294626668132847,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.205164071290711,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.311793960116348,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,Donor5,-0.432893661369621,alpha_interaction,0
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,Donor6,-1.18873895131525,alpha_interaction,0
CXCR4_aging_retention,All annotated,full_gene,Donor1,-0.190964817503892,alpha_interaction,0
CXCR4_aging_retention,All annotated,full_gene,Donor2,-0.119312326295874,alpha_interaction,0
