"cell","UMAP1","UMAP2","condition","state","patient","lineage"
"SAM24406427_418951",0.592332767279096,0.407796407647852,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_620137",0.450755761892744,1.96136773616863,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_848223",0.878216432363935,-2.46146117656636,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_707277",4.06622016611809,-1.55684577434468,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_697879",-0.0337696802306695,2.12193764240337,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_330278",4.33847929719204,-2.69920336215901,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_594388",4.02134537878747,-2.07961141078877,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_118690",3.36288891914601,-1.84740458934712,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_454123",5.66130189779515,-2.78226124256062,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_324705",3.97298413696999,-1.90809928386616,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_742864",5.40408151033635,-2.89111386745381,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_197939",1.73704569223637,-1.18915878742146,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_407977",5.69155733469243,-2.83834873645711,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_493524",4.31092707994694,-2.00840388744282,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_684332",4.42523350003476,-2.73426329105305,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_399241",5.20763354185338,-2.17210756748128,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_579948",0.588210271627851,1.56010068447185,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_14533",3.40220909002537,-0.744544138602491,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_129366",4.01428288403267,-1.33600126712727,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_388395",0.774019168646284,-2.46461903064656,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_716059",4.54046191457028,-2.3965090414803,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_541459",0.669927762777753,3.31787169963909,"Inflamed UC","Activated crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_604888",4.47092463258023,-2.57533012836384,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_652743",5.78994588735814,-1.76848041026997,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_439867",4.02040963801856,-2.26926409213948,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_225262",1.48913972261662,-1.21955465286183,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_184821",-0.133524013726763,2.0620019534309,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_734391",-0.562615467279009,-0.344323446444746,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_5168",6.22286860826726,0.0132877329070609,"Inflamed UC","Resting crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_462985",-0.249397350518755,-2.74860893695759,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_859404",-0.582336498467974,-0.342621078185316,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_659212",6.11640446069951,4.53405798465801,"Inflamed UC","Resting crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_805685",1.69233243349309,-1.25769781082081,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_353802",3.8975775111031,-1.21496414153981,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_750711",1.13923566225285,1.36883522064281,"Inflamed UC","Resting crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_726563",0.60569040659184,0.75430444867206,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_538918",4.85859583500142,-2.80006252735066,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_548348",7.40655271890873,-1.84694420307087,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_94805",5.72600357416386,-2.90266977756428,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_137492",0.81214325311894,-0.988193740538831,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_58593",3.84931697133297,-1.21587478130269,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_455157",1.27007143381352,-0.709555735282179,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_821485",0.322136806280561,0.847247655101542,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_266447",1.42931549432988,-1.36074291675496,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_237197",6.3088044393372,-2.8768135210793,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_585849",3.44765077713246,-1.65985762088704,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_469478",5.69533233526463,-2.00670443981099,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_520585",-0.218233181207232,-1.45029078929829,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_506898",0.665684627325483,4.25432098896099,"Inflamed UC","Activated crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_280813",4.13346876572187,-4.00807486980366,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_827379",4.03371412488932,-1.52341758220601,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_871421",4.37423987868542,-2.58174644916462,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_524182",0.816876338751264,-0.0584908625404794,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_790373",3.10834400537724,-1.24107145278859,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_618287",-0.56296022054439,-1.38595520465779,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_572868",3.62772248867268,-0.981271137885328,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_517607",0.777813361914106,0.155952672072176,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_180101",0.954774068624921,-1.26809071510243,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_649109",1.51694171312565,-0.586628427199598,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_615728",-0.823741031854205,-1.89037500827717,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_856816",0.692198919088789,0.647235857852225,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_783339",-0.597051693170123,-2.01006232707905,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_701175",1.15104381922001,2.74619186908794,"Inflamed UC","Resting crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_821977",4.61396022322888,-2.74481927364277,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_378877",4.28635557177777,-2.55809914081502,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_438778",1.61040298822636,-0.307542791060682,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_331993",4.45898612025494,-2.48052202670979,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_531396",1.54229681375737,-1.01500247924733,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_651760",0.442758964331098,3.81471074611736,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_450928",4.98718677643055,-1.46551262348103,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_67494",1.33749143961186,-0.871155609778639,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_656981",4.06478190976495,-1.2704104086678,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_225223",4.12768687443177,-3.91481029003071,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_655806",1.37745730760808,3.42876089603496,"Inflamed UC","Resting crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_593444",1.73419158342595,-0.202201296977278,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_328093",5.21080105188603,-1.97996818035054,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_509565",0.554339336187788,3.37842405826641,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_46365",4.61782680633778,-2.80939113109517,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_393896",1.49677388551945,-1.32065283267903,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_745863",3.60265152338261,-1.52058207004475,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_103292",4.22822377267594,-1.77670132129597,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_293340",4.14077178011949,-1.5948687693398,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_283520",4.49501995924229,-1.71639977901387,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_256075",3.87433475437874,-1.44667374103474,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_496636",-0.981876922814898,0.547987232514147,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_472904",3.22724579456563,-2.96875440090108,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_407785",1.13884107950444,2.36182619125438,"Inflamed UC","Resting crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_740064",5.61193005922551,-1.75104533641743,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_306187",6.07517723921055,-2.93658982723164,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_841620",-0.295790268151812,-2.06843434780049,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_241331",4.25716756466145,-1.96049415080952,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_576170",0.0808409917664008,2.29445398838115,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_354701",4.31948775234932,-1.6037193438332,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_347557",1.60561578157658,-0.271947850875135,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_840771",0.668245481283613,-2.62347923725056,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_577581",0.496051477224775,0.849537158914332,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_639802",4.69464604738469,-2.71767055004048,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_675189",-0.142709804742388,-0.572909583739515,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_138457",-3.0530381929565,-5.86592446773457,"Inflamed UC","Crypt-bottom fibroblast","P007","Fibroblast"
"SAM24406427_96265",3.81927694562192,-1.36078058689046,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_685741",-0.469696117608599,-2.87082873790669,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_789837",-1.05719144460445,-2.98217784374165,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_734315",6.44226686838383,-2.8880325457375,"Inflamed UC","Crypt-bottom fibroblast","P007","Fibroblast"
"SAM24406427_721554",3.76188565972561,-1.79859315364766,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_675589",4.91140298727269,-2.21359240024495,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_52511",3.27844457510228,-1.02846466510701,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_32481",1.57244269731755,-0.447977413825269,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_175436",1.12255566004033,-2.61659585445332,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_246593",4.28098601284737,-2.76551519840169,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_339143",0.517601655752607,0.475294733949427,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_850428",0.527279065878339,0.267750630684618,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_489443",-0.220524383752398,-1.30115257709431,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_736347",0.430266546041914,0.391016418643717,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_511909",0.474963592321821,2.74047387630535,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_521434",1.62629358652348,5.81175602466655,"Inflamed UC","Activated crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_147275",4.8998369443726,-2.18588124721455,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_109151",3.16279898765797,-0.479861249617811,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_543867",2.16753165605778,-0.542621841124769,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_764756",0.735111879141279,2.96780146152568,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_587744",0.814239429266401,-2.23690973728108,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_445000",-4.96599395391231,-5.14361487834858,"Inflamed UC","Crypt-bottom fibroblast","P007","Fibroblast"
"SAM24406427_520201",5.47758917692418,-2.71820103137898,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_387758",0.0921100843262153,-0.858657707862135,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_559917",1.4797507989716,-1.08217822521138,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_163652",1.46858613374943,5.60076464206768,"Inflamed UC","Activated crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_573007",0.313023256094404,-0.213134636573072,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_674921",0.240589784414716,1.49513531715465,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_648647",3.00031630876774,-0.497636546782728,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_272931",3.11032335642094,-0.0742639204781015,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_657789",0.0518831479858832,-1.87090527027058,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_554133",4.97239451292271,-2.64370953052449,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_388431",1.0096010434937,3.03811563045574,"Inflamed UC","Activated crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_401982",1.53964822176213,-0.447984447173353,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_670730",4.7665920722794,-1.83463965862202,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_460783",0.452081369192548,-1.09365378826069,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_348942",0.696680234701581,-2.98564468830037,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_811596",4.06178743946666,-1.33222054450917,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_828654",0.58730308893437,3.30785311252666,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_5506",-2.48680503484493,-2.41501604526448,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_117438",-0.325854850976519,2.09577930957866,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_108956",0.674772428305097,3.59986556560588,"Inflamed UC","Activated crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_603368",-0.338586403100543,-2.25345193355488,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_741238",0.692139552862592,3.6553605893333,"Inflamed UC","Activated crypt-top fibroblast","P007","Fibroblast"
"SAM24406427_4779",3.40083949449772,-0.657893647841688,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_80894",0.245377944738813,-0.0478646060745676,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_125834",3.0955156553101,-1.10162376373219,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_701169",5.2443764674973,-2.77311359851765,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_279118",-0.068938804833941,1.99952853710246,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_703592",3.5630671847176,-0.564172138861891,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_720776",-1.27667529699092,0.425213108368639,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_605500",5.8921670186829,-2.8186179301064,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_266183",-0.432445598809771,-1.6163257262032,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_319257",4.19051851514096,-1.52891408412861,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_294237",1.42761604669804,-0.863442291907545,"Inflamed UC","LP fibroblast","P007","Fibroblast"
"SAM24406427_731584",4.34736764612908,-1.48342691867756,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_318249",0.495223449499555,1.83586813003612,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_717567",6.10610132101292,-2.90909325092244,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_301482",3.41788290622944,-0.867775788001295,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
"SAM24406427_350242",7.53753607156987,-1.93504606693196,"Inflamed UC","Inflammatory fibroblast","P007","Fibroblast"
