"cell","UMAP1","UMAP2","condition","state","patient","lineage"
"SAM24409579_490110",-0.286339404947174,-3.7543916817471,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_424089",-4.49523312128247,1.05240331928287,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_406962",0.236976918809997,3.52700732986484,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_370870",2.08612602674304,-1.43612171371426,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_321942",1.07190662347613,2.57700704376254,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_127269",2.92547481977283,-0.602608975367209,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_83197",2.5375573011571,-1.76956392486539,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_34118",2.13835590802966,2.22328637878452,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_30487",3.45485967122852,1.32570349018131,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_13419",-1.82998317754926,2.66118286888156,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_597230",-1.4076399234599,1.45495556633029,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_543986",1.69712990247546,0.141395438118318,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_286866",0.888785180681335,0.409632254047731,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_274523",0.45027273618518,1.51528881828342,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_228404",2.10168808423816,0.0234151367381605,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_786681",0.500380811327087,0.779251325531343,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_345247",-2.55816084421338,-0.408752750949523,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_333083",2.24291962110339,-1.84813464839902,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_216983",-1.9736697105235,2.12849973480258,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_729730",2.19296735250293,0.0901871804431471,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_509963",-2.61194783724011,1.24547563831363,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_495369",1.55557268583118,-3.83782697875943,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_881658",2.67478579007922,2.06927322189365,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_857446",1.73516744100391,-1.8020424958035,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_818162",-1.1075516966647,0.865458953781465,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_654378",-4.82124668634595,-0.5062998797461,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_111032",3.77958529912769,-0.968601297931334,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_671857",-2.28586858785809,0.44907044212375,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_166831",-4.62471729791821,0.731232870025972,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_636688",1.31505244695483,-1.15758634765591,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_539912",-4.35505920923413,1.82327722351108,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_400590",2.58474582158862,-1.95786787231412,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_329623",3.25166552984058,0.628498185081819,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_320882",1.87780064069568,2.90247105400119,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_784806",0.586456594102966,0.745513904495576,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_477966",-4.1015000966853,0.0683367733195814,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_396934",0.779069480531799,-0.0013510103985277,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_172694",0.832232055299865,1.36898444931064,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_159188",-2.20877439058484,-0.637921598152777,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_132422",2.56314342939197,0.232746887607912,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_112434",-2.57325095213116,2.11339210311923,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_47330",-2.35011190450848,-0.174807262019774,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_801801",-2.54383772886456,0.419016349716524,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_654615",3.16071551763354,-0.351063978271147,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_562100",1.79662030660449,-0.0315924402042833,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_279360",0.79440504037677,1.99422048370395,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_18599",-1.26669672406377,1.98765610496555,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_665029",-0.0684888986414799,-2.30225719173398,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_479518",-4.85873180902661,-0.72025705535855,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_404094",3.07972353421985,1.88126109878574,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_174135",-1.91791731393994,2.03464387695346,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_77619",3.60627025090991,-0.916047912435195,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_55488",3.63818114721118,0.262842584057191,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_822489",1.32831638776599,0.77089546958957,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_569840",1.36813038312732,1.9676701907352,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_564967",-3.73548275507153,0.273316669864992,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_323364",1.01689487420856,1.59672354499851,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_185567",2.11039393865405,2.75853036682163,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_575123",-4.03286344087781,-0.409109097318312,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_508660",3.60754579030811,-1.04740939696278,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_100493",1.74784081899463,2.21188973228488,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_53401",4.10426085912524,0.710793483658174,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_2820",1.39964025937854,0.540069806976655,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_499354",3.38699096166431,-1.59522606094327,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_464650",-3.00245744264783,0.247922051353792,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_324883",0.345336136453735,2.17453812400852,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_82496",3.45228045903979,-1.25940812786069,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_546613",0.536610421770202,3.45145629684482,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_502791",0.0905140014821163,2.99653886596713,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_425134",-0.427231165534867,-0.680033054546973,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_392705",3.36769050084888,0.0860552076533827,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_318565",1.61399644338428,0.509194243355134,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_315574",2.97965782605945,-0.752917599277159,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_252688",-4.63982755220593,1.00905727188144,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_146743",1.67223638021289,0.769045341415742,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_595268",3.69097274267017,0.316425311966279,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_580211",1.13455551587878,-2.5687763806149,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_537320",1.90819948636829,1.48008512298618,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_469690",0.493098077409851,1.16737066547428,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_456354",1.10226779901324,1.4331310872272,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_447061",3.74700635396777,-0.0512952919765917,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_424741",3.20096438848315,-0.226219456987044,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_340477",3.95905965291797,0.498722541733125,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_11416",-3.72152477777661,2.65718292037998,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_838576",-0.154988232023133,-0.0882107730671373,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_588353",-0.60917014158429,-2.48406542499509,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_571108",-2.26081723249616,-0.194249254064223,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_268207",-0.0421634939974674,2.35952924530063,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_197035",1.94759291135608,-1.38774348457303,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_104465",2.32410710775195,0.503745782776216,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_859191",-1.60718769109906,0.0275791768268141,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_578987",1.95809215032397,-1.10052586753812,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_347357",4.31969350301562,-1.24915952642407,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_200748",-1.73257202184857,2.98457192222629,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_172477",3.61633199178516,-0.835428249435088,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_128247",-0.508621844417466,2.54167937080417,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_670334",2.65897410833179,2.16841100494418,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_514687",1.88898938619434,1.21309195797,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_396534",3.36052649938403,1.47852729599033,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_251939",-3.62446147478284,2.53339051048312,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_39979",-1.20602843440236,2.30927346984897,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_13167",-3.37534767664136,0.266088116569856,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_315229",2.11369579755603,-0.57533868995454,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_96684",-4.00410777605237,0.412904787464479,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_8965",0.995942887895691,-0.309887957172057,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_780634",1.78546708547412,1.64634560386691,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_730658",-2.23237341917218,-0.837010335521361,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_469185",2.02321403943835,-0.124735784129759,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_397686",0.374778327577697,-0.0853721018597093,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_349246",2.88529199086963,-1.01067913730588,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_334050",2.09930532895862,0.896166909141878,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_191504",1.06391399823962,-1.75649906356778,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_427877",-0.594673993951691,-2.76415778358426,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_141692",-0.208727422124756,0.356323111458162,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_18612",0.22099560224353,1.63256524841342,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_8396",-3.09491735971631,2.76673268119846,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_666311",1.81579678975879,-3.54010606964078,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_345578",-0.59290346778096,2.84588717262302,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_262757",1.13163464986621,1.06832240860019,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_193721",0.640063938730346,-0.517382551328799,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_187887",-0.0411440757578739,1.52561687271152,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_148045",1.69234055005847,-0.302803200082442,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_875385",1.10452121221362,-0.627331178979537,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_760571",-1.25463328040303,-3.35235334594693,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_722271",2.52285521947681,-1.60836101730313,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_628460",-1.55694920099439,-0.651709895925185,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_375862",0.0578825446301571,0.634709108276704,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_128957",-1.48997086561383,0.791301358147005,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_745700",-0.311399999029053,0.998552906914094,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_608947",1.75506418668567,2.92896460334812,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_479927",3.07440179311572,0.900754917068818,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_100577",1.77210777723132,0.241353083057741,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_847741",-1.92052454031171,1.76884673873935,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_419990",-0.102457585698975,1.61140178482089,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_367237",-2.36351424730481,0.854748118324617,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_319341",1.04819947206317,-1.02723548968281,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_308084",-0.411326291925324,-4.54235292633023,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_180218",-4.44468957460584,0.818213451309541,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_136327",0.82460933648883,-1.45616508682217,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_63842",2.01151197873889,-1.5169956799313,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_771030",-1.60013973987759,1.44980477134738,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_547990",0.699274716013061,1.62067722122226,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_478690",-3.81244021928967,0.503805268211702,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_421890",1.23457568609058,-3.72751070220914,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_336955",3.08327787839709,-1.53717703779187,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_264823",1.46985953771411,1.51889680664096,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_72657",0.957712349527465,-1.29940934141125,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_70013",-4.69012600458325,1.88557218353305,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_58295",-1.83079999960126,-0.514244981454274,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_847745",2.67088311635791,0.444016862316469,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_745015",1.28453176938831,-0.671012495057246,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_650165",3.82974713765918,1.47384189407382,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_431372",0.984131869905578,1.0821047906116,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_800443",-0.0941842821902165,-1.64127684791531,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_621717",-1.75416922844113,-1.13150198419537,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_502337",1.08289867364703,2.84587096015964,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_310843",3.12415593587695,0.529284227295259,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_12102",1.17946761571704,0.17004554311786,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_796648",-1.42093032873334,-3.96935535629239,"Inflamed UC","Neutrophil lowRNA","P011","Neutrophil"
"SAM24409579_793622",-3.01167756593884,2.4473323706821,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_631422",2.50226610624133,0.787225950165132,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_423484",4.22388308965503,1.16607617179904,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_336852",1.27395599805652,-0.0230453129574266,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_146016",3.87375539266406,1.82203482429538,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_820564",-0.68047280884446,1.33531640808139,"Inflamed UC","Neutrophil MX1","P011","Neutrophil"
"SAM24409579_605748",1.03784876787006,1.16787265579257,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_556466",2.04391854726611,1.66406463424716,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_146510",4.30367368184863,0.518846261902193,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
"SAM24409579_767069",-2.97825461900891,2.23261808197055,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_727448",-1.60818857229413,2.16814659873996,"Inflamed UC","Neutrophil CXCR4","P011","Neutrophil"
"SAM24409579_502250",1.95188396894275,0.35943763296161,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_12692",1.98747223340808,2.26771138946567,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_864224",0.00331049882708701,2.20724939147983,"Inflamed UC","Neutrophil OSM","P011","Neutrophil"
"SAM24409579_597254",4.38018697225391,-1.29277850349393,"Inflamed UC","Neutrophil PADI4","P011","Neutrophil"
